timestamp	averaging[s]	PM1 [�g/m�]	PM2.5 [�g/m�]	PM4 [�g/m�]	PM10 [�g/m�]	PMtot [�g/m�]	CO2 [ppm]	VOC [ppb]	VOC [mg/m�]	Cn [1/cm�]	M1,0 [�m]	M2,0 [�m�]	M3,0 [�m�]	x10(dCn) [�m]	x16(dCn) [�m]	x50(dCn) [�m]	x84(dCn) [�m]	x90(dCn) [�m]	Cn [1/m�]	PIA [1/m�]	T [�C]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(�m) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.02.2024 00:05:50	10.00	0.29	0.29	0.30	0.30	0.30	391.00	902.60	4.08	8.80	0.25	0.06	0.02	0.20	0.21	0.24	0.28	0.29	8804088.20	0.00	24.11	997.96	36.84	79.00	0.02	1.38	25.00	->	0.30	1.19	1.05	1.98	1.10	1.13	1.23	0.35	0.25	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:00	10.00	0.32	0.32	0.33	0.33	0.33	391.00	901.80	4.07	9.45	0.25	0.06	0.02	0.20	0.20	0.23	0.29	0.30	9453310.10	0.00	24.11	997.94	36.84	79.00	0.02	1.38	25.00	->	0.49	1.42	1.30	1.94	0.95	1.21	0.91	0.77	0.06	0.10	0.26	0.01	0.00	0.00	0.00	0.00	0.03	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:10	10.00	0.34	0.35	0.37	0.37	0.37	390.20	903.40	4.08	8.76	0.25	0.07	0.02	0.20	0.21	0.24	0.29	0.31	8756584.20	0.00	24.11	997.88	36.84	79.00	0.02	1.38	25.00	->	0.09	0.95	1.54	1.37	1.57	1.25	0.52	1.10	0.00	0.16	0.04	0.00	0.00	0.00	0.00	0.00	0.10	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:20	10.00	0.28	0.29	0.30	0.30	0.30	389.80	905.60	4.09	8.27	0.25	0.06	0.02	0.20	0.21	0.24	0.28	0.29	8265708.90	0.00	24.11	997.80	36.89	79.00	0.02	1.38	25.00	->	0.00	1.33	1.30	1.02	1.82	1.27	0.70	0.54	0.08	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:30	10.00	0.27	0.27	0.28	0.28	0.28	388.80	912.60	4.12	9.31	0.24	0.06	0.01	0.19	0.20	0.24	0.27	0.29	9310798.20	0.00	24.11	997.88	36.84	79.00	0.02	1.38	25.00	->	0.43	1.88	1.37	1.12	1.51	1.64	0.67	0.20	0.32	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:40	10.00	0.27	0.27	0.29	0.29	0.29	388.40	913.60	4.13	8.04	0.25	0.06	0.02	0.20	0.20	0.24	0.28	0.30	8044023.05	0.00	24.11	997.90	36.84	79.00	0.03	1.38	25.00	->	0.50	1.13	1.37	0.83	1.22	1.81	0.53	0.05	0.31	0.02	0.02	0.11	0.10	0.00	0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:06:50	10.00	0.28	0.28	0.30	0.30	0.30	389.00	913.40	4.13	6.49	0.26	0.07	0.02	0.20	0.21	0.24	0.28	0.37	6492223.25	0.00	24.11	997.90	36.84	79.00	0.03	1.38	25.00	->	0.30	0.61	1.00	1.07	1.13	1.20	0.38	0.00	0.05	0.00	0.16	0.24	0.20	0.00	0.04	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:00	10.00	0.24	0.24	0.26	0.26	0.26	389.00	911.60	4.12	7.79	0.24	0.06	0.02	0.20	0.20	0.23	0.27	0.28	7790667.90	0.00	24.11	997.90	36.89	79.00	0.03	1.38	25.00	->	0.29	1.53	1.52	1.04	1.49	1.01	0.49	0.02	0.05	0.00	0.10	0.10	0.06	0.03	0.02	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:10	10.00	0.21	0.40	0.66	0.64	0.66	389.00	908.20	4.10	6.95	0.25	0.10	0.09	0.20	0.20	0.22	0.27	0.30	6951429.45	0.00	24.11	997.92	36.91	79.00	0.03	1.38	25.00	->	0.14	1.96	1.25	0.88	1.26	0.33	0.52	0.15	0.15	0.00	0.00	0.02	0.00	0.13	0.03	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:20	10.00	0.26	0.73	1.37	1.31	1.37	389.00	912.20	4.12	7.41	0.28	0.15	0.19	0.19	0.20	0.23	0.29	0.32	7410635.30	0.00	24.11	997.98	36.91	79.00	0.03	1.39	25.00	->	0.63	1.63	1.07	0.77	0.79	0.89	0.43	0.43	0.20	0.01	0.00	0.16	0.00	0.06	0.02	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:30	10.00	0.30	0.48	0.75	0.72	0.75	389.00	900.40	4.07	8.52	0.26	0.09	0.08	0.19	0.20	0.23	0.29	0.31	8519063.60	0.00	24.11	997.90	36.86	79.00	0.03	1.38	25.00	->	0.54	1.36	1.69	0.82	1.01	1.02	0.72	0.74	0.13	0.12	0.03	0.10	0.11	0.01	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:40	10.00	0.28	0.28	0.29	0.29	0.29	389.00	904.80	4.09	8.11	0.25	0.06	0.02	0.20	0.20	0.23	0.29	0.31	8107361.80	0.00	24.11	997.86	36.84	79.00	0.03	1.38	25.00	->	0.10	1.46	1.76	0.98	0.97	0.69	0.96	0.58	0.16	0.07	0.11	0.13	0.11	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:07:50	10.00	0.34	0.34	0.36	0.36	0.36	389.00	898.60	4.06	10.36	0.25	0.06	0.02	0.20	0.20	0.24	0.29	0.31	10355888.15	0.00	24.11	997.80	36.84	79.00	0.03	1.38	25.00	->	0.44	2.15	1.34	1.34	1.30	1.36	1.06	0.59	0.26	0.11	0.15	0.15	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:00	10.00	0.36	0.36	0.37	0.37	0.37	389.00	898.40	4.06	11.59	0.24	0.06	0.02	0.19	0.20	0.23	0.28	0.29	11590993.90	0.00	24.11	997.90	36.84	79.00	0.03	1.39	25.00	->	0.70	2.58	0.94	2.17	1.42	1.77	0.89	0.36	0.43	0.16	0.01	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:10	10.00	0.24	0.24	0.25	0.25	0.25	388.60	909.60	4.11	7.95	0.24	0.06	0.01	0.20	0.20	0.23	0.28	0.29	7949014.90	0.00	24.11	997.92	36.84	79.00	0.03	1.39	25.00	->	0.43	1.31	0.70	2.27	0.76	1.12	0.82	0.13	0.31	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:20	10.00	0.29	0.29	0.30	0.30	0.30	387.20	906.20	4.09	9.75	0.24	0.06	0.01	0.20	0.20	0.23	0.28	0.29	9754169.40	0.00	24.11	998.00	36.84	79.00	0.03	1.39	25.00	->	0.32	1.97	1.26	1.93	1.27	1.08	1.30	0.30	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:30	10.00	0.32	0.32	0.33	0.33	0.33	388.00	911.00	4.11	11.94	0.23	0.06	0.01	0.20	0.20	0.23	0.28	0.29	11939357.00	0.00	24.11	997.90	36.84	79.00	0.03	1.39	25.00	->	0.29	3.25	1.77	1.83	1.83	0.85	1.21	0.58	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:40	10.00	0.26	0.26	0.27	0.27	0.27	388.00	915.00	4.13	9.42	0.24	0.06	0.02	0.20	0.20	0.23	0.29	0.30	9421641.25	0.00	24.11	997.90	36.91	79.00	0.03	1.38	25.00	->	0.17	2.79	1.35	1.23	1.36	0.47	0.96	0.70	0.13	0.16	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:08:50	10.00	0.22	0.22	0.23	0.23	0.23	387.40	908.20	4.10	7.09	0.24	0.06	0.02	0.20	0.20	0.23	0.29	0.30	7093941.60	0.00	24.11	997.82	36.86	79.00	0.03	1.38	25.00	->	0.06	1.90	0.96	0.72	0.87	0.73	0.82	0.70	0.00	0.16	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:00	10.00	0.30	0.30	0.32	0.32	0.32	387.80	896.20	4.05	8.60	0.25	0.07	0.02	0.20	0.20	0.23	0.29	0.31	8598237.20	0.00	24.11	997.80	36.86	79.00	0.03	1.37	25.00	->	0.12	1.68	1.19	1.61	1.39	0.80	0.72	0.36	0.04	0.36	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:10	10.00	0.29	0.29	0.30	0.30	0.30	388.00	907.20	4.10	8.42	0.25	0.06	0.02	0.19	0.20	0.23	0.29	0.33	8424055.35	0.00	24.11	997.80	36.89	79.00	0.03	1.38	25.00	->	0.59	1.21	1.22	1.58	1.34	1.02	0.27	0.22	0.21	0.54	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:20	10.00	0.23	0.23	0.24	0.24	0.24	388.00	905.40	4.09	7.51	0.24	0.06	0.02	0.19	0.20	0.23	0.30	0.32	7505643.40	0.00	24.11	997.80	36.91	79.00	0.03	1.38	25.00	->	0.57	1.37	1.20	0.89	0.97	0.96	0.33	0.43	0.54	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:30	10.00	0.22	0.22	0.23	0.23	0.23	388.00	900.40	4.07	6.71	0.24	0.06	0.02	0.20	0.21	0.23	0.29	0.31	6713908.85	0.00	24.11	997.87	36.84	79.00	0.03	1.38	25.00	->	0.29	0.78	1.47	1.35	0.49	0.53	0.91	0.46	0.36	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:40	10.00	0.21	0.21	0.22	0.22	0.22	388.00	901.50	4.07	7.06	0.24	0.06	0.01	0.20	0.20	0.23	0.28	0.30	7062272.20	0.00	24.11	997.83	36.89	79.00	0.03	1.38	25.00	->	0.48	0.87	1.49	1.36	0.91	0.62	0.56	0.38	0.28	0.02	0.03	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:09:50	10.00	0.26	0.26	0.27	0.27	0.27	387.20	908.80	4.10	7.58	0.25	0.06	0.02	0.20	0.20	0.25	0.29	0.31	7584816.90	0.00	24.11	997.88	36.93	79.00	0.03	1.38	25.00	->	0.21	1.32	0.76	0.78	1.40	1.50	0.69	0.29	0.32	0.00	0.16	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:00	10.00	0.25	0.25	0.26	0.26	0.26	388.00	896.60	4.05	7.92	0.24	0.06	0.02	0.20	0.20	0.24	0.29	0.30	7917345.40	0.00	24.11	997.80	36.91	79.00	0.03	1.38	25.00	->	0.35	1.31	1.11	1.23	0.77	1.36	0.86	0.65	0.19	0.00	0.06	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:10	10.00	0.24	0.24	0.25	0.25	0.25	388.00	904.80	4.09	8.47	0.24	0.06	0.01	0.19	0.20	0.23	0.28	0.29	8471559.65	0.00	24.11	997.80	36.84	79.00	0.03	1.38	25.00	->	0.97	1.17	1.20	1.89	0.52	1.24	0.68	0.65	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:20	10.00	0.26	0.26	0.27	0.27	0.27	388.80	913.00	4.12	8.27	0.24	0.06	0.02	0.19	0.20	0.23	0.28	0.30	8265708.70	0.00	24.11	997.80	36.89	79.00	0.03	1.38	25.00	->	0.76	1.09	1.33	1.63	0.73	0.98	0.87	0.36	0.31	0.05	0.08	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:30	10.00	0.34	0.34	0.36	0.36	0.36	389.00	908.20	4.10	8.93	0.26	0.07	0.02	0.20	0.20	0.24	0.31	0.33	8930766.00	0.00	24.11	997.80	36.89	79.00	0.03	1.38	25.00	->	0.48	1.11	1.59	1.09	0.71	0.95	1.34	0.42	0.73	0.16	0.16	0.00	0.00	0.03	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:40	10.00	0.30	0.30	0.31	0.31	0.31	389.80	904.80	4.09	8.49	0.25	0.06	0.02	0.20	0.20	0.23	0.29	0.31	8487394.40	0.00	24.11	997.80	36.91	79.00	0.03	1.38	25.00	->	0.32	1.11	1.66	1.68	0.60	0.92	1.13	0.39	0.27	0.06	0.15	0.01	0.00	0.16	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:10:50	10.00	0.31	0.33	0.34	0.34	0.34	389.80	902.00	4.07	8.11	0.25	0.07	0.02	0.20	0.20	0.23	0.27	0.28	8107361.95	0.00	24.11	997.84	36.93	79.00	0.03	1.38	25.00	->	0.21	1.26	1.54	1.83	0.85	1.23	0.73	0.10	0.00	0.00	0.13	0.01	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:11:00	10.00	0.25	0.27	0.28	0.28	0.28	389.80	912.60	4.12	7.00	0.24	0.07	0.02	0.20	0.20	0.23	0.28	0.29	6998933.40	0.00	24.11	997.88	36.96	79.00	0.03	1.38	25.00	->	0.32	1.32	1.25	1.20	1.09	0.64	0.79	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:11:10	10.00	0.22	0.22	0.23	0.23	0.23	390.80	904.40	4.08	6.49	0.24	0.06	0.02	0.19	0.20	0.22	0.29	0.31	6492223.30	0.00	24.11	997.88	36.93	79.00	0.03	1.38	25.00	->	0.22	1.57	1.30	1.05	0.80	0.12	0.44	0.54	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:11:20	10.00	0.25	0.26	0.27	0.27	0.27	391.00	900.80	4.07	7.43	0.25	0.06	0.02	0.20	0.20	0.23	0.30	0.31	7426470.10	0.00	24.11	997.82	36.96	79.00	0.03	1.38	25.00	->	0.25	1.70	1.03	1.63	0.40	0.34	0.64	0.83	0.36	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 00:11:30	10.00	0.31	0.38	0.41	0.41	0.41	391.00	894.00	4.04	8.38	0.25	0.08	0.03	0.19	0.20	0.23	0.30	0.31	8376551.55	0.00	24.11	997.90	36.93	79.00	0.02	1.38	25.00	->	0.40	1.80	0.95	1.52	0.79	0.75	0.71	0.98	0.14	0.00	0.11	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
