timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-09T00:11:37,59.58,822.53,24.64,1447.19,5591.63,4993.45,20.28,10.57,0.5,1091.4,29.0,0.58,0.52,0.3904,875.6665,31.0000,73.20,22.52,982.43,5.41,2.94
2024-02-09T00:11:43,59.59,822.63,24.63,1447.37,5601.98,5002.70,13.38,6.97,0.5,1090.5,29.0,0.51,0.46,0.3905,875.9932,30.0000,73.18,22.52,982.42,-2.32,-1.26
2024-02-09T00:11:48,59.58,822.85,24.63,1447.75,5594.18,4995.77,34.79,18.13,0.5,1098.3,29.0,0.50,0.45,0.3905,875.9295,31.0000,73.14,22.53,982.45,-3.18,-1.73
2024-02-09T00:11:53,59.63,822.54,24.64,1447.21,5576.11,4979.58,20.28,10.57,0.5,1088.0,29.0,0.53,0.47,0.3904,875.8467,31.0000,73.17,22.53,982.46,13.98,7.60
2024-02-09T00:11:59,59.58,822.27,24.63,1446.68,5604.35,5005.02,5.78,3.01,0.5,1090.1,29.0,0.45,0.41,0.3905,875.9241,31.0000,73.19,22.53,982.42,5.41,2.94
2024-02-09T00:12:04,59.64,822.26,24.64,1446.63,5591.25,4993.45,41.70,21.73,0.5,1089.9,29.0,0.52,0.47,0.3904,875.7227,31.0000,73.20,22.54,982.43,5.41,2.94
2024-02-09T00:12:09,59.65,822.06,24.63,1446.29,5601.69,5002.70,-1.15,-0.60,0.5,1089.7,29.0,0.66,0.59,0.3904,875.7349,31.0000,73.18,22.54,982.44,5.41,2.94
2024-02-09T00:12:15,59.58,822.49,24.66,1447.02,5583.46,4986.52,13.37,6.97,0.5,1089.6,29.0,0.76,0.68,0.3906,876.0562,31.0000,73.12,22.54,982.42,21.68,11.79
2024-02-09T00:12:20,59.56,822.52,24.64,1447.05,5614.45,5014.27,20.28,10.57,0.5,1090.0,29.0,0.71,0.63,0.3906,876.1893,31.0000,73.06,22.55,982.44,21.68,11.79
2024-02-09T00:12:26,59.50,822.51,24.67,1447.05,5580.83,4984.20,20.28,10.57,0.5,1088.0,29.0,0.65,0.58,0.3904,875.5800,31.0000,73.05,22.55,982.45,21.68,11.79
2024-02-09T00:12:31,59.49,822.86,24.67,1447.59,5611.60,5011.95,5.78,3.01,0.5,1088.1,29.0,0.69,0.62,0.3905,875.9462,31.0000,73.03,22.56,982.43,21.68,11.79
2024-02-09T00:12:36,59.49,822.87,24.70,1447.60,5585.69,4988.83,13.37,6.97,0.5,1096.3,29.0,0.69,0.62,0.3905,875.9416,31.0000,73.03,22.56,982.42,21.68,11.79
2024-02-09T00:12:42,59.46,822.53,24.69,1446.98,5585.62,4988.83,6.47,3.37,0.5,1090.4,29.0,0.64,0.57,0.3907,876.2043,31.0000,72.99,22.56,982.41,13.11,7.13
2024-02-09T00:12:47,59.43,822.82,24.69,1447.44,5619.10,5018.89,27.19,14.17,0.5,1091.6,29.0,0.51,0.46,0.3907,876.2194,31.0000,72.99,22.57,982.41,13.11,7.13
2024-02-09T00:12:52,59.47,822.63,24.67,1447.06,5582.67,4986.52,-1.15,-0.60,0.5,1092.3,29.0,0.40,0.36,0.3908,876.3424,31.0000,73.00,22.58,982.41,5.41,2.94
2024-02-09T00:12:58,59.49,822.82,24.72,1447.41,5613.82,5014.27,20.28,10.57,0.5,1090.2,29.0,0.33,0.30,0.3908,876.3532,31.0000,72.97,22.58,982.43,13.98,7.60
2024-02-09T00:13:03,59.46,822.81,24.70,1447.39,5598.24,5000.39,-1.15,-0.60,0.5,1090.0,29.0,0.39,0.35,0.3908,876.3801,31.0000,72.96,22.58,982.42,5.41,2.94
2024-02-09T00:13:08,59.39,822.42,24.72,1446.66,5660.22,5055.89,20.97,10.93,0.5,1089.0,29.0,0.44,0.40,0.3907,876.1703,31.0000,72.93,22.59,982.43,-3.18,-1.73
2024-02-09T00:13:14,59.38,822.63,24.73,1447.01,5595.37,4998.08,27.88,14.53,0.5,1090.3,29.0,0.50,0.45,0.3908,876.3018,31.0000,72.90,22.59,982.41,21.68,11.79
2024-02-09T00:13:19,59.32,822.30,24.72,1446.38,5621.09,5021.20,-0.46,-0.24,0.5,1090.5,29.0,0.56,0.50,0.3909,876.5888,31.0000,72.88,22.60,982.41,-3.18,-1.73
2024-02-09T00:13:25,59.31,822.73,24.73,1447.12,5595.17,4998.08,20.28,10.57,0.5,1099.3,29.0,0.66,0.60,0.3910,876.8452,31.0000,72.84,22.60,982.40,13.11,7.13
2024-02-09T00:13:30,59.33,822.29,24.73,1446.36,5600.38,5002.70,34.78,18.13,0.5,1087.8,29.0,0.67,0.60,0.3909,876.6019,31.0000,72.84,22.60,982.41,29.39,15.98
2024-02-09T00:13:35,59.30,822.84,24.72,1447.32,5610.69,5011.95,34.78,18.13,0.5,1089.1,29.0,0.79,0.71,0.3908,876.3244,31.0000,72.84,22.60,982.40,-3.18,-1.73
2024-02-09T00:13:41,59.31,822.68,24.73,1447.07,5608.21,5009.64,13.37,6.97,0.5,1090.0,29.0,0.95,0.85,0.3908,876.4661,31.0000,72.82,22.60,982.42,21.68,11.79
2024-02-09T00:13:46,59.29,822.46,24.74,1446.53,5605.11,5007.33,27.87,14.53,0.5,1090.8,29.0,0.93,0.84,0.3908,876.4105,31.0000,72.79,22.61,982.36,13.11,7.13
2024-02-09T00:13:51,59.22,822.72,24.76,1447.05,5605.28,5007.33,27.87,14.53,0.5,1090.1,29.0,0.83,0.75,0.3908,876.4479,31.0000,72.78,22.61,982.39,37.95,20.64
2024-02-09T00:13:57,59.21,822.49,24.76,1446.67,5587.28,4991.14,-1.15,-0.60,0.5,1092.6,29.0,0.77,0.69,0.3908,876.3168,31.0000,72.75,22.62,982.45,-3.18,-1.73
2024-02-09T00:14:02,59.21,822.85,24.76,1447.22,5615.45,5016.58,6.46,3.37,0.5,1090.2,29.0,0.69,0.62,0.3909,876.5352,31.0000,72.74,22.63,982.43,13.11,7.13
2024-02-09T00:14:07,59.21,822.67,24.76,1446.93,5612.94,5014.27,20.28,10.57,0.5,1089.0,29.0,0.70,0.63,0.3908,876.4111,31.0000,72.72,22.63,982.44,5.41,2.94
2024-02-09T00:14:13,59.18,822.52,24.74,1446.62,5615.34,5016.58,27.18,14.17,0.5,1100.6,29.0,0.70,0.63,0.3909,876.5833,31.0000,72.71,22.64,982.44,5.41,2.94
2024-02-09T00:14:18,59.15,822.11,24.76,1445.86,5586.69,4991.14,20.97,10.93,0.5,1090.4,29.0,0.61,0.55,0.3909,876.4713,31.0000,72.71,22.63,982.38,5.41,2.94
2024-02-09T00:14:23,59.16,821.15,24.76,1444.19,5610.07,5011.95,13.37,6.97,0.5,1092.8,29.0,0.51,0.46,0.3908,876.2919,31.0000,72.70,22.64,982.43,21.68,11.79
2024-02-09T00:14:29,59.14,821.09,24.74,1444.06,5628.09,5028.14,34.78,18.13,0.5,1093.1,29.0,0.41,0.37,0.3909,876.3859,31.0000,72.68,22.64,982.41,21.68,11.79
2024-02-09T00:14:34,59.18,821.06,24.76,1443.98,5612.50,5014.27,34.78,18.13,0.5,1092.3,29.0,0.37,0.33,0.3910,876.6832,31.0000,72.66,22.65,982.43,-3.18,-1.73
2024-02-09T00:14:40,59.14,821.69,24.77,1444.98,5581.02,4986.52,34.77,18.13,0.5,1091.9,29.0,0.47,0.42,0.3909,876.5118,31.0000,72.63,22.65,982.36,5.41,2.94
2024-02-09T00:14:45,59.13,821.48,24.77,1444.66,5609.67,5011.95,5.08,2.65,0.5,1091.1,29.0,0.55,0.49,0.3909,876.4220,31.0000,72.64,22.65,982.39,21.68,11.79
2024-02-09T00:14:50,59.10,821.87,24.79,1445.29,5604.31,5007.33,20.96,10.93,0.5,1093.6,29.0,0.56,0.51,0.3910,876.5964,31.0000,72.62,22.66,982.39,5.41,2.94
2024-02-09T00:14:56,59.11,822.22,24.77,1445.94,5635.48,5035.08,27.87,14.53,0.5,1091.6,29.0,0.47,0.43,0.3910,876.5920,31.0000,72.61,22.66,982.41,21.68,11.79
2024-02-09T00:15:01,59.11,822.23,24.79,1445.94,5599.14,5002.70,20.27,10.57,0.5,1089.2,29.0,0.50,0.46,0.3909,876.3832,31.0000,72.60,22.66,982.39,-11.75,-6.39
2024-02-09T00:15:06,59.09,823.00,24.80,1447.23,5627.42,5028.14,27.18,14.17,0.5,1092.9,29.0,0.61,0.56,0.3909,876.4662,31.0000,72.60,22.66,982.36,21.67,11.79
2024-02-09T00:15:12,59.07,822.82,24.80,1446.93,5596.39,5000.39,13.37,6.97,0.5,1092.3,29.0,0.64,0.58,0.3908,876.0977,31.0000,72.58,22.66,982.36,-3.18,-1.73
2024-02-09T00:15:17,59.05,822.80,24.80,1446.84,5606.52,5009.64,20.27,10.57,0.5,1089.5,29.0,0.58,0.53,0.3909,876.3200,31.0000,72.56,22.67,982.36,21.67,11.79
2024-02-09T00:15:22,59.03,822.89,24.80,1447.02,5645.48,5044.33,13.37,6.97,0.5,1090.7,29.0,0.58,0.53,0.3910,876.5960,31.0000,72.53,22.67,982.38,5.40,2.94
2024-02-09T00:15:28,59.00,822.58,24.80,1446.43,5616.80,5018.89,13.37,6.97,0.5,1090.8,29.0,0.53,0.48,0.3910,876.5620,31.0000,72.53,22.67,982.34,-3.18,-1.73
2024-02-09T00:15:33,59.01,822.40,24.82,1446.05,5621.71,5023.52,27.86,14.53,0.5,1093.5,29.0,0.45,0.41,0.3910,876.5896,31.0000,72.54,22.68,982.33,37.94,20.64
2024-02-09T00:15:38,59.04,822.51,24.79,1446.37,5627.39,5028.14,27.87,14.53,0.5,1092.7,29.0,0.44,0.40,0.3909,876.3175,31.0000,72.54,22.67,982.39,5.40,2.94
2024-02-09T00:15:44,59.01,822.68,24.82,1446.62,5624.61,5025.83,6.46,3.37,0.5,1093.2,29.0,0.46,0.41,0.3909,876.2481,31.0000,72.51,22.68,982.39,13.11,7.13
2024-02-09T00:15:49,59.02,822.98,24.82,1447.07,5603.63,5007.33,13.37,6.97,0.5,1091.6,29.0,0.55,0.50,0.3910,876.6048,31.0000,72.50,22.68,982.34,-3.18,-1.73
2024-02-09T00:15:55,58.99,823.44,24.83,1447.85,5626.82,5028.14,13.37,6.97,0.5,1095.0,29.0,0.53,0.48,0.3911,876.7665,31.0000,72.53,22.69,982.35,21.67,11.79
2024-02-09T00:16:00,59.09,823.30,24.83,1447.64,5629.49,5030.45,13.37,6.97,0.5,1094.6,29.0,0.46,0.42,0.3910,876.5855,31.0000,72.56,22.69,982.37,13.11,7.13
2024-02-09T00:16:05,59.06,823.79,24.82,1448.48,5644.95,5044.33,34.77,18.13,0.5,1093.4,29.0,0.39,0.35,0.3912,877.0514,31.0000,72.56,22.69,982.36,-3.18,-1.73
2024-02-09T00:16:11,59.08,823.57,24.83,1448.07,5606.06,5009.64,34.08,17.77,0.5,1095.3,29.0,0.39,0.35,0.3912,877.0304,31.0000,72.58,22.70,982.38,21.67,11.79
2024-02-09T00:16:16,59.11,823.56,24.82,1447.99,5603.26,5007.33,34.77,18.13,0.5,1095.2,29.0,0.34,0.31,0.3912,876.8626,31.0000,72.55,22.70,982.34,13.11,7.13
2024-02-09T00:16:21,59.02,823.64,24.84,1448.16,5639.53,5039.70,6.46,3.37,0.5,1091.2,29.0,0.38,0.35,0.3911,876.7986,31.0000,72.52,22.70,982.35,13.11,7.13
2024-02-09T00:16:27,59.00,823.99,24.84,1448.76,5592.90,4998.08,27.86,14.53,0.5,1091.2,29.0,0.60,0.54,0.3913,877.0674,31.0000,72.48,22.70,982.34,-3.18,-1.73
2024-02-09T00:16:32,58.86,823.90,24.84,1448.57,5600.62,5005.02,20.96,10.93,0.5,1093.3,29.0,0.63,0.57,0.3914,877.3182,31.0000,72.35,22.71,982.36,13.11,7.13
2024-02-09T00:16:38,58.73,823.95,24.83,1448.58,5618.40,5021.20,14.06,7.33,0.5,1094.0,29.0,0.63,0.57,0.3916,877.8442,31.0000,72.08,22.71,982.31,13.10,7.13
2024-02-09T00:16:43,58.40,824.03,24.84,1448.76,5605.58,5009.64,7.15,3.73,0.5,1092.2,29.0,0.60,0.54,0.3916,877.7697,31.0000,71.86,22.71,982.33,4.54,2.47
2024-02-09T00:16:48,58.05,824.31,24.83,1449.27,5662.56,5060.52,-27.38,-14.28,0.5,1096.5,29.0,0.48,0.43,0.3918,878.2587,31.0000,71.29,22.71,982.33,-4.03,-2.19
2024-02-09T00:16:54,57.24,824.40,24.83,1449.37,5626.18,5028.14,-41.90,-21.85,0.5,1099.1,29.0,0.39,0.35,0.3921,878.8718,31.0000,70.54,22.71,982.31,-29.72,-16.17
2024-02-09T00:16:59,56.37,824.29,24.84,1449.20,5605.50,5009.64,-89.55,-46.70,0.5,1101.0,29.0,0.56,0.51,0.3924,879.6062,31.0000,69.30,22.71,982.31,-72.55,-39.47
2024-02-09T00:17:04,54.25,824.47,24.86,1449.53,5610.74,5014.27,-117.18,-61.11,0.5,1105.0,29.0,0.64,0.57,0.3933,881.6090,31.0000,66.95,22.70,982.29,-105.96,-57.65
2024-02-09T00:17:10,52.08,824.83,24.83,1450.24,5569.67,4977.27,-151.70,-79.11,0.5,1106.6,29.0,0.65,0.59,0.3935,882.0247,31.0000,64.72,22.69,982.32,-90.55,-49.26
2024-02-09T00:17:15,49.52,825.10,24.83,1450.81,5557.06,4965.70,-213.20,-111.17,0.5,1111.5,29.0,0.69,0.62,0.3936,882.3133,31.0000,62.19,22.68,982.34,-150.52,-81.88
2024-02-09T00:17:20,47.67,825.44,24.80,1451.48,5570.31,4977.27,-242.23,-126.30,0.5,1115.0,29.0,0.75,0.67,0.3936,882.5180,31.0000,58.87,22.65,982.29,-117.12,-63.71
2024-02-09T00:17:26,44.62,825.95,24.82,1452.49,5534.52,4944.89,-269.17,-140.34,0.5,1118.5,29.0,1.16,1.04,0.3928,880.7302,31.0000,56.44,22.63,982.31,-159.10,-86.54
2024-02-09T00:17:31,42.66,826.16,24.80,1453.00,5524.69,4935.64,-248.48,-129.54,0.5,1123.4,29.0,1.40,1.26,0.3922,879.4365,31.0000,53.40,22.61,982.33,-141.98,-77.22
2024-02-09T00:17:36,39.89,825.89,24.77,1452.59,5527.53,4937.95,-283.04,-147.55,0.5,1130.6,29.0,1.16,1.04,0.3910,876.7119,31.0000,51.27,22.58,982.28,-142.85,-77.69
2024-02-09T00:17:42,38.34,825.96,24.77,1452.80,5520.07,4931.02,-254.72,-132.78,0.5,1128.5,29.0,0.95,0.85,0.3898,874.0551,31.0000,49.03,22.57,982.30,-167.70,-91.20
2024-02-09T00:17:47,36.31,826.15,24.77,1453.30,5510.35,4921.77,-247.85,-129.18,0.5,1128.7,29.0,0.78,0.69,0.3887,871.6592,31.0000,47.10,22.54,982.31,-142.88,-77.69
2024-02-09T00:17:52,35.10,826.18,24.74,1453.46,5497.82,4910.20,-255.46,-133.14,0.5,1131.3,29.0,0.61,0.54,0.3878,869.7941,31.0000,45.83,22.52,982.32,-118.02,-64.17
2024-02-09T00:17:58,33.69,826.72,24.73,1454.52,5485.26,4898.64,-234.76,-122.34,0.5,1133.0,29.0,0.59,0.53,0.3873,868.6475,31.0000,44.51,22.50,982.32,-126.60,-68.83
2024-02-09T00:18:03,32.87,826.68,24.73,1454.55,5470.14,4884.77,-199.52,-103.97,0.5,1136.8,29.0,0.54,0.48,0.3865,867.0298,31.0000,43.40,22.47,982.30,-109.47,-59.51
2024-02-09T00:18:09,32.26,826.51,24.69,1454.33,5480.77,4894.02,-186.39,-97.12,0.5,1138.3,29.0,0.49,0.44,0.3864,866.8981,31.0000,42.87,22.46,982.31,-108.63,-59.05
2024-02-09T00:18:14,32.19,826.62,24.70,1454.63,5431.95,4850.08,-172.58,-89.92,0.5,1139.0,29.0,0.46,0.41,0.3861,866.2339,31.0000,42.62,22.44,982.32,-116.34,-63.24
2024-02-09T00:18:19,32.18,826.64,24.67,1454.77,5468.63,4882.45,-137.33,-71.55,0.5,1138.1,29.0,0.43,0.38,0.3860,866.0427,31.0000,42.70,22.42,982.33,-58.91,-32.02
2024-02-09T00:18:25,32.27,826.74,24.67,1454.93,5484.12,4896.33,-102.07,-53.18,0.5,1137.4,29.0,0.44,0.39,0.3857,865.2984,31.0000,42.89,22.41,982.28,-91.49,-49.73
2024-02-09T00:18:30,32.82,827.72,24.64,1456.73,5440.32,4857.02,-131.12,-68.31,0.5,1138.7,29.0,0.44,0.39,0.3852,864.1978,31.0000,43.15,22.39,982.26,-74.35,-40.41
2024-02-09T00:18:35,33.32,827.75,24.63,1456.88,5464.02,4877.83,-111.07,-57.86,0.5,1136.8,29.0,0.57,0.50,0.3850,863.8161,31.0000,43.76,22.37,982.26,-65.78,-35.75
2024-02-09T00:18:41,33.96,828.35,24.62,1457.98,5451.27,4866.27,-82.74,-43.10,0.5,1133.3,29.0,0.63,0.56,0.3846,863.1568,31.0000,44.42,22.36,982.26,-65.78,-35.75
2024-02-09T00:18:46,34.68,828.44,24.56,1458.22,5461.89,4875.52,-89.65,-46.70,0.5,1132.6,29.0,0.61,0.54,0.3845,862.8439,31.0000,45.14,22.35,982.28,-73.50,-39.94
2024-02-09T00:18:51,35.20,828.50,24.56,1458.43,5449.32,4863.95,-47.48,-24.73,0.5,1132.9,29.0,0.63,0.56,0.3840,861.7900,31.0000,45.68,22.33,982.28,-57.22,-31.09
2024-02-09T00:18:57,35.97,828.81,24.55,1459.01,5449.47,4863.95,-40.57,-21.13,0.5,1126.9,29.0,0.75,0.66,0.3835,860.7333,31.0000,46.43,22.32,982.28,-48.62,-26.42
2024-02-09T00:19:02,36.59,829.49,24.55,1460.29,5491.27,4900.95,-19.12,-9.96,0.5,1125.6,29.0,0.74,0.66,0.3833,860.3986,31.0000,47.26,22.30,982.27,-31.47,-17.10
2024-02-09T00:19:07,37.36,829.04,24.53,1459.64,5473.66,4884.77,-40.58,-21.13,0.5,1126.5,29.0,0.70,0.62,0.3830,859.6754,31.0000,48.05,22.27,982.26,-31.48,-17.10
2024-02-09T00:19:13,37.92,829.38,24.51,1460.29,5463.45,4875.52,-27.42,-14.28,0.5,1123.1,29.0,0.64,0.56,0.3827,859.0356,31.0000,48.93,22.27,982.29,-31.48,-17.10
2024-02-09T00:19:18,38.80,829.16,24.49,1459.99,5461.17,4873.20,-34.34,-17.88,0.5,1122.5,29.0,0.66,0.59,0.3824,858.4821,31.0000,49.59,22.26,982.32,-22.90,-12.44
2024-02-09T00:19:24,39.28,829.85,24.49,1461.22,5474.25,4884.77,-27.42,-14.28,0.5,1122.3,29.0,0.68,0.61,0.3819,857.3478,30.0000,50.40,22.25,982.30,-14.32,-7.78
2024-02-09T00:19:29,40.26,830.01,24.46,1461.59,5484.91,4894.02,-20.51,-10.68,0.5,1117.6,29.0,1.24,1.09,0.3819,857.4345,30.0000,51.25,22.23,982.29,-30.63,-16.64
2024-02-09T00:19:34,40.82,829.85,24.43,1461.37,5467.02,4877.83,-6.68,-3.48,0.5,1120.1,29.0,1.22,1.07,0.3815,856.5683,31.0000,51.96,22.22,982.30,-14.32,-7.78
2024-02-09T00:19:40,41.53,829.44,24.43,1460.79,5451.98,4863.95,-20.51,-10.68,0.5,1119.5,29.0,1.07,0.95,0.3814,856.3338,31.0000,52.66,22.20,982.33,-14.32,-7.78
2024-02-09T00:19:45,42.00,829.12,24.42,1460.24,5485.73,4894.02,-27.43,-14.28,0.5,1121.6,29.0,0.90,0.80,0.3811,855.6766,30.0000,53.24,22.18,982.27,18.28,9.93
2024-02-09T00:19:50,42.52,829.16,24.40,1460.41,5493.90,4900.95,-20.52,-10.68,0.5,1117.6,29.0,0.77,0.68,0.3810,855.6220,31.0000,53.77,22.17,982.31,-5.75,-3.12
2024-02-09T00:19:56,42.81,828.81,24.39,1459.79,5478.32,4887.08,-49.58,-25.81,0.5,1113.7,29.0,0.70,0.62,0.3808,855.0544,31.0000,54.12,22.16,982.27,-14.33,-7.78
2024-02-09T00:20:01,43.02,828.91,24.36,1460.07,5473.50,4882.45,-48.20,-25.09,0.5,1114.8,29.0,0.66,0.59,0.3807,854.9992,31.0000,54.34,22.14,982.27,-39.22,-21.30
2024-02-09T00:20:06,43.03,828.62,24.38,1459.61,5473.66,4882.45,-34.35,-17.88,0.5,1114.1,29.0,0.54,0.47,0.3806,854.7035,31.0000,54.37,22.13,982.27,-6.61,-3.59
2024-02-09T00:20:12,42.92,828.40,24.38,1459.26,5484.18,4891.70,-48.20,-25.09,0.5,1113.8,29.0,0.47,0.42,0.3805,854.5315,30.0000,54.28,22.11,982.23,-22.91,-12.44
2024-02-09T00:20:17,42.95,827.76,24.35,1458.28,5474.37,4882.45,-76.59,-39.86,0.5,1117.3,29.0,0.46,0.40,0.3801,853.8354,30.0000,54.25,22.10,982.29,-31.49,-17.10
2024-02-09T00:20:22,42.50,826.93,24.32,1456.87,5484.96,4891.70,-90.43,-47.06,0.5,1116.2,29.0,0.61,0.54,0.3803,854.1607,30.0000,53.93,22.09,982.30,-40.08,-21.76
2024-02-09T00:20:28,42.18,826.96,24.32,1456.94,5472.06,4880.14,-75.90,-39.50,0.5,1117.5,29.0,0.75,0.66,0.3799,853.3977,30.0000,53.61,22.08,982.28,-40.08,-21.76
2024-02-09T00:20:33,41.73,826.82,24.31,1456.78,5474.98,4882.45,-75.21,-39.14,0.5,1117.2,29.0,0.76,0.67,0.3799,853.4801,30.0000,53.02,22.06,982.27,-47.82,-25.96
2024-02-09T00:20:39,41.44,826.70,24.28,1456.67,5464.96,4873.20,-96.66,-50.30,0.5,1120.7,29.0,0.77,0.68,0.3797,852.9469,30.0000,52.85,22.04,982.27,-48.67,-26.42
2024-02-09T00:20:44,41.09,827.20,24.26,1457.59,5470.35,4877.83,-82.83,-43.10,0.5,1122.2,29.0,0.78,0.69,0.3795,852.4735,30.0000,52.39,22.03,982.27,-40.09,-21.76
2024-02-09T00:20:49,40.99,827.09,24.26,1457.47,5478.36,4884.77,-47.53,-24.73,0.5,1120.8,29.0,0.71,0.63,0.3792,851.9439,30.0000,52.50,22.01,982.24,-40.09,-21.76
2024-02-09T00:20:55,40.91,827.19,24.23,1457.69,5473.39,4880.14,-68.29,-35.53,0.5,1121.7,29.0,0.75,0.66,0.3793,852.2074,30.0000,52.33,22.00,982.25,-65.00,-35.28
2024-02-09T00:21:00,40.78,827.57,24.22,1458.44,5452.93,4861.64,-75.92,-39.50,0.5,1120.9,29.0,0.86,0.77,0.3793,852.1627,30.0000,52.02,21.98,982.23,-15.20,-8.25
2024-02-09T00:21:05,40.49,827.38,24.21,1458.19,5458.41,4866.27,-75.93,-39.50,0.5,1122.4,29.0,0.90,0.79,0.3789,851.4748,30.0000,51.92,21.97,982.25,-40.09,-21.76
2024-02-09T00:21:11,40.46,827.20,24.21,1457.97,5487.34,4891.70,-54.46,-28.33,0.5,1123.1,29.0,0.89,0.79,0.3788,851.1385,30.0000,51.94,21.95,982.26,-6.62,-3.59
2024-02-09T00:21:16,40.52,827.55,24.16,1458.69,5482.55,4887.08,-47.54,-24.73,0.5,1121.7,29.0,0.88,0.78,0.3787,851.0848,30.0000,52.04,21.94,982.30,-6.62,-3.59
2024-02-09T00:21:21,40.75,827.28,24.15,1458.31,5441.34,4850.08,-54.47,-28.33,0.5,1120.9,29.0,0.78,0.69,0.3785,850.5536,30.0000,52.21,21.92,982.28,-22.93,-12.44
2024-02-09T00:21:27,40.92,828.16,24.15,1459.93,5436.41,4845.45,-55.16,-28.69,0.5,1122.2,29.0,0.81,0.71,0.3783,850.2851,30.0000,52.34,21.91,982.30,-15.20,-8.25
2024-02-09T00:21:32,41.20,828.30,24.12,1460.22,5470.32,4875.52,-48.24,-25.09,0.5,1118.5,29.0,0.79,0.69,0.3783,850.3552,30.0000,52.47,21.90,982.30,-22.93,-12.44
2024-02-09T00:21:38,41.20,827.78,24.12,1459.38,5436.87,4845.45,-55.17,-28.69,0.5,1119.0,29.0,0.72,0.64,0.3781,849.8937,30.0000,52.63,21.89,982.31,-39.26,-21.30
2024-02-09T00:21:43,41.45,828.26,24.12,1460.25,5421.41,4831.58,-40.63,-21.13,0.5,1120.7,29.0,0.70,0.61,0.3777,849.0916,30.0000,52.84,21.88,982.30,-6.62,-3.59
2024-02-09T00:21:48,41.56,828.76,24.09,1461.19,5406.07,4817.70,-26.77,-13.92,0.5,1118.5,29.0,0.62,0.55,0.3777,849.0114,30.0000,53.06,21.87,982.31,-22.93,-12.44
2024-02-09T00:21:54,41.82,829.21,24.09,1461.98,5424.18,4833.89,-41.32,-21.49,0.5,1120.4,29.0,0.64,0.57,0.3776,848.8080,30.0000,53.16,21.86,982.27,-22.93,-12.44
2024-02-09T00:21:59,41.88,829.69,24.08,1462.86,5426.91,4836.20,-55.17,-28.69,0.5,1122.2,29.0,0.69,0.61,0.3777,848.9390,30.0000,53.23,21.86,982.29,-6.62,-3.59
2024-02-09T00:22:04,41.85,830.74,24.05,1464.83,5429.97,4838.52,-62.10,-32.29,0.5,1119.5,29.0,0.59,0.52,0.3775,848.6312,30.0000,53.22,21.84,982.31,-31.52,-17.10
2024-02-09T00:22:10,41.74,830.80,24.04,1464.95,5474.12,4877.83,-48.25,-25.09,0.5,1118.7,29.0,0.48,0.43,0.3775,848.5951,30.0000,53.11,21.83,982.28,-6.62,-3.59
2024-02-09T00:22:15,41.68,830.69,24.01,1464.78,5432.66,4840.83,-33.69,-17.52,0.5,1117.0,29.0,0.50,0.44,0.3772,848.0407,30.0000,53.18,21.82,982.26,-22.93,-12.44
2024-02-09T00:22:20,41.82,830.45,24.02,1464.47,5461.67,4866.27,-76.66,-39.86,0.5,1121.1,29.0,1.01,0.89,0.3772,848.0420,30.0000,53.22,21.81,982.31,-15.21,-8.25
2024-02-09T00:22:26,41.69,830.34,24.01,1464.29,5440.95,4847.77,-33.00,-17.16,0.5,1121.3,29.0,1.16,1.03,0.3771,847.8560,30.0000,53.11,21.81,982.31,-15.21,-8.25
2024-02-09T00:22:31,41.64,830.66,24.02,1464.89,5428.06,4836.20,-62.11,-32.29,0.5,1122.2,29.0,1.18,1.04,0.3770,847.6875,30.0000,52.93,21.80,982.30,-40.12,-21.76
2024-02-09T00:22:36,41.44,831.09,24.01,1465.64,5454.07,4859.33,-54.49,-28.33,0.5,1123.4,29.0,1.05,0.92,0.3769,847.3070,30.0000,52.74,21.79,982.27,1.11,0.60
2024-02-09T00:22:42,41.45,831.57,24.01,1466.51,5399.62,4810.77,-55.18,-28.69,0.5,1123.4,29.0,0.93,0.82,0.3767,847.0817,30.0000,52.73,21.78,982.25,-15.21,-8.25
2024-02-09T00:22:47,41.42,832.23,23.98,1467.75,5456.98,4861.64,-61.42,-31.93,0.5,1121.3,29.0,0.83,0.73,0.3767,847.0081,30.0000,52.72,21.78,982.30,-23.80,-12.91
2024-02-09T00:22:53,41.20,832.54,23.98,1468.39,5439.14,4845.45,-55.19,-28.69,0.5,1121.6,29.0,0.69,0.61,0.3765,846.7272,30.0000,52.47,21.76,982.29,-15.21,-8.25
2024-02-09T00:22:58,41.12,832.77,23.97,1468.81,5454.75,4859.33,-62.11,-32.29,0.5,1121.2,29.0,0.59,0.52,0.3764,846.3908,30.0000,52.48,21.76,982.30,-15.21,-8.25
