Room,Value,Time,Type
Ruum 1,22.1,05:43 2023-05-25,t° C
Ruum 1,43.1,05:43 2023-05-25,RH %
Ruum 1,947.0,05:44 2023-05-25,CO2 ppm
Ruum 1,948.0,05:47 2023-05-25,CO2 ppm
Ruum 1,946.0,05:50 2023-05-25,CO2 ppm
Ruum 1,944.0,05:53 2023-05-25,CO2 ppm
Ruum 1,945.0,05:56 2023-05-25,CO2 ppm
Ruum 1,22.1,05:58 2023-05-25,t° C
Ruum 1,43.2,05:58 2023-05-25,RH %
Ruum 1,947.0,05:59 2023-05-25,CO2 ppm
Ruum 1,946.0,06:02 2023-05-25,CO2 ppm
Ruum 1,950.0,06:05 2023-05-25,CO2 ppm
Ruum 1,945.0,06:08 2023-05-25,CO2 ppm
Ruum 1,943.0,06:11 2023-05-25,CO2 ppm
Ruum 1,22.1,06:13 2023-05-25,t° C
Ruum 1,43.2,06:13 2023-05-25,RH %
Ruum 1,943.0,06:14 2023-05-25,CO2 ppm
Ruum 1,942.0,06:17 2023-05-25,CO2 ppm
Ruum 1,945.0,06:18 2023-05-25,CO2 ppm
Ruum 1,944.0,06:20 2023-05-25,CO2 ppm
Ruum 1,941.0,06:23 2023-05-25,CO2 ppm
Ruum 1,935.0,06:26 2023-05-25,CO2 ppm
Ruum 1,22.1,06:28 2023-05-25,t° C
Ruum 1,43.2,06:28 2023-05-25,RH %
Ruum 1,936.0,06:29 2023-05-25,CO2 ppm
Ruum 1,940.0,06:32 2023-05-25,CO2 ppm
Ruum 1,939.0,06:35 2023-05-25,CO2 ppm
Ruum 1,937.0,06:38 2023-05-25,CO2 ppm
Ruum 1,934.0,06:41 2023-05-25,CO2 ppm
Ruum 1,22.0,06:43 2023-05-25,t° C
Ruum 1,43.2,06:43 2023-05-25,RH %
Ruum 1,934.0,06:44 2023-05-25,CO2 ppm
Ruum 1,934.0,06:47 2023-05-25,CO2 ppm
Ruum 1,931.0,06:50 2023-05-25,CO2 ppm
Ruum 1,929.0,06:53 2023-05-25,CO2 ppm
Ruum 1,934.0,06:56 2023-05-25,CO2 ppm
Ruum 1,22.0,06:58 2023-05-25,t° C
Ruum 1,43.3,06:58 2023-05-25,RH %
Ruum 1,935.0,06:59 2023-05-25,CO2 ppm
Ruum 1,938.0,07:02 2023-05-25,CO2 ppm
Ruum 1,939.0,07:05 2023-05-25,CO2 ppm
Ruum 1,936.0,07:08 2023-05-25,CO2 ppm
Ruum 1,929.0,07:11 2023-05-25,CO2 ppm
Ruum 1,22.0,07:13 2023-05-25,t° C
Ruum 1,43.3,07:13 2023-05-25,RH %
Ruum 1,934.0,07:14 2023-05-25,CO2 ppm
Ruum 1,935.0,07:17 2023-05-25,CO2 ppm
Ruum 1,933.0,07:20 2023-05-25,CO2 ppm
Ruum 1,934.0,07:23 2023-05-25,CO2 ppm
Ruum 1,938.0,07:26 2023-05-25,CO2 ppm
Ruum 1,22.0,07:28 2023-05-25,t° C
Ruum 1,43.4,07:28 2023-05-25,RH %
Ruum 1,936.0,07:29 2023-05-25,CO2 ppm
Ruum 1,938.0,07:32 2023-05-25,CO2 ppm
Ruum 1,932.0,07:35 2023-05-25,CO2 ppm
Ruum 1,932.0,07:38 2023-05-25,CO2 ppm
Ruum 1,930.0,07:41 2023-05-25,CO2 ppm
Ruum 1,22.0,07:43 2023-05-25,t° C
Ruum 1,43.4,07:43 2023-05-25,RH %
Ruum 1,928.0,07:44 2023-05-25,CO2 ppm
Ruum 1,928.0,07:47 2023-05-25,CO2 ppm
Ruum 1,927.0,07:50 2023-05-25,CO2 ppm
Ruum 1,928.0,07:53 2023-05-25,CO2 ppm
Ruum 1,924.0,07:56 2023-05-25,CO2 ppm
Ruum 1,22.0,07:58 2023-05-25,t° C
Ruum 1,43.4,07:58 2023-05-25,RH %
Ruum 1,931.0,07:59 2023-05-25,CO2 ppm
Ruum 1,934.0,08:02 2023-05-25,CO2 ppm
Ruum 1,928.0,08:05 2023-05-25,CO2 ppm
Ruum 1,930.0,08:08 2023-05-25,CO2 ppm
Ruum 1,927.0,08:11 2023-05-25,CO2 ppm
Ruum 1,22.0,08:13 2023-05-25,t° C
Ruum 1,43.5,08:13 2023-05-25,RH %
Ruum 1,923.0,08:14 2023-05-25,CO2 ppm
Ruum 1,925.0,08:17 2023-05-25,CO2 ppm
Ruum 1,929.0,08:20 2023-05-25,CO2 ppm
Ruum 1,929.0,08:23 2023-05-25,CO2 ppm
Ruum 1,932.0,08:26 2023-05-25,CO2 ppm
Ruum 1,22.0,08:28 2023-05-25,t° C
Ruum 1,43.5,08:28 2023-05-25,RH %
Ruum 1,932.0,08:29 2023-05-25,CO2 ppm
Ruum 1,927.0,08:32 2023-05-25,CO2 ppm
Ruum 1,920.0,08:35 2023-05-25,CO2 ppm
Ruum 1,922.0,08:38 2023-05-25,CO2 ppm
Ruum 1,922.0,08:41 2023-05-25,CO2 ppm
Ruum 1,22.0,08:43 2023-05-25,t° C
Ruum 1,43.5,08:43 2023-05-25,RH %
Ruum 1,926.0,08:44 2023-05-25,CO2 ppm
Ruum 1,931.0,08:47 2023-05-25,CO2 ppm
Ruum 1,926.0,08:50 2023-05-25,CO2 ppm
Ruum 1,922.0,08:53 2023-05-25,CO2 ppm
Ruum 1,927.0,08:56 2023-05-25,CO2 ppm
Ruum 1,43.5,08:58 2023-05-25,RH %
Ruum 1,22.0,08:58 2023-05-25,t° C
Ruum 1,930.0,08:59 2023-05-25,CO2 ppm
Ruum 1,935.0,09:02 2023-05-25,CO2 ppm
Ruum 1,930.0,09:05 2023-05-25,CO2 ppm
Ruum 1,929.0,09:08 2023-05-25,CO2 ppm
Ruum 1,928.0,09:11 2023-05-25,CO2 ppm
Ruum 1,22.1,09:13 2023-05-25,t° C
Ruum 1,43.5,09:13 2023-05-25,RH %
Ruum 1,928.0,09:14 2023-05-25,CO2 ppm
Ruum 1,927.0,09:17 2023-05-25,CO2 ppm
Ruum 1,929.0,09:20 2023-05-25,CO2 ppm
Ruum 1,925.0,09:23 2023-05-25,CO2 ppm
Ruum 1,925.0,09:26 2023-05-25,CO2 ppm
Ruum 1,22.1,09:28 2023-05-25,t° C
Ruum 1,43.5,09:28 2023-05-25,RH %
Ruum 1,928.0,09:29 2023-05-25,CO2 ppm
Ruum 1,930.0,09:32 2023-05-25,CO2 ppm
Ruum 1,933.0,09:35 2023-05-25,CO2 ppm
Ruum 1,932.0,09:38 2023-05-25,CO2 ppm
Ruum 1,933.0,09:41 2023-05-25,CO2 ppm
Ruum 1,22.1,09:43 2023-05-25,t° C
Ruum 1,43.4,09:43 2023-05-25,RH %
Ruum 1,930.0,09:44 2023-05-25,CO2 ppm
Ruum 1,931.0,09:47 2023-05-25,CO2 ppm
Ruum 1,932.0,09:50 2023-05-25,CO2 ppm
Ruum 1,930.0,09:53 2023-05-25,CO2 ppm
Ruum 1,926.0,09:56 2023-05-25,CO2 ppm
Ruum 1,22.1,09:58 2023-05-25,t° C
Ruum 1,43.4,09:58 2023-05-25,RH %
Ruum 1,928.0,09:59 2023-05-25,CO2 ppm
Ruum 1,927.0,10:02 2023-05-25,CO2 ppm
Ruum 1,926.0,10:05 2023-05-25,CO2 ppm
Ruum 1,931.0,10:08 2023-05-25,CO2 ppm
Ruum 1,929.0,10:11 2023-05-25,CO2 ppm
Ruum 1,22.2,10:13 2023-05-25,t° C
Ruum 1,43.5,10:13 2023-05-25,RH %
Ruum 1,940.0,10:14 2023-05-25,CO2 ppm
Ruum 1,946.0,10:17 2023-05-25,CO2 ppm
Ruum 1,952.0,10:20 2023-05-25,CO2 ppm
Ruum 1,957.0,10:23 2023-05-25,CO2 ppm
Ruum 1,976.0,10:26 2023-05-25,CO2 ppm
Ruum 1,22.3,10:28 2023-05-25,t° C
Ruum 1,43.6,10:28 2023-05-25,RH %
Ruum 1,1004.0,10:29 2023-05-25,CO2 ppm
Ruum 1,984.0,10:32 2023-05-25,CO2 ppm
Ruum 1,971.0,10:35 2023-05-25,CO2 ppm
Ruum 1,977.0,10:38 2023-05-25,CO2 ppm
Ruum 1,1003.0,10:41 2023-05-25,CO2 ppm
Ruum 1,22.3,10:43 2023-05-25,t° C
Ruum 1,44.0,10:43 2023-05-25,RH %
Ruum 1,1032.0,10:44 2023-05-25,CO2 ppm
Ruum 1,1059.0,10:47 2023-05-25,CO2 ppm
Ruum 1,1081.0,10:50 2023-05-25,CO2 ppm
Ruum 1,1101.0,10:53 2023-05-25,CO2 ppm
Ruum 1,1123.0,10:56 2023-05-25,CO2 ppm
Ruum 1,22.4,10:58 2023-05-25,t° C
Ruum 1,44.5,10:58 2023-05-25,RH %
Ruum 1,1136.0,10:59 2023-05-25,CO2 ppm
Ruum 1,1160.0,11:02 2023-05-25,CO2 ppm
Ruum 1,1173.0,11:05 2023-05-25,CO2 ppm
Ruum 1,1197.0,11:08 2023-05-25,CO2 ppm
Ruum 1,1209.0,11:11 2023-05-25,CO2 ppm
Ruum 1,22.4,11:13 2023-05-25,t° C
Ruum 1,44.1,11:13 2023-05-25,RH %
Ruum 1,1171.0,11:14 2023-05-25,CO2 ppm
Ruum 1,1134.0,11:17 2023-05-25,CO2 ppm
Ruum 1,1115.0,11:20 2023-05-25,CO2 ppm
Ruum 1,1101.0,11:23 2023-05-25,CO2 ppm
Ruum 1,1099.0,11:26 2023-05-25,CO2 ppm
Ruum 1,22.5,11:28 2023-05-25,t° C
Ruum 1,43.9,11:28 2023-05-25,RH %
Ruum 1,1091.0,11:29 2023-05-25,CO2 ppm
Ruum 1,1082.0,11:32 2023-05-25,CO2 ppm
Ruum 1,1055.0,11:35 2023-05-25,CO2 ppm
Ruum 1,1051.0,11:38 2023-05-25,CO2 ppm
Ruum 1,1072.0,11:41 2023-05-25,CO2 ppm
Ruum 1,22.6,11:43 2023-05-25,t° C
Ruum 1,44.0,11:43 2023-05-25,RH %
Ruum 1,1081.0,11:44 2023-05-25,CO2 ppm
Ruum 1,1115.0,11:47 2023-05-25,CO2 ppm
Ruum 1,1141.0,11:50 2023-05-25,CO2 ppm
Ruum 1,1160.0,11:53 2023-05-25,CO2 ppm
Ruum 1,1180.0,11:56 2023-05-25,CO2 ppm
Ruum 1,22.6,11:58 2023-05-25,t° C
Ruum 1,44.4,11:58 2023-05-25,RH %
Ruum 1,1203.0,11:59 2023-05-25,CO2 ppm
Ruum 1,1206.0,12:02 2023-05-25,CO2 ppm
Ruum 1,1204.0,12:05 2023-05-25,CO2 ppm
Ruum 1,1205.0,12:08 2023-05-25,CO2 ppm
Ruum 1,1217.0,12:11 2023-05-25,CO2 ppm
Ruum 1,22.7,12:13 2023-05-25,t° C
Ruum 1,44.4,12:13 2023-05-25,RH %
Ruum 1,1215.0,12:14 2023-05-25,CO2 ppm
Ruum 1,1212.0,12:17 2023-05-25,CO2 ppm
Ruum 1,1208.0,12:20 2023-05-25,CO2 ppm
Ruum 1,1202.0,12:23 2023-05-25,CO2 ppm
Ruum 1,1192.0,12:26 2023-05-25,CO2 ppm
Ruum 1,22.8,12:28 2023-05-25,t° C
Ruum 1,44.2,12:28 2023-05-25,RH %
Ruum 1,1183.0,12:29 2023-05-25,CO2 ppm
Ruum 1,1174.0,12:32 2023-05-25,CO2 ppm
Ruum 1,1162.0,12:35 2023-05-25,CO2 ppm
Ruum 1,1157.0,12:38 2023-05-25,CO2 ppm
Ruum 1,1155.0,12:41 2023-05-25,CO2 ppm
Ruum 1,22.9,12:43 2023-05-25,t° C
Ruum 1,44.0,12:43 2023-05-25,RH %
Ruum 1,1155.0,12:44 2023-05-25,CO2 ppm
Ruum 1,1155.0,12:47 2023-05-25,CO2 ppm
Ruum 1,1155.0,12:50 2023-05-25,CO2 ppm
Ruum 1,1161.0,12:53 2023-05-25,CO2 ppm
Ruum 1,1182.0,12:56 2023-05-25,CO2 ppm
Ruum 1,23.0,12:58 2023-05-25,t° C
Ruum 1,43.8,12:58 2023-05-25,RH %
Ruum 1,1181.0,12:59 2023-05-25,CO2 ppm
Ruum 1,1181.0,13:02 2023-05-25,CO2 ppm
Ruum 1,1172.0,13:05 2023-05-25,CO2 ppm
Ruum 1,1165.0,13:08 2023-05-25,CO2 ppm
Ruum 1,1162.0,13:11 2023-05-25,CO2 ppm
Ruum 1,23.1,13:13 2023-05-25,t° C
Ruum 1,43.4,13:13 2023-05-25,RH %
Ruum 1,1161.0,13:14 2023-05-25,CO2 ppm
Ruum 1,1167.0,13:17 2023-05-25,CO2 ppm
Ruum 1,1171.0,13:20 2023-05-25,CO2 ppm
Ruum 1,1169.0,13:23 2023-05-25,CO2 ppm
Ruum 1,1161.0,13:26 2023-05-25,CO2 ppm
Ruum 1,23.1,13:28 2023-05-25,t° C
Ruum 1,43.2,13:28 2023-05-25,RH %
Ruum 1,1157.0,13:29 2023-05-25,CO2 ppm
Ruum 1,1152.0,13:32 2023-05-25,CO2 ppm
Ruum 1,1138.0,13:35 2023-05-25,CO2 ppm
Ruum 1,1141.0,13:38 2023-05-25,CO2 ppm
Ruum 1,1142.0,13:41 2023-05-25,CO2 ppm
Ruum 1,23.2,13:43 2023-05-25,t° C
Ruum 1,42.9,13:43 2023-05-25,RH %
Ruum 1,1132.0,13:44 2023-05-25,CO2 ppm
Ruum 1,1127.0,13:47 2023-05-25,CO2 ppm
Ruum 1,1122.0,13:50 2023-05-25,CO2 ppm
Ruum 1,1115.0,13:53 2023-05-25,CO2 ppm
Ruum 1,1106.0,13:56 2023-05-25,CO2 ppm
Ruum 1,23.2,13:58 2023-05-25,t° C
Ruum 1,42.5,13:58 2023-05-25,RH %
Ruum 1,1094.0,13:59 2023-05-25,CO2 ppm
Ruum 1,1085.0,14:02 2023-05-25,CO2 ppm
Ruum 1,1072.0,14:05 2023-05-25,CO2 ppm
Ruum 1,1063.0,14:08 2023-05-25,CO2 ppm
Ruum 1,1061.0,14:11 2023-05-25,CO2 ppm
Ruum 1,23.3,14:13 2023-05-25,t° C
Ruum 1,41.9,14:13 2023-05-25,RH %
Ruum 1,1047.0,14:14 2023-05-25,CO2 ppm
Ruum 1,1010.0,14:17 2023-05-25,CO2 ppm
Ruum 1,1008.0,14:20 2023-05-25,CO2 ppm
Ruum 1,1006.0,14:23 2023-05-25,CO2 ppm
Ruum 1,1009.0,14:26 2023-05-25,CO2 ppm
Ruum 1,41.7,14:28 2023-05-25,RH %
Ruum 1,23.3,14:28 2023-05-25,t° C
Ruum 1,1025.0,14:29 2023-05-25,CO2 ppm
Ruum 1,1040.0,14:32 2023-05-25,CO2 ppm
Ruum 1,1050.0,14:35 2023-05-25,CO2 ppm
Ruum 1,1069.0,14:38 2023-05-25,CO2 ppm
Ruum 1,1076.0,14:41 2023-05-25,CO2 ppm
Ruum 1,23.4,14:43 2023-05-25,t° C
Ruum 1,41.6,14:43 2023-05-25,RH %
Ruum 1,1075.0,14:44 2023-05-25,CO2 ppm
Ruum 1,1076.0,14:47 2023-05-25,CO2 ppm
Ruum 1,1078.0,14:50 2023-05-25,CO2 ppm
Ruum 1,1083.0,14:53 2023-05-25,CO2 ppm
Ruum 1,1087.0,14:56 2023-05-25,CO2 ppm
Ruum 1,23.4,14:58 2023-05-25,t° C
Ruum 1,41.6,14:58 2023-05-25,RH %
Ruum 1,1091.0,14:59 2023-05-25,CO2 ppm
Ruum 1,1094.0,15:02 2023-05-25,CO2 ppm
Ruum 1,1098.0,15:05 2023-05-25,CO2 ppm
Ruum 1,1098.0,15:08 2023-05-25,CO2 ppm
Ruum 1,1098.0,15:11 2023-05-25,CO2 ppm
Ruum 1,41.6,15:13 2023-05-25,RH %
Ruum 1,23.5,15:13 2023-05-25,t° C
Ruum 1,1095.0,15:14 2023-05-25,CO2 ppm
Ruum 1,1101.0,15:17 2023-05-25,CO2 ppm
Ruum 1,1114.0,15:20 2023-05-25,CO2 ppm
Ruum 1,1128.0,15:23 2023-05-25,CO2 ppm
Ruum 1,1143.0,15:26 2023-05-25,CO2 ppm
Ruum 1,23.5,15:28 2023-05-25,t° C
Ruum 1,41.8,15:28 2023-05-25,RH %
Ruum 1,1153.0,15:29 2023-05-25,CO2 ppm
Ruum 1,1157.0,15:32 2023-05-25,CO2 ppm
Ruum 1,1164.0,15:35 2023-05-25,CO2 ppm
Ruum 1,1174.0,15:38 2023-05-25,CO2 ppm
Ruum 1,1183.0,15:41 2023-05-25,CO2 ppm
Ruum 1,41.9,15:43 2023-05-25,RH %
Ruum 1,23.6,15:43 2023-05-25,t° C
Ruum 1,1190.0,15:44 2023-05-25,CO2 ppm
Ruum 1,1195.0,15:47 2023-05-25,CO2 ppm
Ruum 1,1200.0,15:50 2023-05-25,CO2 ppm
Ruum 1,1205.0,15:53 2023-05-25,CO2 ppm
Ruum 1,1210.0,15:56 2023-05-25,CO2 ppm
Ruum 1,23.6,15:58 2023-05-25,t° C
Ruum 1,42.0,15:58 2023-05-25,RH %
Ruum 1,1207.0,15:59 2023-05-25,CO2 ppm
Ruum 1,1203.0,16:02 2023-05-25,CO2 ppm
Ruum 1,1197.0,16:05 2023-05-25,CO2 ppm
Ruum 1,1195.0,16:08 2023-05-25,CO2 ppm
Ruum 1,1201.0,16:11 2023-05-25,CO2 ppm
Ruum 1,23.6,16:13 2023-05-25,t° C
Ruum 1,42.0,16:13 2023-05-25,RH %
Ruum 1,1192.0,16:14 2023-05-25,CO2 ppm
Ruum 1,1190.0,16:17 2023-05-25,CO2 ppm
Ruum 1,1195.0,16:20 2023-05-25,CO2 ppm
Ruum 1,1200.0,16:23 2023-05-25,CO2 ppm
Ruum 1,1206.0,16:26 2023-05-25,CO2 ppm
Ruum 1,23.7,16:28 2023-05-25,t° C
Ruum 1,42.1,16:28 2023-05-25,RH %
Ruum 1,1202.0,16:29 2023-05-25,CO2 ppm
Ruum 1,1196.0,16:32 2023-05-25,CO2 ppm
Ruum 1,1200.0,16:35 2023-05-25,CO2 ppm
Ruum 1,1208.0,16:38 2023-05-25,CO2 ppm
Ruum 1,1214.0,16:41 2023-05-25,CO2 ppm
Ruum 1,23.7,16:43 2023-05-25,t° C
Ruum 1,42.1,16:43 2023-05-25,RH %
Ruum 1,1217.0,16:44 2023-05-25,CO2 ppm
Ruum 1,1226.0,16:47 2023-05-25,CO2 ppm
Ruum 1,1234.0,16:50 2023-05-25,CO2 ppm
Ruum 1,1233.0,16:53 2023-05-25,CO2 ppm
Ruum 1,1237.0,16:56 2023-05-25,CO2 ppm
Ruum 1,23.8,16:58 2023-05-25,t° C
Ruum 1,42.1,16:58 2023-05-25,RH %
Ruum 1,1246.0,16:59 2023-05-25,CO2 ppm
Ruum 1,1256.0,17:02 2023-05-25,CO2 ppm
Ruum 1,1259.0,17:05 2023-05-25,CO2 ppm
Ruum 1,1257.0,17:08 2023-05-25,CO2 ppm
Ruum 1,1262.0,17:11 2023-05-25,CO2 ppm
Ruum 1,23.8,17:13 2023-05-25,t° C
Ruum 1,42.0,17:13 2023-05-25,RH %
Ruum 1,1263.0,17:14 2023-05-25,CO2 ppm
Ruum 1,1258.0,17:17 2023-05-25,CO2 ppm
Ruum 1,1257.0,17:20 2023-05-25,CO2 ppm
Ruum 1,1255.0,17:23 2023-05-25,CO2 ppm
Ruum 1,1256.0,17:26 2023-05-25,CO2 ppm
Ruum 1,23.8,17:28 2023-05-25,t° C
Ruum 1,42.0,17:28 2023-05-25,RH %
Ruum 1,1262.0,17:29 2023-05-25,CO2 ppm
Ruum 1,1265.0,17:32 2023-05-25,CO2 ppm
Ruum 1,1257.0,17:35 2023-05-25,CO2 ppm
Ruum 1,1226.0,17:38 2023-05-25,CO2 ppm
Ruum 1,1219.0,17:41 2023-05-25,CO2 ppm
Ruum 1,23.9,17:43 2023-05-25,t° C
Ruum 1,41.7,17:43 2023-05-25,RH %
Ruum 1,1217.0,17:44 2023-05-25,CO2 ppm
Ruum 1,1216.0,17:47 2023-05-25,CO2 ppm
Ruum 1,1212.0,17:50 2023-05-25,CO2 ppm
Ruum 1,1210.0,17:53 2023-05-25,CO2 ppm
Ruum 1,1210.0,17:56 2023-05-25,CO2 ppm
Ruum 1,23.9,17:58 2023-05-25,t° C
Ruum 1,41.5,17:58 2023-05-25,RH %
Ruum 1,1213.0,17:59 2023-05-25,CO2 ppm
Ruum 1,1213.0,18:02 2023-05-25,CO2 ppm
Ruum 1,1208.0,18:05 2023-05-25,CO2 ppm
Ruum 1,1209.0,18:08 2023-05-25,CO2 ppm
Ruum 1,1215.0,18:11 2023-05-25,CO2 ppm
Ruum 1,41.5,18:13 2023-05-25,RH %
Ruum 1,23.9,18:13 2023-05-25,t° C
Ruum 1,1218.0,18:14 2023-05-25,CO2 ppm
Ruum 1,1224.0,18:17 2023-05-25,CO2 ppm
Ruum 1,1228.0,18:20 2023-05-25,CO2 ppm
Ruum 1,1232.0,18:23 2023-05-25,CO2 ppm
Ruum 1,1242.0,18:26 2023-05-25,CO2 ppm
Ruum 1,23.9,18:28 2023-05-25,t° C
Ruum 1,41.5,18:28 2023-05-25,RH %
Ruum 1,1252.0,18:29 2023-05-25,CO2 ppm
Ruum 1,1253.0,18:32 2023-05-25,CO2 ppm
Ruum 1,1258.0,18:35 2023-05-25,CO2 ppm
Ruum 1,1262.0,18:38 2023-05-25,CO2 ppm
Ruum 1,1260.0,18:41 2023-05-25,CO2 ppm
Ruum 1,24.0,18:43 2023-05-25,t° C
Ruum 1,41.5,18:43 2023-05-25,RH %
Ruum 1,1262.0,18:44 2023-05-25,CO2 ppm
Ruum 1,1258.0,18:47 2023-05-25,CO2 ppm
Ruum 1,1260.0,18:50 2023-05-25,CO2 ppm
Ruum 1,1266.0,18:53 2023-05-25,CO2 ppm
Ruum 1,1271.0,18:56 2023-05-25,CO2 ppm
Ruum 1,24.0,18:58 2023-05-25,t° C
Ruum 1,41.5,18:58 2023-05-25,RH %
Ruum 1,1273.0,18:59 2023-05-25,CO2 ppm
Ruum 1,1249.0,19:02 2023-05-25,CO2 ppm
Ruum 1,1177.0,19:05 2023-05-25,CO2 ppm
Ruum 1,1171.0,19:08 2023-05-25,CO2 ppm
Ruum 1,1175.0,19:11 2023-05-25,CO2 ppm
Ruum 1,24.0,19:13 2023-05-25,t° C
Ruum 1,41.4,19:13 2023-05-25,RH %
Ruum 1,1178.0,19:14 2023-05-25,CO2 ppm
Ruum 1,1182.0,19:17 2023-05-25,CO2 ppm
Ruum 1,1182.0,19:20 2023-05-25,CO2 ppm
Ruum 1,1183.0,19:23 2023-05-25,CO2 ppm
Ruum 1,1184.0,19:26 2023-05-25,CO2 ppm
Ruum 1,24.0,19:28 2023-05-25,t° C
Ruum 1,41.5,19:28 2023-05-25,RH %
Ruum 1,1180.0,19:29 2023-05-25,CO2 ppm
Ruum 1,1180.0,19:32 2023-05-25,CO2 ppm
Ruum 1,1185.0,19:35 2023-05-25,CO2 ppm
Ruum 1,1180.0,19:38 2023-05-25,CO2 ppm
Ruum 1,1174.0,19:41 2023-05-25,CO2 ppm
Ruum 1,23.9,19:43 2023-05-25,t° C
Ruum 1,41.6,19:43 2023-05-25,RH %
Ruum 1,1177.0,19:44 2023-05-25,CO2 ppm
Ruum 1,1174.0,19:47 2023-05-25,CO2 ppm
Ruum 1,1174.0,19:50 2023-05-25,CO2 ppm
Ruum 1,1175.0,19:53 2023-05-25,CO2 ppm
Ruum 1,1168.0,19:56 2023-05-25,CO2 ppm
Ruum 1,23.9,19:58 2023-05-25,t° C
Ruum 1,41.7,19:58 2023-05-25,RH %
Ruum 1,1167.0,19:59 2023-05-25,CO2 ppm
Ruum 1,1162.0,20:02 2023-05-25,CO2 ppm
Ruum 1,1168.0,20:05 2023-05-25,CO2 ppm
Ruum 1,1169.0,20:08 2023-05-25,CO2 ppm
Ruum 1,1169.0,20:11 2023-05-25,CO2 ppm
Ruum 1,23.9,20:13 2023-05-25,t° C
Ruum 1,41.8,20:13 2023-05-25,RH %
Ruum 1,1159.0,20:14 2023-05-25,CO2 ppm
Ruum 1,1158.0,20:17 2023-05-25,CO2 ppm
Ruum 1,1160.0,20:20 2023-05-25,CO2 ppm
Ruum 1,1160.0,20:23 2023-05-25,CO2 ppm
Ruum 1,1159.0,20:26 2023-05-25,CO2 ppm
Ruum 1,23.8,20:28 2023-05-25,t° C
Ruum 1,41.9,20:28 2023-05-25,RH %
Ruum 1,1163.0,20:29 2023-05-25,CO2 ppm
Ruum 1,1160.0,20:32 2023-05-25,CO2 ppm
Ruum 1,1153.0,20:35 2023-05-25,CO2 ppm
Ruum 1,1163.0,20:38 2023-05-25,CO2 ppm
Ruum 1,1152.0,20:41 2023-05-25,CO2 ppm
Ruum 1,23.8,20:43 2023-05-25,t° C
Ruum 1,42.0,20:43 2023-05-25,RH %
Ruum 1,1148.0,20:44 2023-05-25,CO2 ppm
Ruum 1,1148.0,20:47 2023-05-25,CO2 ppm
Ruum 1,1150.0,20:50 2023-05-25,CO2 ppm
Ruum 1,1151.0,20:53 2023-05-25,CO2 ppm
Ruum 1,1147.0,20:56 2023-05-25,CO2 ppm
Ruum 1,23.7,20:58 2023-05-25,t° C
Ruum 1,42.1,20:58 2023-05-25,RH %
Ruum 1,1141.0,20:59 2023-05-25,CO2 ppm
Ruum 1,1142.0,21:02 2023-05-25,CO2 ppm
Ruum 1,1138.0,21:05 2023-05-25,CO2 ppm
Ruum 1,1142.0,21:08 2023-05-25,CO2 ppm
Ruum 1,1145.0,21:11 2023-05-25,CO2 ppm
Ruum 1,23.7,21:13 2023-05-25,t° C
Ruum 1,42.2,21:13 2023-05-25,RH %
Ruum 1,1149.0,21:14 2023-05-25,CO2 ppm
Ruum 1,1149.0,21:17 2023-05-25,CO2 ppm
Ruum 1,1148.0,21:20 2023-05-25,CO2 ppm
Ruum 1,1141.0,21:23 2023-05-25,CO2 ppm
Ruum 1,1133.0,21:26 2023-05-25,CO2 ppm
Ruum 1,23.6,21:28 2023-05-25,t° C
Ruum 1,42.3,21:28 2023-05-25,RH %
Ruum 1,1133.0,21:29 2023-05-25,CO2 ppm
Ruum 1,1133.0,21:32 2023-05-25,CO2 ppm
Ruum 1,1134.0,21:35 2023-05-25,CO2 ppm
Ruum 1,1138.0,21:38 2023-05-25,CO2 ppm
Ruum 1,1131.0,21:41 2023-05-25,CO2 ppm
Ruum 1,23.6,21:43 2023-05-25,t° C
Ruum 1,42.4,21:43 2023-05-25,RH %
Ruum 1,1132.0,21:44 2023-05-25,CO2 ppm
Ruum 1,1132.0,21:47 2023-05-25,CO2 ppm
Ruum 1,1131.0,21:50 2023-05-25,CO2 ppm
Ruum 1,1139.0,21:53 2023-05-25,CO2 ppm
Ruum 1,1135.0,21:56 2023-05-25,CO2 ppm
Ruum 1,23.5,21:58 2023-05-25,t° C
Ruum 1,42.5,21:58 2023-05-25,RH %
Ruum 1,1133.0,21:59 2023-05-25,CO2 ppm
Ruum 1,1131.0,22:02 2023-05-25,CO2 ppm
Ruum 1,1133.0,22:05 2023-05-25,CO2 ppm
Ruum 1,1132.0,22:08 2023-05-25,CO2 ppm
Ruum 1,1135.0,22:11 2023-05-25,CO2 ppm
Ruum 1,23.5,22:13 2023-05-25,t° C
Ruum 1,42.6,22:13 2023-05-25,RH %
Ruum 1,1130.0,22:14 2023-05-25,CO2 ppm
Ruum 1,1132.0,22:17 2023-05-25,CO2 ppm
Ruum 1,1133.0,22:20 2023-05-25,CO2 ppm
Ruum 1,1131.0,22:23 2023-05-25,CO2 ppm
Ruum 1,1129.0,22:26 2023-05-25,CO2 ppm
Ruum 1,23.4,22:28 2023-05-25,t° C
Ruum 1,42.7,22:28 2023-05-25,RH %
Ruum 1,1122.0,22:29 2023-05-25,CO2 ppm
Ruum 1,1125.0,22:32 2023-05-25,CO2 ppm
Ruum 1,1129.0,22:35 2023-05-25,CO2 ppm
Ruum 1,1126.0,22:38 2023-05-25,CO2 ppm
