Room,Value,Time,Type
Ruum 2,415.0,19:45 2023-06-04,CO2 ppm
Ruum 2,416.0,19:48 2023-06-04,CO2 ppm
Ruum 2,413.0,19:51 2023-06-04,CO2 ppm
Ruum 2,418.0,19:54 2023-06-04,CO2 ppm
Ruum 2,24.7,19:55 2023-06-04,RH %
Ruum 2,23.9,19:55 2023-06-04,t° C
Ruum 2,411.0,19:57 2023-06-04,CO2 ppm
Ruum 2,410.0,20:00 2023-06-04,CO2 ppm
Ruum 2,411.0,20:03 2023-06-04,CO2 ppm
Ruum 2,410.0,20:06 2023-06-04,CO2 ppm
Ruum 2,412.0,20:09 2023-06-04,CO2 ppm
Ruum 2,23.9,20:10 2023-06-04,t° C
Ruum 2,24.8,20:10 2023-06-04,RH %
Ruum 2,410.0,20:12 2023-06-04,CO2 ppm
Ruum 2,409.0,20:15 2023-06-04,CO2 ppm
Ruum 2,410.0,20:18 2023-06-04,CO2 ppm
Ruum 2,412.0,20:21 2023-06-04,CO2 ppm
Ruum 2,419.0,20:24 2023-06-04,CO2 ppm
Ruum 2,23.9,20:25 2023-06-04,t° C
Ruum 2,25.0,20:25 2023-06-04,RH %
Ruum 2,419.0,20:27 2023-06-04,CO2 ppm
Ruum 2,418.0,20:30 2023-06-04,CO2 ppm
Ruum 2,413.0,20:33 2023-06-04,CO2 ppm
Ruum 2,412.0,20:36 2023-06-04,CO2 ppm
Ruum 2,412.0,20:39 2023-06-04,CO2 ppm
Ruum 2,25.0,20:40 2023-06-04,RH %
Ruum 2,23.9,20:40 2023-06-04,t° C
Ruum 2,416.0,20:42 2023-06-04,CO2 ppm
Ruum 2,417.0,20:45 2023-06-04,CO2 ppm
Ruum 2,415.0,20:48 2023-06-04,CO2 ppm
Ruum 2,414.0,20:51 2023-06-04,CO2 ppm
Ruum 2,412.0,20:54 2023-06-04,CO2 ppm
Ruum 2,25.1,20:55 2023-06-04,RH %
Ruum 2,23.9,20:55 2023-06-04,t° C
Ruum 2,412.0,20:57 2023-06-04,CO2 ppm
Ruum 2,411.0,21:00 2023-06-04,CO2 ppm
Ruum 2,413.0,21:03 2023-06-04,CO2 ppm
Ruum 2,413.0,21:06 2023-06-04,CO2 ppm
Ruum 2,430.0,21:09 2023-06-04,CO2 ppm
Ruum 2,23.9,21:10 2023-06-04,t° C
Ruum 2,25.3,21:10 2023-06-04,RH %
Ruum 2,422.0,21:12 2023-06-04,CO2 ppm
Ruum 2,421.0,21:15 2023-06-04,CO2 ppm
Ruum 2,421.0,21:18 2023-06-04,CO2 ppm
Ruum 2,417.0,21:21 2023-06-04,CO2 ppm
Ruum 2,414.0,21:24 2023-06-04,CO2 ppm
Ruum 2,25.1,21:25 2023-06-04,RH %
Ruum 2,23.8,21:25 2023-06-04,t° C
Ruum 2,413.0,21:27 2023-06-04,CO2 ppm
Ruum 2,414.0,21:30 2023-06-04,CO2 ppm
Ruum 2,419.0,21:33 2023-06-04,CO2 ppm
Ruum 2,419.0,21:36 2023-06-04,CO2 ppm
Ruum 2,422.0,21:39 2023-06-04,CO2 ppm
Ruum 2,25.1,21:40 2023-06-04,RH %
Ruum 2,23.8,21:40 2023-06-04,t° C
Ruum 2,421.0,21:42 2023-06-04,CO2 ppm
Ruum 2,424.0,21:45 2023-06-04,CO2 ppm
Ruum 2,420.0,21:48 2023-06-04,CO2 ppm
Ruum 2,418.0,21:51 2023-06-04,CO2 ppm
Ruum 2,420.0,21:54 2023-06-04,CO2 ppm
Ruum 2,23.7,21:55 2023-06-04,t° C
Ruum 2,25.3,21:55 2023-06-04,RH %
Ruum 2,421.0,21:57 2023-06-04,CO2 ppm
Ruum 2,420.0,22:00 2023-06-04,CO2 ppm
Ruum 2,420.0,22:03 2023-06-04,CO2 ppm
Ruum 2,420.0,22:06 2023-06-04,CO2 ppm
Ruum 2,418.0,22:09 2023-06-04,CO2 ppm
Ruum 2,23.7,22:10 2023-06-04,t° C
Ruum 2,25.3,22:10 2023-06-04,RH %
Ruum 2,422.0,22:12 2023-06-04,CO2 ppm
Ruum 2,427.0,22:15 2023-06-04,CO2 ppm
Ruum 2,423.0,22:18 2023-06-04,CO2 ppm
Ruum 2,426.0,22:21 2023-06-04,CO2 ppm
Ruum 2,424.0,22:24 2023-06-04,CO2 ppm
Ruum 2,25.4,22:25 2023-06-04,RH %
Ruum 2,23.6,22:25 2023-06-04,t° C
Ruum 2,423.0,22:27 2023-06-04,CO2 ppm
Ruum 2,426.0,22:30 2023-06-04,CO2 ppm
Ruum 2,429.0,22:33 2023-06-04,CO2 ppm
Ruum 2,428.0,22:36 2023-06-04,CO2 ppm
Ruum 2,426.0,22:39 2023-06-04,CO2 ppm
Ruum 2,25.4,22:40 2023-06-04,RH %
Ruum 2,23.5,22:40 2023-06-04,t° C
Ruum 2,424.0,22:42 2023-06-04,CO2 ppm
Ruum 2,423.0,22:45 2023-06-04,CO2 ppm
Ruum 2,423.0,22:48 2023-06-04,CO2 ppm
Ruum 2,428.0,22:51 2023-06-04,CO2 ppm
Ruum 2,423.0,22:54 2023-06-04,CO2 ppm
Ruum 2,25.6,22:55 2023-06-04,RH %
Ruum 2,23.4,22:55 2023-06-04,t° C
Ruum 2,428.0,22:57 2023-06-04,CO2 ppm
Ruum 2,432.0,23:00 2023-06-04,CO2 ppm
Ruum 2,435.0,23:03 2023-06-04,CO2 ppm
Ruum 2,430.0,23:06 2023-06-04,CO2 ppm
Ruum 2,427.0,23:09 2023-06-04,CO2 ppm
Ruum 2,25.6,23:10 2023-06-04,RH %
Ruum 2,23.4,23:10 2023-06-04,t° C
Ruum 2,432.0,23:12 2023-06-04,CO2 ppm
Ruum 2,433.0,23:15 2023-06-04,CO2 ppm
Ruum 2,435.0,23:18 2023-06-04,CO2 ppm
Ruum 2,438.0,23:21 2023-06-04,CO2 ppm
Ruum 2,438.0,23:24 2023-06-04,CO2 ppm
Ruum 2,23.3,23:25 2023-06-04,t° C
Ruum 2,25.8,23:25 2023-06-04,RH %
Ruum 2,432.0,23:27 2023-06-04,CO2 ppm
Ruum 2,434.0,23:30 2023-06-04,CO2 ppm
Ruum 2,436.0,23:33 2023-06-04,CO2 ppm
Ruum 2,433.0,23:36 2023-06-04,CO2 ppm
Ruum 2,436.0,23:39 2023-06-04,CO2 ppm
Ruum 2,25.9,23:40 2023-06-04,RH %
Ruum 2,23.2,23:40 2023-06-04,t° C
Ruum 2,438.0,23:42 2023-06-04,CO2 ppm
Ruum 2,435.0,23:45 2023-06-04,CO2 ppm
Ruum 2,434.0,23:48 2023-06-04,CO2 ppm
Ruum 2,433.0,23:51 2023-06-04,CO2 ppm
Ruum 2,433.0,23:54 2023-06-04,CO2 ppm
Ruum 2,26.2,23:55 2023-06-04,RH %
Ruum 2,23.2,23:55 2023-06-04,t° C
Ruum 2,436.0,23:57 2023-06-04,CO2 ppm
Ruum 2,438.0,00:00 2023-06-05,CO2 ppm
Ruum 2,441.0,00:03 2023-06-05,CO2 ppm
Ruum 2,437.0,00:06 2023-06-05,CO2 ppm
Ruum 2,440.0,00:09 2023-06-05,CO2 ppm
Ruum 2,23.1,00:10 2023-06-05,t° C
Ruum 2,26.4,00:10 2023-06-05,RH %
Ruum 2,438.0,00:12 2023-06-05,CO2 ppm
Ruum 2,438.0,00:15 2023-06-05,CO2 ppm
Ruum 2,440.0,00:18 2023-06-05,CO2 ppm
Ruum 2,439.0,00:21 2023-06-05,CO2 ppm
Ruum 2,444.0,00:24 2023-06-05,CO2 ppm
Ruum 2,26.7,00:25 2023-06-05,RH %
Ruum 2,23.0,00:25 2023-06-05,t° C
Ruum 2,450.0,00:27 2023-06-05,CO2 ppm
Ruum 2,447.0,00:30 2023-06-05,CO2 ppm
Ruum 2,447.0,00:33 2023-06-05,CO2 ppm
Ruum 2,448.0,00:36 2023-06-05,CO2 ppm
Ruum 2,449.0,00:39 2023-06-05,CO2 ppm
Ruum 2,27.0,00:40 2023-06-05,RH %
Ruum 2,22.9,00:40 2023-06-05,t° C
Ruum 2,447.0,00:42 2023-06-05,CO2 ppm
Ruum 2,451.0,00:45 2023-06-05,CO2 ppm
Ruum 2,452.0,00:48 2023-06-05,CO2 ppm
Ruum 2,449.0,00:51 2023-06-05,CO2 ppm
Ruum 2,452.0,00:54 2023-06-05,CO2 ppm
Ruum 2,22.9,00:55 2023-06-05,t° C
Ruum 2,27.1,00:55 2023-06-05,RH %
Ruum 2,450.0,00:57 2023-06-05,CO2 ppm
Ruum 2,453.0,01:00 2023-06-05,CO2 ppm
Ruum 2,450.0,01:03 2023-06-05,CO2 ppm
Ruum 2,450.0,01:06 2023-06-05,CO2 ppm
Ruum 2,452.0,01:09 2023-06-05,CO2 ppm
Ruum 2,27.3,01:10 2023-06-05,RH %
Ruum 2,22.8,01:10 2023-06-05,t° C
Ruum 2,452.0,01:12 2023-06-05,CO2 ppm
Ruum 2,452.0,01:15 2023-06-05,CO2 ppm
Ruum 2,451.0,01:18 2023-06-05,CO2 ppm
Ruum 2,452.0,01:21 2023-06-05,CO2 ppm
Ruum 2,453.0,01:24 2023-06-05,CO2 ppm
Ruum 2,22.7,01:25 2023-06-05,t° C
Ruum 2,27.6,01:25 2023-06-05,RH %
Ruum 2,450.0,01:27 2023-06-05,CO2 ppm
Ruum 2,456.0,01:30 2023-06-05,CO2 ppm
Ruum 2,458.0,01:33 2023-06-05,CO2 ppm
Ruum 2,462.0,01:36 2023-06-05,CO2 ppm
Ruum 2,459.0,01:39 2023-06-05,CO2 ppm
Ruum 2,27.7,01:40 2023-06-05,RH %
Ruum 2,22.7,01:40 2023-06-05,t° C
Ruum 2,460.0,01:42 2023-06-05,CO2 ppm
Ruum 2,457.0,01:45 2023-06-05,CO2 ppm
Ruum 2,453.0,01:48 2023-06-05,CO2 ppm
Ruum 2,454.0,01:51 2023-06-05,CO2 ppm
Ruum 2,454.0,01:54 2023-06-05,CO2 ppm
Ruum 2,22.6,01:55 2023-06-05,t° C
Ruum 2,27.8,01:55 2023-06-05,RH %
Ruum 2,456.0,01:57 2023-06-05,CO2 ppm
Ruum 2,455.0,02:00 2023-06-05,CO2 ppm
Ruum 2,455.0,02:03 2023-06-05,CO2 ppm
Ruum 2,454.0,02:06 2023-06-05,CO2 ppm
Ruum 2,456.0,02:09 2023-06-05,CO2 ppm
Ruum 2,22.5,02:10 2023-06-05,t° C
Ruum 2,28.0,02:10 2023-06-05,RH %
Ruum 2,456.0,02:12 2023-06-05,CO2 ppm
Ruum 2,459.0,02:15 2023-06-05,CO2 ppm
Ruum 2,461.0,02:18 2023-06-05,CO2 ppm
Ruum 2,456.0,02:21 2023-06-05,CO2 ppm
Ruum 2,454.0,02:23 2023-06-05,CO2 ppm
Ruum 2,454.0,02:24 2023-06-05,CO2 ppm
Ruum 2,27.9,02:25 2023-06-05,RH %
Ruum 2,22.5,02:25 2023-06-05,t° C
Ruum 2,455.0,02:27 2023-06-05,CO2 ppm
Ruum 2,458.0,02:30 2023-06-05,CO2 ppm
Ruum 2,454.0,02:33 2023-06-05,CO2 ppm
Ruum 2,452.0,02:36 2023-06-05,CO2 ppm
Ruum 2,450.0,02:39 2023-06-05,CO2 ppm
Ruum 2,27.8,02:40 2023-06-05,RH %
Ruum 2,22.4,02:40 2023-06-05,t° C
Ruum 2,448.0,02:42 2023-06-05,CO2 ppm
Ruum 2,449.0,02:45 2023-06-05,CO2 ppm
Ruum 2,450.0,02:48 2023-06-05,CO2 ppm
Ruum 2,450.0,02:51 2023-06-05,CO2 ppm
Ruum 2,450.0,02:54 2023-06-05,CO2 ppm
Ruum 2,27.9,02:55 2023-06-05,RH %
Ruum 2,22.4,02:55 2023-06-05,t° C
Ruum 2,448.0,02:57 2023-06-05,CO2 ppm
Ruum 2,451.0,03:00 2023-06-05,CO2 ppm
Ruum 2,453.0,03:03 2023-06-05,CO2 ppm
Ruum 2,453.0,03:06 2023-06-05,CO2 ppm
Ruum 2,454.0,03:09 2023-06-05,CO2 ppm
Ruum 2,22.3,03:10 2023-06-05,t° C
Ruum 2,27.9,03:10 2023-06-05,RH %
Ruum 2,452.0,03:12 2023-06-05,CO2 ppm
Ruum 2,451.0,03:15 2023-06-05,CO2 ppm
Ruum 2,450.0,03:18 2023-06-05,CO2 ppm
Ruum 2,447.0,03:21 2023-06-05,CO2 ppm
Ruum 2,447.0,03:24 2023-06-05,CO2 ppm
Ruum 2,22.3,03:25 2023-06-05,t° C
Ruum 2,27.9,03:25 2023-06-05,RH %
Ruum 2,449.0,03:27 2023-06-05,CO2 ppm
Ruum 2,449.0,03:30 2023-06-05,CO2 ppm
Ruum 2,450.0,03:33 2023-06-05,CO2 ppm
Ruum 2,452.0,03:36 2023-06-05,CO2 ppm
Ruum 2,454.0,03:39 2023-06-05,CO2 ppm
Ruum 2,22.2,03:40 2023-06-05,t° C
Ruum 2,28.0,03:40 2023-06-05,RH %
Ruum 2,452.0,03:42 2023-06-05,CO2 ppm
Ruum 2,453.0,03:45 2023-06-05,CO2 ppm
Ruum 2,451.0,03:48 2023-06-05,CO2 ppm
Ruum 2,450.0,03:51 2023-06-05,CO2 ppm
Ruum 2,453.0,03:54 2023-06-05,CO2 ppm
Ruum 2,28.0,03:55 2023-06-05,RH %
Ruum 2,22.1,03:55 2023-06-05,t° C
Ruum 2,454.0,03:57 2023-06-05,CO2 ppm
Ruum 2,453.0,04:00 2023-06-05,CO2 ppm
Ruum 2,455.0,04:03 2023-06-05,CO2 ppm
Ruum 2,456.0,04:06 2023-06-05,CO2 ppm
Ruum 2,454.0,04:09 2023-06-05,CO2 ppm
Ruum 2,22.1,04:10 2023-06-05,t° C
Ruum 2,28.2,04:10 2023-06-05,RH %
Ruum 2,456.0,04:12 2023-06-05,CO2 ppm
Ruum 2,450.0,04:15 2023-06-05,CO2 ppm
Ruum 2,447.0,04:18 2023-06-05,CO2 ppm
Ruum 2,450.0,04:21 2023-06-05,CO2 ppm
Ruum 2,451.0,04:24 2023-06-05,CO2 ppm
Ruum 2,28.3,04:25 2023-06-05,RH %
Ruum 2,22.1,04:25 2023-06-05,t° C
Ruum 2,453.0,04:27 2023-06-05,CO2 ppm
Ruum 2,453.0,04:30 2023-06-05,CO2 ppm
Ruum 2,453.0,04:33 2023-06-05,CO2 ppm
Ruum 2,456.0,04:36 2023-06-05,CO2 ppm
Ruum 2,459.0,04:39 2023-06-05,CO2 ppm
Ruum 2,22.0,04:40 2023-06-05,t° C
Ruum 2,28.4,04:40 2023-06-05,RH %
Ruum 2,457.0,04:42 2023-06-05,CO2 ppm
Ruum 2,455.0,04:45 2023-06-05,CO2 ppm
Ruum 2,454.0,04:48 2023-06-05,CO2 ppm
Ruum 2,455.0,04:51 2023-06-05,CO2 ppm
Ruum 2,456.0,04:54 2023-06-05,CO2 ppm
Ruum 2,21.9,04:55 2023-06-05,t° C
Ruum 2,28.7,04:55 2023-06-05,RH %
Ruum 2,458.0,04:57 2023-06-05,CO2 ppm
Ruum 2,459.0,05:00 2023-06-05,CO2 ppm
Ruum 2,460.0,05:03 2023-06-05,CO2 ppm
Ruum 2,458.0,05:06 2023-06-05,CO2 ppm
Ruum 2,468.0,05:09 2023-06-05,CO2 ppm
Ruum 2,21.9,05:10 2023-06-05,t° C
Ruum 2,28.9,05:10 2023-06-05,RH %
Ruum 2,466.0,05:12 2023-06-05,CO2 ppm
Ruum 2,462.0,05:15 2023-06-05,CO2 ppm
Ruum 2,462.0,05:18 2023-06-05,CO2 ppm
Ruum 2,457.0,05:21 2023-06-05,CO2 ppm
Ruum 2,455.0,05:24 2023-06-05,CO2 ppm
Ruum 2,21.8,05:25 2023-06-05,t° C
Ruum 2,29.0,05:25 2023-06-05,RH %
Ruum 2,454.0,05:27 2023-06-05,CO2 ppm
Ruum 2,453.0,05:30 2023-06-05,CO2 ppm
Ruum 2,456.0,05:33 2023-06-05,CO2 ppm
Ruum 2,456.0,05:36 2023-06-05,CO2 ppm
Ruum 2,457.0,05:39 2023-06-05,CO2 ppm
Ruum 2,29.2,05:40 2023-06-05,RH %
Ruum 2,21.7,05:40 2023-06-05,t° C
Ruum 2,462.0,05:42 2023-06-05,CO2 ppm
Ruum 2,462.0,05:45 2023-06-05,CO2 ppm
Ruum 2,461.0,05:48 2023-06-05,CO2 ppm
Ruum 2,464.0,05:51 2023-06-05,CO2 ppm
Ruum 2,462.0,05:54 2023-06-05,CO2 ppm
Ruum 2,21.7,05:55 2023-06-05,t° C
Ruum 2,29.3,05:55 2023-06-05,RH %
Ruum 2,460.0,05:57 2023-06-05,CO2 ppm
Ruum 2,459.0,06:00 2023-06-05,CO2 ppm
Ruum 2,457.0,06:03 2023-06-05,CO2 ppm
Ruum 2,465.0,06:06 2023-06-05,CO2 ppm
Ruum 2,469.0,06:09 2023-06-05,CO2 ppm
Ruum 2,29.4,06:10 2023-06-05,RH %
Ruum 2,21.6,06:10 2023-06-05,t° C
Ruum 2,470.0,06:12 2023-06-05,CO2 ppm
Ruum 2,471.0,06:15 2023-06-05,CO2 ppm
Ruum 2,466.0,06:18 2023-06-05,CO2 ppm
Ruum 2,464.0,06:21 2023-06-05,CO2 ppm
Ruum 2,465.0,06:24 2023-06-05,CO2 ppm
Ruum 2,21.6,06:25 2023-06-05,t° C
Ruum 2,29.6,06:25 2023-06-05,RH %
Ruum 2,469.0,06:27 2023-06-05,CO2 ppm
Ruum 2,466.0,06:30 2023-06-05,CO2 ppm
Ruum 2,465.0,06:33 2023-06-05,CO2 ppm
Ruum 2,469.0,06:36 2023-06-05,CO2 ppm
Ruum 2,467.0,06:39 2023-06-05,CO2 ppm
Ruum 2,21.5,06:40 2023-06-05,t° C
Ruum 2,29.7,06:40 2023-06-05,RH %
Ruum 2,464.0,06:42 2023-06-05,CO2 ppm
Ruum 2,449.0,06:45 2023-06-05,CO2 ppm
Ruum 2,457.0,06:48 2023-06-05,CO2 ppm
Ruum 2,460.0,06:51 2023-06-05,CO2 ppm
Ruum 2,459.0,06:54 2023-06-05,CO2 ppm
Ruum 2,21.5,06:55 2023-06-05,t° C
Ruum 2,30.0,06:55 2023-06-05,RH %
Ruum 2,460.0,06:57 2023-06-05,CO2 ppm
Ruum 2,466.0,07:00 2023-06-05,CO2 ppm
Ruum 2,472.0,07:03 2023-06-05,CO2 ppm
Ruum 2,472.0,07:06 2023-06-05,CO2 ppm
Ruum 2,471.0,07:09 2023-06-05,CO2 ppm
Ruum 2,21.5,07:10 2023-06-05,t° C
Ruum 2,30.1,07:10 2023-06-05,RH %
Ruum 2,467.0,07:12 2023-06-05,CO2 ppm
Ruum 2,469.0,07:15 2023-06-05,CO2 ppm
Ruum 2,471.0,07:18 2023-06-05,CO2 ppm
Ruum 2,468.0,07:21 2023-06-05,CO2 ppm
Ruum 2,467.0,07:24 2023-06-05,CO2 ppm
Ruum 2,21.6,07:25 2023-06-05,t° C
Ruum 2,30.3,07:25 2023-06-05,RH %
Ruum 2,466.0,07:27 2023-06-05,CO2 ppm
Ruum 2,464.0,07:30 2023-06-05,CO2 ppm
Ruum 2,468.0,07:33 2023-06-05,CO2 ppm
Ruum 2,466.0,07:36 2023-06-05,CO2 ppm
Ruum 2,462.0,07:39 2023-06-05,CO2 ppm
Ruum 2,21.9,07:40 2023-06-05,t° C
Ruum 2,30.3,07:40 2023-06-05,RH %
Ruum 2,463.0,07:42 2023-06-05,CO2 ppm
Ruum 2,463.0,07:45 2023-06-05,CO2 ppm
Ruum 2,463.0,07:48 2023-06-05,CO2 ppm
Ruum 2,462.0,07:51 2023-06-05,CO2 ppm
Ruum 2,459.0,07:54 2023-06-05,CO2 ppm
Ruum 2,30.5,07:55 2023-06-05,RH %
Ruum 2,22.0,07:55 2023-06-05,t° C
Ruum 2,459.0,07:57 2023-06-05,CO2 ppm
Ruum 2,460.0,08:00 2023-06-05,CO2 ppm
Ruum 2,466.0,08:03 2023-06-05,CO2 ppm
Ruum 2,469.0,08:06 2023-06-05,CO2 ppm
Ruum 2,474.0,08:09 2023-06-05,CO2 ppm
Ruum 2,22.1,08:10 2023-06-05,t° C
Ruum 2,30.7,08:10 2023-06-05,RH %
Ruum 2,474.0,08:12 2023-06-05,CO2 ppm
Ruum 2,476.0,08:15 2023-06-05,CO2 ppm
Ruum 2,479.0,08:18 2023-06-05,CO2 ppm
Ruum 2,480.0,08:21 2023-06-05,CO2 ppm
Ruum 2,478.0,08:24 2023-06-05,CO2 ppm
Ruum 2,22.2,08:25 2023-06-05,t° C
Ruum 2,30.9,08:25 2023-06-05,RH %
Ruum 2,478.0,08:27 2023-06-05,CO2 ppm
Ruum 2,475.0,08:30 2023-06-05,CO2 ppm
Ruum 2,470.0,08:33 2023-06-05,CO2 ppm
Ruum 2,469.0,08:36 2023-06-05,CO2 ppm
Ruum 2,467.0,08:39 2023-06-05,CO2 ppm
Ruum 2,22.2,08:40 2023-06-05,t° C
Ruum 2,31.0,08:40 2023-06-05,RH %
Ruum 2,468.0,08:42 2023-06-05,CO2 ppm
Ruum 2,464.0,08:45 2023-06-05,CO2 ppm
Ruum 2,465.0,08:48 2023-06-05,CO2 ppm
Ruum 2,461.0,08:51 2023-06-05,CO2 ppm
Ruum 2,456.0,08:54 2023-06-05,CO2 ppm
Ruum 2,31.0,08:55 2023-06-05,RH %
Ruum 2,22.3,08:55 2023-06-05,t° C
Ruum 2,453.0,08:57 2023-06-05,CO2 ppm
Ruum 2,453.0,09:00 2023-06-05,CO2 ppm
Ruum 2,450.0,09:03 2023-06-05,CO2 ppm
Ruum 2,451.0,09:06 2023-06-05,CO2 ppm
Ruum 2,447.0,09:09 2023-06-05,CO2 ppm
Ruum 2,22.4,09:10 2023-06-05,t° C
Ruum 2,31.3,09:10 2023-06-05,RH %
Ruum 2,445.0,09:12 2023-06-05,CO2 ppm
Ruum 2,459.0,09:15 2023-06-05,CO2 ppm
Ruum 2,476.0,09:18 2023-06-05,CO2 ppm
Ruum 2,478.0,09:21 2023-06-05,CO2 ppm
Ruum 2,485.0,09:24 2023-06-05,CO2 ppm
Ruum 2,22.5,09:25 2023-06-05,t° C
Ruum 2,32.7,09:25 2023-06-05,RH %
Ruum 2,503.0,09:27 2023-06-05,CO2 ppm
Ruum 2,523.0,09:30 2023-06-05,CO2 ppm
Ruum 2,527.0,09:33 2023-06-05,CO2 ppm
Ruum 2,526.0,09:36 2023-06-05,CO2 ppm
Ruum 2,529.0,09:39 2023-06-05,CO2 ppm
Ruum 2,32.9,09:40 2023-06-05,RH %
Ruum 2,22.5,09:40 2023-06-05,t° C
Ruum 2,533.0,09:42 2023-06-05,CO2 ppm
Ruum 2,537.0,09:45 2023-06-05,CO2 ppm
Ruum 2,542.0,09:48 2023-06-05,CO2 ppm
Ruum 2,544.0,09:51 2023-06-05,CO2 ppm
Ruum 2,547.0,09:54 2023-06-05,CO2 ppm
Ruum 2,22.6,09:55 2023-06-05,t° C
Ruum 2,32.7,09:55 2023-06-05,RH %
Ruum 2,554.0,09:57 2023-06-05,CO2 ppm
Ruum 2,554.0,10:00 2023-06-05,CO2 ppm
Ruum 2,558.0,10:03 2023-06-05,CO2 ppm
Ruum 2,565.0,10:06 2023-06-05,CO2 ppm
Ruum 2,572.0,10:09 2023-06-05,CO2 ppm
Ruum 2,22.7,10:10 2023-06-05,t° C
Ruum 2,32.8,10:10 2023-06-05,RH %
Ruum 2,572.0,10:12 2023-06-05,CO2 ppm
Ruum 2,583.0,10:15 2023-06-05,CO2 ppm
Ruum 2,587.0,10:18 2023-06-05,CO2 ppm
Ruum 2,596.0,10:21 2023-06-05,CO2 ppm
Ruum 2,602.0,10:24 2023-06-05,CO2 ppm
Ruum 2,32.8,10:25 2023-06-05,RH %
Ruum 2,22.7,10:25 2023-06-05,t° C
Ruum 2,605.0,10:27 2023-06-05,CO2 ppm
Ruum 2,610.0,10:30 2023-06-05,CO2 ppm
Ruum 2,617.0,10:33 2023-06-05,CO2 ppm
Ruum 2,626.0,10:36 2023-06-05,CO2 ppm
Ruum 2,635.0,10:39 2023-06-05,CO2 ppm
Ruum 2,22.8,10:40 2023-06-05,t° C
Ruum 2,32.8,10:40 2023-06-05,RH %
Ruum 2,636.0,10:42 2023-06-05,CO2 ppm
Ruum 2,645.0,10:45 2023-06-05,CO2 ppm
Ruum 2,655.0,10:48 2023-06-05,CO2 ppm
Ruum 2,660.0,10:51 2023-06-05,CO2 ppm
Ruum 2,663.0,10:54 2023-06-05,CO2 ppm
Ruum 2,22.9,10:55 2023-06-05,t° C
Ruum 2,32.9,10:55 2023-06-05,RH %
Ruum 2,666.0,10:57 2023-06-05,CO2 ppm
Ruum 2,670.0,11:00 2023-06-05,CO2 ppm
Ruum 2,678.0,11:03 2023-06-05,CO2 ppm
Ruum 2,692.0,11:06 2023-06-05,CO2 ppm
Ruum 2,707.0,11:09 2023-06-05,CO2 ppm
Ruum 2,33.0,11:10 2023-06-05,RH %
Ruum 2,23.0,11:10 2023-06-05,t° C
Ruum 2,706.0,11:12 2023-06-05,CO2 ppm
Ruum 2,701.0,11:15 2023-06-05,CO2 ppm
Ruum 2,703.0,11:18 2023-06-05,CO2 ppm
Ruum 2,699.0,11:21 2023-06-05,CO2 ppm
Ruum 2,698.0,11:24 2023-06-05,CO2 ppm
Ruum 2,32.8,11:25 2023-06-05,RH %
Ruum 2,23.2,11:25 2023-06-05,t° C
Ruum 2,696.0,11:27 2023-06-05,CO2 ppm
Ruum 2,691.0,11:30 2023-06-05,CO2 ppm
Ruum 2,678.0,11:33 2023-06-05,CO2 ppm
Ruum 2,630.0,11:36 2023-06-05,CO2 ppm
Ruum 2,583.0,11:39 2023-06-05,CO2 ppm
Ruum 2,23.2,11:40 2023-06-05,t° C
Ruum 2,33.4,11:40 2023-06-05,RH %
Ruum 2,570.0,11:42 2023-06-05,CO2 ppm
Ruum 2,572.0,11:45 2023-06-05,CO2 ppm
Ruum 2,569.0,11:48 2023-06-05,CO2 ppm
Ruum 2,561.0,11:51 2023-06-05,CO2 ppm
Ruum 2,553.0,11:54 2023-06-05,CO2 ppm
Ruum 2,23.3,11:55 2023-06-05,t° C
Ruum 2,33.1,11:55 2023-06-05,RH %
Ruum 2,544.0,11:57 2023-06-05,CO2 ppm
Ruum 2,540.0,12:00 2023-06-05,CO2 ppm
Ruum 2,535.0,12:03 2023-06-05,CO2 ppm
Ruum 2,536.0,12:06 2023-06-05,CO2 ppm
Ruum 2,534.0,12:09 2023-06-05,CO2 ppm
Ruum 2,33.2,12:10 2023-06-05,RH %
Ruum 2,23.4,12:10 2023-06-05,t° C
Ruum 2,527.0,12:12 2023-06-05,CO2 ppm
Ruum 2,527.0,12:15 2023-06-05,CO2 ppm
Ruum 2,547.0,12:18 2023-06-05,CO2 ppm
Ruum 2,536.0,12:21 2023-06-05,CO2 ppm
Ruum 2,524.0,12:24 2023-06-05,CO2 ppm
Ruum 2,32.5,12:25 2023-06-05,RH %
Ruum 2,23.5,12:25 2023-06-05,t° C
Ruum 2,520.0,12:27 2023-06-05,CO2 ppm
Ruum 2,497.0,12:30 2023-06-05,CO2 ppm
Ruum 2,489.0,12:33 2023-06-05,CO2 ppm
Ruum 2,480.0,12:36 2023-06-05,CO2 ppm
Ruum 2,474.0,12:39 2023-06-05,CO2 ppm
Ruum 2,32.1,12:40 2023-06-05,RH %
Ruum 2,23.5,12:40 2023-06-05,t° C
Ruum 2,470.0,12:42 2023-06-05,CO2 ppm
Ruum 2,467.0,12:45 2023-06-05,CO2 ppm
Ruum 2,465.0,12:48 2023-06-05,CO2 ppm
Ruum 2,465.0,12:51 2023-06-05,CO2 ppm
Ruum 2,462.0,12:54 2023-06-05,CO2 ppm
Ruum 2,23.6,12:55 2023-06-05,t° C
Ruum 2,31.8,12:55 2023-06-05,RH %
Ruum 2,467.0,12:57 2023-06-05,CO2 ppm
