timestamp(UTC),NetPM-PM25,NetPM-PM10,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetADC_NO2-NO2,NetADC_NO2-NO2_ug
2024-02-26T20:39:58,0.67,0.81,57.57,2490.06,20.16,4495.79,0.3274,753.5969,24.0000,64.64,19.08,996.40,32.89,62.08
2024-02-26T20:40:03,0.77,0.93,57.60,2490.85,20.17,4497.30,0.3275,753.9514,24.0000,64.66,19.08,996.42,23.97,45.25
2024-02-26T20:40:08,0.76,0.92,57.61,2491.52,20.15,4498.68,0.3278,754.6445,24.0000,64.70,19.07,996.42,37.12,70.07
2024-02-26T20:40:13,0.70,0.84,57.65,2492.55,20.16,4500.43,0.3272,753.1471,24.0000,64.50,19.07,996.40,14.11,26.63
2024-02-26T20:40:18,0.59,0.72,57.46,2491.69,20.16,4498.73,0.3272,753.1603,24.0000,64.33,19.08,996.40,37.12,70.07
2024-02-26T20:40:23,0.48,0.58,57.39,2492.62,20.19,4500.57,0.3276,754.1487,24.0000,64.31,19.07,996.40,32.89,62.08
2024-02-26T20:40:28,0.43,0.52,57.27,2491.30,20.15,4498.11,0.3278,754.5971,24.0000,64.36,19.07,996.39,41.81,78.92
2024-02-26T20:40:33,0.39,0.47,57.41,2491.16,20.17,4498.02,0.3282,755.4380,24.0000,64.55,19.07,996.42,15.05,28.41
2024-02-26T20:40:38,0.38,0.46,57.52,2491.06,20.16,4497.80,0.3280,755.1561,24.0000,64.61,19.07,996.41,23.97,45.25
2024-02-26T20:40:43,0.37,0.45,57.60,2490.38,20.17,4496.42,0.3281,755.1736,24.0000,64.65,19.07,996.38,41.81,78.92
2024-02-26T20:40:48,0.37,0.45,57.67,2490.43,20.15,4496.92,0.3275,753.9343,24.0000,64.80,19.06,996.44,28.20,53.23
2024-02-26T20:40:53,0.41,0.49,57.72,2490.94,20.15,4497.81,0.3279,754.8010,24.0000,64.95,19.06,996.43,41.81,78.93
2024-02-26T20:40:58,0.45,0.54,57.92,2490.65,20.17,4497.31,0.3288,756.9218,24.0000,65.46,19.06,996.44,50.74,95.78
2024-02-26T20:41:03,0.47,0.56,58.38,2489.70,20.13,4495.37,0.3286,756.3393,24.0000,65.82,19.07,996.42,42.75,80.70
2024-02-26T20:41:08,0.51,0.61,58.75,2489.71,20.16,4495.26,0.3294,758.3114,24.0000,66.82,19.07,996.39,55.90,105.52
2024-02-26T20:41:13,0.51,0.62,59.59,2489.47,20.15,4495.02,0.3295,758.6272,24.0000,67.41,19.07,996.44,60.60,114.39
2024-02-26T20:41:18,0.46,0.55,60.11,2488.09,20.16,4492.39,0.3303,760.2325,24.0000,68.17,19.08,996.44,65.30,123.26
2024-02-26T20:41:23,0.54,0.65,60.69,2487.27,20.15,4490.66,0.3305,760.7139,24.0000,68.93,19.09,996.42,69.99,132.11
2024-02-26T20:41:28,0.52,0.63,61.42,2486.46,20.15,4489.10,0.3312,762.2416,24.0000,69.90,19.09,996.40,70.46,132.99
2024-02-26T20:41:33,0.52,0.63,62.28,2486.68,20.15,4489.59,0.3318,763.8262,24.0000,71.20,19.09,996.42,69.99,132.11
2024-02-26T20:41:38,0.51,0.61,63.22,2486.57,20.16,4489.22,0.3323,764.7859,24.0000,71.64,19.10,996.41,61.07,115.27
2024-02-26T20:41:43,0.45,0.55,63.71,2486.62,20.16,4489.17,0.3323,764.8370,24.0000,71.94,19.11,996.42,74.69,140.97
2024-02-26T20:41:48,0.43,0.52,64.25,2485.30,20.15,4486.81,0.3324,765.1118,24.0000,72.17,19.11,996.42,61.07,115.26
2024-02-26T20:41:53,0.45,0.55,64.41,2485.38,20.17,4486.92,0.3328,766.0819,24.0000,72.26,19.11,996.41,65.76,124.11
2024-02-26T20:41:58,0.46,0.56,64.52,2485.14,20.17,4486.47,0.3323,764.7614,24.0000,72.49,19.11,996.41,56.37,106.39
2024-02-26T20:42:03,0.47,0.56,64.68,2484.18,20.20,4484.80,0.3330,766.3562,24.0000,72.59,19.11,996.43,42.28,79.80
2024-02-26T20:42:08,0.47,0.57,64.74,2483.48,20.19,4483.73,0.3329,766.3304,24.0000,72.55,19.11,996.46,51.68,97.54
2024-02-26T20:42:13,0.40,0.48,64.63,2483.46,20.19,4483.39,0.3328,766.0532,24.0000,72.49,19.12,996.43,78.44,148.04
2024-02-26T20:42:18,0.32,0.39,64.54,2482.95,20.19,4482.21,0.3329,766.0608,24.0000,72.53,19.13,996.41,55.90,105.50
2024-02-26T20:42:23,0.34,0.41,64.61,2483.26,20.19,4482.93,0.3330,766.4537,24.0000,72.65,19.13,996.44,51.68,97.54
2024-02-26T20:42:28,0.38,0.46,64.85,2482.55,20.20,4481.53,0.3332,766.8431,24.0000,72.89,19.13,996.42,60.60,114.37
2024-02-26T20:42:33,0.49,0.59,64.99,2482.28,20.20,4481.05,0.3337,768.0750,24.0000,73.03,19.14,996.46,69.52,131.20
2024-02-26T20:42:38,0.50,0.60,65.01,2482.65,20.20,4481.43,0.3339,768.4036,24.0000,73.02,19.15,996.42,56.37,106.38
2024-02-26T20:42:43,0.60,0.71,64.97,2483.08,20.21,4482.29,0.3338,768.2106,24.0000,73.00,19.15,996.44,83.14,156.90
2024-02-26T20:42:48,0.62,0.74,65.00,2483.17,20.20,4482.13,0.3343,769.3196,24.0000,73.14,19.16,996.41,42.75,80.67
2024-02-26T20:42:53,0.60,0.71,65.13,2482.78,20.21,4481.40,0.3342,769.1332,24.0000,73.42,19.16,996.40,61.07,115.24
2024-02-26T20:42:58,0.53,0.63,65.58,2482.90,20.23,4481.53,0.3350,770.9283,24.0000,73.86,19.18,996.45,65.76,124.09
2024-02-26T20:43:03,0.48,0.57,66.21,2483.56,20.24,4482.51,0.3356,772.1914,24.0000,74.26,19.19,996.44,61.07,115.23
2024-02-26T20:43:08,0.47,0.56,66.49,2483.96,20.24,4483.19,0.3358,772.6597,24.0000,74.47,19.20,996.46,42.75,80.66
2024-02-26T20:43:13,0.43,0.50,66.60,2483.57,20.23,4482.18,0.3362,773.5047,24.0000,74.54,19.21,996.43,60.60,114.34
2024-02-26T20:43:18,0.36,0.43,66.53,2483.74,20.26,4482.39,0.3363,773.6754,24.0000,74.70,19.22,996.44,61.07,115.22
2024-02-26T20:43:23,0.43,0.51,66.72,2484.32,20.27,4483.46,0.3365,774.3009,24.0000,74.92,19.22,996.45,65.76,124.07
2024-02-26T20:43:28,0.53,0.63,67.21,2483.75,20.29,4482.17,0.3374,776.2036,24.0000,75.41,19.23,996.42,65.76,124.06
2024-02-26T20:43:33,0.48,0.57,67.74,2483.21,20.29,4480.99,0.3380,777.5216,24.0000,75.99,19.25,996.44,84.08,158.62
2024-02-26T20:43:38,0.44,0.52,68.22,2484.01,20.30,4482.25,0.3383,778.3828,24.0000,76.53,19.25,996.40,79.38,149.75
2024-02-26T20:43:43,0.38,0.45,68.87,2483.89,20.31,4482.02,0.3392,780.3977,24.0000,77.04,19.26,996.43,61.07,115.20
2024-02-26T20:43:48,0.36,0.43,69.01,2484.21,20.34,4482.26,0.3392,780.1937,24.0000,77.24,19.28,996.43,65.76,124.04
2024-02-26T20:43:53,0.38,0.46,69.05,2484.84,20.33,4483.39,0.3392,780.3543,24.0000,77.39,19.29,996.46,65.76,124.04
2024-02-26T20:43:58,0.38,0.45,69.24,2484.77,20.34,4483.25,0.3398,781.7559,24.0000,77.69,19.29,996.45,61.54,116.08
2024-02-26T20:44:03,0.38,0.45,69.60,2485.20,20.40,4483.64,0.3406,783.3298,24.0000,78.15,19.31,996.44,74.69,140.87
2024-02-26T20:44:08,0.41,0.49,70.14,2485.30,20.38,4483.47,0.3413,785.0506,24.0000,78.72,19.33,996.43,75.16,141.75
2024-02-26T20:44:13,0.43,0.52,70.62,2485.15,20.38,4483.12,0.3420,786.6742,24.0000,79.20,19.34,996.44,70.46,132.88
2024-02-26T20:44:18,0.46,0.55,71.19,2484.35,20.38,4481.31,0.3428,788.3184,24.0000,79.67,19.36,996.43,65.76,124.01
2024-02-26T20:44:23,0.41,0.49,71.33,2485.35,20.40,4483.03,0.3431,789.0891,24.0000,80.02,19.37,996.45,70.46,132.87
2024-02-26T20:44:28,0.32,0.39,71.52,2485.70,20.44,4483.36,0.3434,789.6102,24.0000,80.21,19.39,996.45,56.84,107.18
2024-02-26T20:44:33,0.29,0.35,71.74,2484.70,20.46,4481.50,0.3436,790.2009,24.0000,80.42,19.40,996.47,75.16,141.72
2024-02-26T20:44:38,0.31,0.37,72.13,2485.37,20.50,4482.30,0.3442,791.4802,24.0000,80.68,19.42,996.45,93.00,175.35
2024-02-26T20:44:43,0.40,0.48,72.65,2485.19,20.48,4481.75,0.3454,794.2206,24.0000,81.33,19.44,996.46,85.02,160.29
2024-02-26T20:44:48,0.53,0.63,73.19,2486.30,20.54,4483.42,0.3459,795.2226,24.0000,81.84,19.45,996.42,75.63,142.58
2024-02-26T20:44:53,0.55,0.66,73.74,2485.91,20.54,4482.32,0.3469,797.5180,24.0000,82.34,19.48,996.44,89.25,168.24
2024-02-26T20:44:58,0.50,0.60,74.11,2485.73,20.57,4481.77,0.3476,799.1103,24.0000,82.84,19.49,996.42,75.63,142.56
2024-02-26T20:45:03,0.40,0.48,74.45,2485.49,20.61,4481.07,0.3481,800.0444,24.0000,83.26,19.51,996.43,75.63,142.55
2024-02-26T20:45:08,0.40,0.48,74.71,2484.76,20.61,4479.65,0.3483,800.5647,24.0000,83.52,19.54,996.51,75.16,141.66
2024-02-26T20:45:13,0.39,0.47,74.92,2483.81,20.63,4477.35,0.3485,800.8281,24.0000,83.79,19.57,996.48,80.32,151.37
2024-02-26T20:45:18,0.36,0.43,75.10,2485.02,20.64,4479.30,0.3491,802.2532,24.0000,84.11,19.59,996.50,57.31,108.00
2024-02-26T20:45:23,0.99,1.20,75.41,2485.30,20.70,4479.24,0.3494,802.8560,24.0000,84.44,19.61,996.44,56.84,107.10
2024-02-26T20:45:28,0.95,1.15,75.71,2485.35,20.71,4479.14,0.3500,804.1927,24.0000,84.81,19.63,996.47,75.63,142.50
2024-02-26T20:45:33,0.84,1.02,75.99,2485.66,20.72,4479.39,0.3510,806.4337,24.0000,85.21,19.65,996.47,80.32,151.32
2024-02-26T20:45:38,0.74,0.90,76.43,2485.05,20.75,4477.62,0.3515,807.5389,25.0000,85.64,19.69,996.45,89.72,169.01
2024-02-26T20:45:43,0.66,0.80,77.01,2486.44,20.78,4479.91,0.3526,809.9515,25.0000,86.19,19.70,996.44,80.32,151.29
2024-02-26T20:45:48,0.62,0.75,77.60,2486.89,20.82,4480.36,0.3532,811.2824,24.0000,86.50,19.73,996.46,85.02,160.13
2024-02-26T20:45:53,0.62,0.75,78.25,2487.32,20.82,4480.67,0.3540,813.1320,25.0000,86.78,19.76,996.46,85.02,160.12
2024-02-26T20:45:58,0.60,0.73,78.81,2487.94,20.91,4481.44,0.3545,814.2217,25.0000,87.21,19.79,996.49,75.63,142.42
2024-02-26T20:46:03,0.57,0.70,78.84,2488.49,20.91,4481.85,0.3553,815.7910,25.0000,87.59,19.82,996.46,84.55,159.20
2024-02-26T20:46:08,0.55,0.67,78.92,2487.24,20.95,4479.11,0.3553,815.8289,25.0000,87.85,19.85,996.45,80.32,151.22
2024-02-26T20:46:13,0.60,0.73,79.09,2486.97,20.99,4478.40,0.3555,816.2147,25.0000,88.04,19.87,996.47,80.32,151.21
2024-02-26T20:46:18,0.61,0.74,78.98,2488.24,21.01,4480.29,0.3561,817.4131,25.0000,88.31,19.90,996.48,75.63,142.37
2024-02-26T20:46:23,0.52,0.63,79.30,2489.15,21.06,4481.39,0.3568,818.9523,25.0000,88.58,19.93,996.47,85.02,160.02
2024-02-26T20:46:28,0.56,0.68,79.60,2488.27,21.06,4479.35,0.3577,820.9644,25.0000,88.90,19.96,996.47,85.02,160.01
2024-02-26T20:46:33,0.56,0.68,80.34,2488.59,21.10,4479.39,0.3586,822.9564,25.0000,89.18,19.99,996.45,94.41,177.66
2024-02-26T20:46:38,0.58,0.70,80.85,2488.85,21.13,4479.54,0.3595,824.9194,25.0000,89.53,20.02,996.48,108.03,203.27
2024-02-26T20:46:43,0.61,0.74,81.26,2488.35,21.18,4478.09,0.3600,825.8862,25.0000,89.85,20.06,996.50,94.41,177.62
2024-02-26T20:46:48,0.58,0.71,81.71,2488.35,21.22,4477.60,0.3605,827.0758,25.0000,90.14,20.09,996.49,94.41,177.60
2024-02-26T20:46:53,0.69,0.84,82.24,2489.31,21.23,4478.77,0.3612,828.5832,25.0000,90.40,20.13,996.50,94.41,177.58
2024-02-26T20:46:58,0.66,0.80,82.68,2489.28,21.29,4478.27,0.3617,829.6257,25.0000,90.72,20.15,996.47,89.72,168.74
2024-02-26T20:47:03,0.67,0.81,83.16,2489.82,21.31,4478.62,0.3620,830.2168,25.0000,90.97,20.19,996.47,89.72,168.72
2024-02-26T20:47:08,0.71,0.87,83.35,2489.79,21.36,4478.14,0.3624,830.9788,25.0000,91.23,20.22,996.47,89.72,168.70
2024-02-26T20:47:13,0.76,0.93,83.37,2488.99,21.41,4476.23,0.3628,831.9256,25.0000,91.48,20.26,996.50,71.40,134.24
2024-02-26T20:47:18,0.77,0.94,83.38,2488.78,21.46,4475.20,0.3633,832.9557,25.0000,91.73,20.30,996.49,57.78,108.62
2024-02-26T20:47:23,0.79,0.97,83.51,2487.89,21.47,4473.15,0.3640,834.4457,25.0000,91.92,20.33,996.50,94.41,177.46
2024-02-26T20:47:28,0.77,0.94,83.84,2488.17,21.56,4473.14,0.3645,835.5255,25.0000,92.13,20.37,996.52,76.57,143.91
2024-02-26T20:47:33,0.70,0.85,83.82,2487.96,21.60,4471.88,0.3652,836.9685,25.0000,92.32,20.42,996.49,99.11,186.24
2024-02-26T20:47:38,0.60,0.73,84.02,2487.63,21.61,4470.74,0.3661,838.8756,25.0000,92.49,20.45,996.47,85.96,161.51
2024-02-26T20:47:43,0.87,1.06,84.48,2487.67,21.65,4470.15,0.3668,840.4256,25.0000,92.68,20.50,996.49,76.57,143.84
2024-02-26T20:47:48,0.96,1.18,84.74,2488.10,21.71,4470.32,0.3677,842.2600,25.0000,92.89,20.53,996.46,85.49,160.58
2024-02-26T20:47:53,0.93,1.14,85.14,2487.80,21.77,4469.33,0.3684,843.7193,25.0000,93.06,20.57,996.50,71.87,134.98
2024-02-26T20:47:58,0.86,1.05,85.42,2486.95,21.78,4467.11,0.3690,844.9488,25.0000,93.27,20.61,996.48,66.70,125.25
2024-02-26T20:48:03,0.75,0.92,85.53,2488.79,21.88,4469.79,0.3696,846.2066,26.0000,93.45,20.65,996.47,71.40,134.06
2024-02-26T20:48:08,0.69,0.85,85.68,2490.44,21.89,4472.24,0.3708,848.8525,26.0000,93.61,20.69,996.49,80.79,151.67
2024-02-26T20:48:13,0.61,0.75,85.98,2490.01,21.95,4470.68,0.3718,851.1492,26.0000,93.78,20.74,996.49,71.87,134.90
2024-02-26T20:48:18,0.51,0.62,86.27,2490.89,21.98,4471.78,0.3727,853.0048,26.0000,93.92,20.77,996.48,80.79,151.63
2024-02-26T20:48:23,0.42,0.52,86.46,2491.03,22.05,4471.26,0.3728,853.1921,26.0000,94.09,20.82,996.48,104.27,195.66
2024-02-26T20:48:28,0.43,0.53,86.61,2490.85,22.09,4470.34,0.3736,854.7789,26.0000,94.24,20.87,996.52,80.79,151.58
2024-02-26T20:48:33,0.71,0.87,86.69,2490.08,22.13,4468.50,0.3741,855.8324,26.0000,94.38,20.91,996.55,76.10,142.77
2024-02-26T20:48:38,0.95,1.17,86.90,2489.90,22.20,4467.41,0.3740,855.4822,26.0000,94.52,20.95,996.52,76.10,142.74
2024-02-26T20:48:43,0.94,1.16,87.08,2489.16,22.22,4465.62,0.3748,857.2162,26.0000,94.64,20.99,996.55,76.10,142.73
2024-02-26T20:48:48,0.90,1.10,87.23,2488.54,22.32,4463.57,0.3756,858.9919,26.0000,94.78,21.04,996.51,66.70,125.07
2024-02-26T20:48:53,0.84,1.04,87.46,2488.81,22.35,4463.44,0.3765,860.7707,26.0000,94.90,21.09,996.54,89.72,168.22
2024-02-26T20:48:58,0.76,0.93,87.54,2488.77,22.42,4462.57,0.3774,862.7308,26.0000,95.06,21.13,996.50,85.49,160.26
2024-02-26T20:49:03,0.65,0.81,87.83,2488.43,22.47,4461.15,0.3785,865.0469,26.0000,95.18,21.19,996.52,76.10,142.63
2024-02-26T20:49:08,0.60,0.75,87.97,2488.60,22.53,4460.97,0.3794,867.1657,26.0000,95.30,21.23,996.55,62.48,117.09
2024-02-26T20:49:13,0.53,0.66,88.16,2488.24,22.60,4459.46,0.3806,869.5713,26.0000,95.40,21.28,996.53,67.17,125.85
2024-02-26T20:49:18,0.51,0.63,88.19,2488.04,22.63,4458.45,0.3817,872.0255,26.0000,95.51,21.32,996.52,80.79,151.35
2024-02-26T20:49:23,0.49,0.61,88.18,2487.34,22.68,4456.21,0.3822,873.0865,26.0000,95.60,21.38,996.50,72.34,135.49
2024-02-26T20:49:28,0.45,0.55,88.18,2486.69,22.75,4454.45,0.3830,874.6209,26.0000,95.72,21.43,996.53,90.19,168.90
2024-02-26T20:49:33,0.43,0.54,88.26,2486.22,22.80,4452.75,0.3838,876.2854,26.0000,95.80,21.48,996.51,76.57,143.37
2024-02-26T20:49:38,0.44,0.54,88.23,2486.91,22.86,4453.53,0.3849,878.7657,26.0000,95.91,21.52,996.55,67.17,125.75
2024-02-26T20:49:43,0.42,0.52,88.39,2486.89,22.91,4452.64,0.3851,879.0904,27.0000,96.00,21.57,996.52,85.49,160.02
2024-02-26T20:49:48,0.40,0.49,88.44,2486.48,22.97,4450.95,0.3860,880.8296,27.0000,96.09,21.62,996.48,59.19,110.77
2024-02-26T20:49:53,0.39,0.49,88.59,2485.32,23.04,4448.41,0.3866,882.1014,27.0000,96.19,21.66,996.51,67.17,125.69
2024-02-26T20:49:58,0.38,0.48,88.61,2485.40,23.09,4447.77,0.3873,883.6363,27.0000,96.26,21.71,996.50,67.64,126.55
2024-02-26T20:50:03,0.34,0.42,88.55,2484.69,23.16,4445.95,0.3880,885.0974,27.0000,96.34,21.75,996.52,59.19,110.72
2024-02-26T20:50:08,0.31,0.39,88.67,2484.46,23.21,4444.90,0.3886,886.3608,27.0000,96.43,21.79,996.51,67.64,126.51
2024-02-26T20:50:13,0.29,0.36,88.75,2484.79,23.27,4444.74,0.3893,887.9381,27.0000,96.51,21.84,996.50,85.96,160.75
2024-02-26T20:50:18,0.35,0.44,88.74,2484.68,23.32,4443.96,0.3911,891.7985,27.0000,96.59,21.89,996.55,53.55,100.13
2024-02-26T20:50:23,0.38,0.47,88.75,2484.74,23.39,4443.38,0.3917,893.0638,27.0000,96.65,21.93,996.53,49.33,92.22
2024-02-26T20:50:28,0.34,0.43,88.62,2484.86,23.45,4442.78,0.3921,893.8507,27.0000,96.74,21.98,996.51,58.25,108.88
2024-02-26T20:50:33,0.30,0.38,88.58,2484.87,23.49,4441.98,0.3932,896.0839,27.0000,96.83,22.04,996.53,67.64,126.41
2024-02-26T20:50:38,0.31,0.39,88.78,2483.61,23.56,4439.02,0.3947,899.3100,27.0000,96.86,22.08,996.51,67.64,126.39
2024-02-26T20:50:43,0.54,0.67,88.71,2482.28,23.62,4435.95,0.3956,901.2227,27.0000,96.93,22.12,996.49,67.64,126.37
2024-02-26T20:50:48,0.69,0.87,88.66,2483.79,23.67,4438.06,0.3957,901.4778,27.0000,96.99,22.17,996.52,40.41,75.49
2024-02-26T20:50:53,0.80,1.00,88.63,2485.87,23.71,4441.30,0.3967,903.6218,27.0000,97.04,22.21,996.55,77.04,143.90
2024-02-26T20:50:58,0.75,0.94,88.66,2485.74,23.80,4440.34,0.3979,906.1749,27.0000,97.11,22.25,996.52,85.96,160.53
2024-02-26T20:51:03,0.67,0.84,88.68,2487.32,23.85,4442.51,0.3983,906.9773,27.0000,97.16,22.30,996.55,85.96,160.51
2024-02-26T20:51:08,0.64,0.81,88.53,2486.66,23.88,4440.59,0.3995,909.6149,27.0000,97.22,22.36,996.58,72.81,135.93
2024-02-26T20:51:13,0.66,0.83,88.48,2486.74,23.96,4440.09,0.4001,910.7483,27.0000,97.28,22.40,996.57,77.04,143.81
2024-02-26T20:51:18,0.68,0.86,88.41,2486.26,24.00,4438.56,0.4012,913.2005,27.0000,97.32,22.44,996.56,81.73,152.54
2024-02-26T20:51:23,0.64,0.80,88.26,2486.43,24.08,4438.09,0.4028,916.7007,27.0000,97.37,22.50,996.58,81.26,151.63
2024-02-26T20:51:28,0.53,0.67,88.27,2487.06,24.14,4438.27,0.4037,918.4997,28.0000,97.43,22.55,996.54,86.43,161.25
2024-02-26T20:51:33,0.47,0.59,88.24,2487.27,24.19,4437.91,0.4043,919.6688,28.0000,97.48,22.60,996.55,77.51,144.58
2024-02-26T20:51:38,0.42,0.53,88.39,2487.05,24.25,4436.87,0.4056,922.4468,28.0000,97.53,22.65,996.57,68.58,127.91
2024-02-26T20:51:43,0.45,0.56,88.47,2486.68,24.32,4435.63,0.4065,924.4947,28.0000,97.58,22.69,996.57,58.25,108.63
2024-02-26T20:51:48,0.58,0.72,88.35,2487.14,24.38,4435.89,0.4072,925.9671,28.0000,97.62,22.73,996.58,68.11,127.00
2024-02-26T20:51:53,0.63,0.79,88.26,2487.49,24.39,4435.70,0.4083,928.2268,28.0000,97.66,22.78,996.57,77.51,144.50
2024-02-26T20:51:58,0.58,0.73,88.11,2486.44,24.45,4433.14,0.4086,928.7168,28.0000,97.70,22.83,996.58,63.42,118.21
2024-02-26T20:52:03,0.58,0.73,88.07,2487.96,24.52,4435.28,0.4089,929.3165,28.0000,97.77,22.87,996.59,49.80,92.81
2024-02-26T20:52:08,0.60,0.75,88.00,2487.40,24.59,4433.56,0.4105,932.8404,28.0000,97.78,22.91,996.56,81.73,152.30
2024-02-26T20:52:13,0.61,0.76,87.94,2487.46,24.63,4432.92,0.4116,935.2461,28.0000,97.82,22.96,996.56,67.64,126.02
2024-02-26T20:52:18,0.54,0.68,88.01,2487.81,24.69,4433.00,0.4130,938.2410,28.0000,97.88,23.01,996.61,91.12,169.74
2024-02-26T20:52:23,0.46,0.57,87.99,2488.33,24.76,4433.16,0.4145,941.3941,28.0000,97.91,23.06,996.61,49.80,92.75
2024-02-26T20:52:28,0.53,0.66,88.03,2489.78,24.84,4435.17,0.4153,943.1112,28.0000,97.96,23.09,996.58,54.02,100.60
2024-02-26T20:52:33,0.53,0.66,87.97,2490.16,24.87,4435.22,0.4158,944.2485,28.0000,97.99,23.13,996.57,67.17,125.07
2024-02-26T20:52:38,0.56,0.70,87.86,2489.62,24.93,4433.71,0.4168,946.2580,28.0000,98.02,23.17,996.58,68.58,127.68
2024-02-26T20:52:43,0.54,0.68,87.70,2488.69,25.01,4431.48,0.4175,947.7570,28.0000,98.05,23.21,996.58,63.42,118.06
2024-02-26T20:52:48,0.55,0.69,87.58,2488.26,25.04,4430.03,0.4189,950.9171,28.0000,98.09,23.25,996.57,86.43,160.87
2024-02-26T20:52:53,0.55,0.69,87.61,2488.20,25.11,4429.00,0.4201,953.4754,29.0000,98.12,23.31,996.56,68.11,126.75
2024-02-26T20:52:58,0.57,0.71,87.58,2487.49,25.15,4427.45,0.4209,955.2273,28.0000,98.15,23.34,996.60,68.11,126.74
2024-02-26T20:53:03,0.53,0.66,87.51,2487.45,25.22,4426.64,0.4222,957.8216,28.0000,98.19,23.39,996.60,63.89,118.86
2024-02-26T20:53:08,0.57,0.71,87.42,2487.10,25.25,4425.18,0.4240,961.7119,29.0000,98.22,23.44,996.58,91.59,170.37
2024-02-26T20:53:13,0.56,0.70,87.31,2487.61,25.31,4425.54,0.4253,964.6683,29.0000,98.25,23.48,996.59,72.81,135.42
2024-02-26T20:53:18,0.50,0.62,87.39,2487.30,25.38,4424.16,0.4265,967.0760,29.0000,98.28,23.52,996.54,54.49,101.33
2024-02-26T20:53:23,0.46,0.58,87.34,2487.26,25.42,4423.43,0.4273,968.7470,29.0000,98.31,23.57,996.56,59.19,110.05
2024-02-26T20:53:28,0.44,0.55,87.28,2487.54,25.46,4423.29,0.4282,970.8698,29.0000,98.36,23.62,996.58,77.51,144.09
2024-02-26T20:53:33,0.41,0.51,87.09,2488.75,25.52,4424.79,0.4294,973.2849,29.0000,98.36,23.66,996.57,72.81,135.33
2024-02-26T20:53:38,0.38,0.47,87.04,2488.94,25.58,4424.55,0.4307,976.0798,29.0000,98.41,23.70,996.57,82.20,152.77
2024-02-26T20:53:43,0.53,0.66,86.96,2487.47,25.62,4421.40,0.4319,978.6425,29.0000,98.44,23.74,996.59,54.49,101.26
2024-02-26T20:53:48,0.68,0.86,86.74,2486.62,25.68,4419.27,0.4324,979.7334,29.0000,98.45,23.78,996.58,59.19,109.97
2024-02-26T20:53:53,0.66,0.83,86.72,2485.01,25.72,4415.76,0.4335,982.0266,29.0000,98.49,23.83,996.60,59.19,109.96
2024-02-26T20:53:58,0.62,0.78,86.61,2485.81,25.76,4416.59,0.4345,984.3159,29.0000,98.50,23.86,996.57,77.51,143.97
2024-02-26T20:54:03,0.54,0.68,86.57,2485.95,25.84,4416.17,0.4358,987.0423,29.0000,98.52,23.91,996.59,54.96,102.07
2024-02-26T20:54:08,0.47,0.59,86.34,2485.73,25.90,4415.26,0.4372,990.0162,29.0000,98.54,23.95,996.60,77.97,144.79
2024-02-26T20:54:13,0.48,0.61,86.02,2485.33,25.93,4413.98,0.4378,991.2150,29.0000,98.58,23.99,996.61,59.66,110.77
2024-02-26T20:54:18,0.59,0.75,85.88,2484.63,25.96,4412.27,0.4386,993.0651,29.0000,98.58,24.02,996.60,40.88,75.89
2024-02-26T20:54:23,0.66,0.83,85.67,2484.21,26.04,4410.84,0.4393,994.4147,29.0000,98.60,24.05,996.55,54.49,101.15
2024-02-26T20:54:28,0.62,0.78,85.49,2483.09,26.05,4408.50,0.4400,995.8999,29.0000,98.61,24.08,996.57,59.66,110.73
2024-02-26T20:54:33,0.54,0.69,85.03,2483.44,26.08,4408.58,0.4406,997.1797,29.0000,98.63,24.11,996.55,46.04,85.44
2024-02-26T20:54:38,0.48,0.61,84.71,2484.63,26.14,4410.19,0.4411,998.3098,29.0000,98.64,24.15,996.57,50.27,93.28
2024-02-26T20:54:43,0.44,0.55,84.43,2484.15,26.19,4408.85,0.4423,1000.7287,30.0000,98.65,24.17,996.53,49.80,92.40
2024-02-26T20:54:48,0.39,0.49,84.09,2484.53,26.20,4409.11,0.4433,1002.9289,30.0000,98.66,24.20,996.53,54.49,101.09
2024-02-26T20:54:53,0.36,0.46,83.79,2484.51,26.27,4408.58,0.4439,1004.3345,30.0000,98.66,24.23,996.53,54.96,101.95
2024-02-26T20:54:58,0.32,0.41,83.46,2483.61,26.31,4406.55,0.4445,1005.5429,30.0000,98.67,24.27,996.56,49.80,92.37
2024-02-26T20:55:03,0.30,0.38,82.81,2483.73,26.35,4406.49,0.4452,1006.9893,30.0000,98.67,24.29,996.56,59.19,109.78
2024-02-26T20:55:08,0.44,0.55,82.43,2484.06,26.39,4406.97,0.4453,1007.1901,30.0000,98.67,24.29,996.54,60.13,111.52
2024-02-26T20:55:13,0.49,0.62,81.75,2483.49,26.42,4405.50,0.4459,1008.3547,30.0000,98.67,24.32,996.54,50.27,93.23
2024-02-26T20:55:18,0.45,0.57,81.18,2483.93,26.47,4406.11,0.4462,1009.1829,30.0000,98.67,24.33,996.53,50.27,93.22
2024-02-26T20:55:23,0.56,0.70,80.73,2485.18,26.54,4408.30,0.4469,1010.5752,30.0000,98.66,24.34,996.56,45.57,84.51
