timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetPM-PM25,NetPM-PM10
2024-03-12T19:55:44,25.28,46.89,37.52,1862.07,28.40,3303.35,0.2497,564.6727,32.0000,43.11,26.19,1002.87,0.26,0.26
2024-03-12T19:55:49,34.34,63.69,37.53,1861.57,28.43,3302.41,0.2498,564.9463,32.0000,43.12,26.19,1002.85,0.17,0.17
2024-03-12T19:55:54,20.99,38.93,37.49,1860.86,28.42,3301.14,0.2497,564.8323,32.0000,43.11,26.19,1002.85,0.12,0.12
2024-03-12T19:55:59,25.28,46.88,37.51,1861.09,28.44,3301.53,0.2497,564.7380,32.0000,43.11,26.19,1002.84,0.08,0.08
2024-03-12T19:56:04,39.11,72.53,37.55,1860.65,28.43,3300.65,0.2496,564.3927,32.0000,43.12,26.20,1002.84,0.05,0.05
2024-03-12T19:56:09,25.76,47.77,37.47,1860.37,28.43,3300.25,0.2496,564.5977,32.0000,43.11,26.19,1002.84,0.03,0.03
2024-03-12T19:56:14,30.05,55.73,37.51,1860.51,28.43,3300.54,0.2498,565.0434,32.0000,43.12,26.19,1002.85,0.02,0.02
2024-03-12T19:56:19,34.34,63.69,37.50,1860.24,28.44,3300.00,0.2497,564.6974,32.0000,43.12,26.20,1002.87,0.01,0.01
2024-03-12T19:56:24,20.99,38.93,37.50,1859.84,28.43,3299.27,0.2496,564.5011,32.0000,43.10,26.20,1002.86,0.01,0.01
2024-03-12T19:56:29,25.76,47.77,37.55,1859.67,28.44,3298.91,0.2497,564.6986,32.0000,43.10,26.20,1002.84,0.01,0.01
2024-03-12T19:56:34,6.68,12.39,37.53,1860.60,28.44,3300.72,0.2497,564.8252,32.0000,43.11,26.19,1002.86,0.00,0.00
2024-03-12T19:56:39,30.05,55.73,37.50,1861.17,28.44,3301.64,0.2498,565.0489,32.0000,43.11,26.20,1002.86,0.00,0.00
2024-03-12T19:56:44,16.22,30.08,37.53,1860.81,28.43,3300.91,0.2498,564.9499,32.0000,43.10,26.20,1002.84,0.00,0.00
2024-03-12T19:56:49,30.53,56.62,37.55,1859.23,28.43,3298.25,0.2499,565.1271,32.0000,43.10,26.20,1002.88,0.00,0.00
2024-03-12T19:56:54,25.28,46.88,37.45,1858.89,28.43,3297.59,0.2500,565.4435,32.0000,43.10,26.20,1002.86,0.00,0.00
2024-03-12T19:56:59,25.76,47.77,37.54,1859.00,28.44,3297.74,0.2498,564.9761,32.0000,43.10,26.20,1002.85,0.00,0.00
2024-03-12T19:57:04,34.82,64.58,37.53,1859.10,28.44,3298.07,0.2499,565.1909,32.0000,43.10,26.19,1002.86,0.00,0.00
2024-03-12T19:57:09,39.11,72.53,37.53,1859.57,28.44,3298.89,0.2499,565.2467,32.0000,43.10,26.19,1002.86,0.00,0.00
2024-03-12T19:57:14,30.05,55.73,37.49,1859.71,28.43,3299.09,0.2499,565.2540,32.0000,43.12,26.19,1002.85,0.00,0.00
2024-03-12T19:57:19,16.22,30.08,37.50,1860.33,28.43,3300.15,0.2499,565.2808,32.0000,43.11,26.20,1002.87,0.00,0.00
2024-03-12T19:57:24,30.05,55.73,37.47,1860.19,28.42,3299.97,0.2498,565.0333,32.0000,43.09,26.19,1002.85,0.00,0.00
2024-03-12T19:57:29,30.05,55.73,37.50,1860.56,28.43,3300.62,0.2500,565.4265,32.0000,43.13,26.19,1002.85,0.00,0.00
2024-03-12T19:57:34,34.82,64.58,37.52,1859.31,28.42,3298.31,0.2499,565.2736,32.0000,43.10,26.20,1002.86,0.00,0.00
2024-03-12T19:57:39,20.99,38.93,37.47,1859.85,28.43,3299.29,0.2500,565.3426,32.0000,43.10,26.20,1002.86,0.00,0.00
2024-03-12T19:57:44,34.82,64.57,37.50,1859.65,28.43,3298.87,0.2501,565.5710,32.0000,43.10,26.20,1002.84,0.00,0.00
2024-03-12T19:57:49,20.99,38.93,37.52,1859.70,28.47,3298.92,0.2501,565.5176,32.0000,43.11,26.20,1002.83,0.00,0.00
2024-03-12T19:57:54,25.28,46.88,37.49,1859.02,28.44,3297.86,0.2501,565.6938,32.0000,43.11,26.20,1002.88,0.00,0.00
2024-03-12T19:57:59,34.82,64.58,37.50,1858.36,28.44,3296.77,0.2500,565.5378,32.0000,43.10,26.19,1002.87,0.00,0.00
2024-03-12T19:58:04,34.82,64.58,37.50,1858.26,28.44,3296.70,0.2499,565.2267,32.0000,43.10,26.19,1002.90,0.00,0.00
2024-03-12T19:58:09,30.05,55.73,37.49,1858.81,28.44,3297.50,0.2500,565.4224,32.0000,43.12,26.20,1002.88,0.00,0.00
2024-03-12T19:58:14,30.05,55.73,37.49,1858.76,28.46,3297.37,0.2500,565.3688,32.0000,43.12,26.20,1002.87,0.00,0.00
2024-03-12T19:58:19,25.28,46.88,37.47,1858.81,28.44,3297.50,0.2501,565.7187,32.0000,43.11,26.20,1002.88,0.00,0.00
2024-03-12T19:58:24,34.82,64.57,37.50,1859.47,28.43,3298.55,0.2502,565.8261,32.0000,43.11,26.20,1002.84,0.00,0.00
2024-03-12T19:58:29,30.05,55.73,37.49,1859.26,28.44,3298.33,0.2502,565.7940,32.0000,43.12,26.19,1002.86,0.00,0.00
2024-03-12T19:58:34,16.22,30.08,37.48,1859.23,28.46,3298.33,0.2500,565.4175,32.0000,43.11,26.19,1002.87,0.00,0.00
2024-03-12T19:58:39,48.17,89.33,37.45,1858.58,28.46,3297.05,0.2501,565.5698,32.0000,43.12,26.20,1002.87,0.00,0.00
2024-03-12T19:58:44,34.34,63.69,37.47,1858.84,28.44,3297.56,0.2501,565.5526,32.0000,43.11,26.20,1002.88,0.00,0.00
2024-03-12T19:58:49,30.05,55.73,37.49,1859.07,28.43,3298.05,0.2500,565.3749,32.0000,43.11,26.20,1002.90,0.00,0.00
2024-03-12T19:58:54,30.05,55.73,37.51,1858.82,28.44,3297.43,0.2500,565.3738,32.0000,43.10,26.20,1002.85,0.00,0.00
2024-03-12T19:58:59,25.76,47.77,37.49,1858.87,28.44,3297.63,0.2501,565.6877,32.0000,43.11,26.20,1002.89,0.00,0.00
2024-03-12T19:59:04,16.22,30.08,37.50,1859.43,28.46,3298.55,0.2502,565.9445,32.0000,43.10,26.20,1002.86,0.86,0.86
2024-03-12T19:59:09,25.28,46.88,37.51,1859.30,28.44,3298.41,0.2501,565.6467,32.0000,43.12,26.20,1002.89,0.74,0.74
2024-03-12T19:59:14,25.28,46.88,37.48,1859.14,28.46,3298.07,0.2502,565.7859,32.0000,43.11,26.20,1002.87,0.54,0.54
2024-03-12T19:59:19,30.05,55.73,37.43,1858.48,28.44,3297.00,0.2503,566.1649,32.0000,43.11,26.20,1002.91,0.39,0.39
2024-03-12T19:59:24,20.99,38.93,37.50,1858.44,28.46,3296.78,0.2502,565.9113,32.0000,43.10,26.20,1002.86,0.27,0.27
2024-03-12T19:59:29,25.28,46.88,37.50,1858.67,28.44,3297.26,0.2502,565.9231,32.0000,43.11,26.20,1002.88,0.19,0.19
2024-03-12T19:59:34,30.05,55.73,37.46,1858.83,28.46,3297.60,0.2502,565.9139,32.0000,43.11,26.20,1002.90,0.13,0.13
2024-03-12T19:59:39,25.76,47.77,37.51,1859.28,28.44,3298.28,0.2503,566.1057,32.0000,43.10,26.20,1002.86,0.08,0.08
2024-03-12T19:59:44,43.88,81.38,37.50,1859.45,28.46,3298.63,0.2501,565.6759,32.0000,43.11,26.20,1002.88,0.05,0.05
2024-03-12T19:59:49,48.65,90.22,37.53,1859.12,28.44,3298.00,0.2502,565.7669,32.0000,43.10,26.20,1002.86,0.04,0.04
2024-03-12T19:59:54,20.99,38.93,37.52,1859.18,28.46,3298.10,0.2502,565.9409,32.0000,43.11,26.20,1002.86,0.02,0.02
2024-03-12T19:59:59,25.76,47.77,37.54,1859.36,28.43,3298.40,0.2503,566.0502,32.0000,43.11,26.21,1002.89,0.01,0.01
2024-03-12T20:00:04,26.23,48.64,37.49,1860.24,28.46,3299.91,0.2502,565.9703,32.0000,43.10,26.20,1002.84,0.01,0.01
2024-03-12T20:00:09,25.76,47.77,37.51,1859.75,28.44,3299.08,0.2503,566.0166,32.0000,43.12,26.21,1002.89,0.11,0.11
2024-03-12T20:00:14,30.05,55.73,37.51,1860.16,28.43,3299.92,0.2503,566.2181,32.0000,43.11,26.20,1002.89,0.10,0.10
2024-03-12T20:00:19,39.11,72.53,37.50,1860.45,28.44,3300.38,0.2505,566.5494,32.0000,43.11,26.20,1002.87,0.08,0.08
2024-03-12T20:00:24,25.76,47.77,37.49,1860.29,28.43,3300.05,0.2504,566.3542,32.0000,43.10,26.20,1002.86,0.06,0.06
2024-03-12T20:00:29,30.05,55.73,37.50,1860.84,28.44,3301.00,0.2504,566.2207,32.0000,43.10,26.21,1002.88,0.04,0.04
2024-03-12T20:00:34,25.28,46.88,37.49,1861.79,28.44,3302.68,0.2504,566.2701,32.0000,43.10,26.21,1002.88,0.03,0.03
2024-03-12T20:00:39,39.59,73.42,37.50,1861.80,28.46,3302.73,0.2504,566.2993,32.0000,43.10,26.21,1002.89,0.05,0.05
2024-03-12T20:00:44,25.28,46.88,37.54,1861.28,28.46,3301.76,0.2504,566.3076,32.0000,43.09,26.22,1002.91,0.06,0.06
2024-03-12T20:00:49,34.34,63.68,37.50,1861.82,28.44,3302.65,0.2505,566.4523,32.0000,43.09,26.22,1002.89,0.05,0.05
2024-03-12T20:00:54,25.28,46.88,37.47,1862.00,28.44,3303.01,0.2505,566.5533,32.0000,43.09,26.21,1002.87,0.04,0.04
2024-03-12T20:00:59,30.53,56.62,37.53,1862.40,28.46,3303.66,0.2505,566.5792,32.0000,43.09,26.22,1002.88,0.03,0.03
2024-03-12T20:01:04,30.05,55.73,37.50,1863.24,28.46,3305.25,0.2504,566.3742,32.0000,43.09,26.22,1002.91,0.02,0.02
2024-03-12T20:01:09,34.82,64.57,37.53,1862.75,28.46,3304.31,0.2505,566.5136,32.0000,43.09,26.22,1002.89,0.02,0.02
2024-03-12T20:01:14,25.28,46.88,37.51,1862.15,28.44,3303.26,0.2504,566.3747,32.0000,43.10,26.22,1002.90,0.01,0.01
2024-03-12T20:01:19,20.99,38.93,37.49,1862.60,28.46,3304.14,0.2506,566.7720,32.0000,43.09,26.21,1002.89,0.01,0.01
2024-03-12T20:01:24,25.28,46.88,37.48,1862.30,28.46,3303.62,0.2506,566.7714,32.0000,43.09,26.22,1002.92,0.00,0.00
2024-03-12T20:01:29,25.28,46.88,37.50,1862.07,28.46,3303.13,0.2506,566.6938,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:01:34,34.82,64.57,37.49,1861.50,28.44,3302.13,0.2506,566.7605,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:01:39,34.82,64.57,37.52,1862.01,28.46,3303.03,0.2505,566.5238,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:01:44,25.28,46.88,37.52,1862.25,28.46,3303.46,0.2506,566.7822,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:01:49,34.34,63.68,37.45,1862.80,28.46,3304.40,0.2507,566.9020,32.0000,43.09,26.22,1002.89,0.00,0.00
2024-03-12T20:01:54,34.82,64.57,37.53,1863.57,28.46,3305.75,0.2506,566.6460,32.0000,43.09,26.22,1002.89,0.00,0.00
2024-03-12T20:01:59,30.05,55.73,37.49,1864.21,28.44,3306.95,0.2507,566.9403,32.0000,43.10,26.21,1002.87,0.00,0.00
2024-03-12T20:02:04,34.34,63.68,37.50,1863.75,28.46,3306.14,0.2506,566.8733,32.0000,43.09,26.21,1002.87,0.00,0.00
2024-03-12T20:02:09,20.99,38.92,37.47,1863.10,28.44,3304.85,0.2508,567.2239,32.0000,43.10,26.22,1002.87,0.00,0.00
2024-03-12T20:02:14,30.05,55.73,37.48,1862.67,28.46,3304.18,0.2508,567.1019,32.0000,43.09,26.22,1002.89,0.00,0.00
2024-03-12T20:02:19,20.99,38.92,37.50,1861.98,28.44,3302.85,0.2508,567.2510,32.0000,43.08,26.22,1002.87,0.00,0.00
2024-03-12T20:02:24,48.65,90.22,37.47,1861.33,28.43,3301.83,0.2508,567.2638,32.0000,43.08,26.22,1002.91,0.00,0.00
2024-03-12T20:02:29,34.82,64.57,37.49,1861.71,28.46,3302.39,0.2508,567.1869,32.0000,43.08,26.23,1002.90,0.00,0.00
2024-03-12T20:02:34,30.05,55.73,37.51,1861.12,28.44,3301.40,0.2506,566.7931,32.0000,43.08,26.22,1002.89,0.00,0.00
2024-03-12T20:02:39,30.05,55.73,37.52,1860.81,28.46,3300.94,0.2507,567.0400,32.0000,43.08,26.21,1002.88,0.00,0.00
2024-03-12T20:02:44,16.22,30.08,37.54,1860.70,28.47,3300.61,0.2507,567.0678,32.0000,43.08,26.22,1002.87,0.00,0.00
2024-03-12T20:02:49,39.11,72.53,37.50,1861.09,28.47,3301.43,0.2507,567.0747,32.0000,43.08,26.22,1002.91,0.00,0.00
2024-03-12T20:02:54,30.05,55.73,37.49,1860.08,28.46,3299.50,0.2508,567.1348,32.0000,43.07,26.22,1002.87,0.00,0.00
2024-03-12T20:02:59,11.93,22.12,37.45,1860.02,28.44,3299.45,0.2508,567.2842,32.0000,43.08,26.22,1002.89,0.00,0.00
2024-03-12T20:03:04,30.05,55.73,37.49,1859.82,28.46,3298.99,0.2507,566.8751,32.0000,43.08,26.23,1002.89,0.00,0.00
2024-03-12T20:03:09,16.22,30.08,37.52,1859.51,28.46,3298.47,0.2508,567.1962,32.0000,43.08,26.23,1002.90,0.00,0.00
2024-03-12T20:03:14,25.28,46.88,37.50,1858.72,28.47,3297.18,0.2508,567.1675,32.0000,43.08,26.22,1002.90,0.00,0.00
2024-03-12T20:03:19,16.22,30.08,37.50,1857.93,28.46,3295.79,0.2509,567.3794,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:03:24,25.28,46.88,37.49,1858.21,28.46,3296.24,0.2509,567.4144,32.0000,43.08,26.22,1002.89,0.00,0.00
2024-03-12T20:03:29,25.28,46.88,37.45,1857.44,28.43,3294.94,0.2509,567.5138,32.0000,43.09,26.22,1002.90,0.00,0.00
2024-03-12T20:03:34,34.82,64.58,37.45,1856.43,28.47,3293.23,0.2509,567.4592,32.0000,43.08,26.22,1002.93,0.00,0.00
2024-03-12T20:03:39,30.05,55.73,37.51,1855.96,28.44,3292.31,0.2507,566.9155,32.0000,43.09,26.22,1002.91,0.00,0.00
2024-03-12T20:03:44,34.82,64.57,37.46,1856.02,28.46,3292.33,0.2509,567.3218,32.0000,43.08,26.22,1002.88,0.00,0.00
2024-03-12T20:03:49,30.05,55.73,37.52,1855.61,28.46,3291.72,0.2507,567.1054,32.0000,43.09,26.22,1002.92,0.00,0.00
2024-03-12T20:03:54,34.34,63.68,37.49,1855.18,28.47,3290.79,0.2510,567.5667,32.0000,43.09,26.23,1002.89,0.00,0.00
2024-03-12T20:03:59,39.11,72.53,37.49,1856.20,28.46,3292.72,0.2509,567.4293,32.0000,43.08,26.22,1002.90,0.00,0.00
2024-03-12T20:04:04,39.11,72.53,37.49,1855.25,28.46,3290.99,0.2507,566.9209,32.0000,43.09,26.22,1002.89,0.00,0.00
2024-03-12T20:04:09,20.99,38.93,37.47,1856.00,28.44,3292.28,0.2508,567.2700,32.0000,43.08,26.22,1002.87,0.00,0.00
2024-03-12T20:04:14,39.11,72.53,37.50,1856.10,28.46,3292.41,0.2510,567.6535,32.0000,43.09,26.23,1002.89,0.00,0.00
2024-03-12T20:04:19,25.28,46.88,37.49,1856.45,28.46,3292.96,0.2510,567.6193,32.0000,43.09,26.23,1002.87,0.00,0.00
2024-03-12T20:04:24,25.76,47.77,37.50,1855.81,28.47,3292.02,0.2512,568.0073,32.0000,43.08,26.22,1002.90,0.00,0.00
2024-03-12T20:04:29,25.28,46.88,37.50,1855.80,28.46,3291.95,0.2509,567.3966,32.0000,43.08,26.23,1002.92,0.00,0.00
2024-03-12T20:04:34,52.94,98.17,37.48,1855.25,28.47,3290.80,0.2509,567.4247,32.0000,43.08,26.24,1002.90,0.00,0.00
2024-03-12T20:04:39,25.28,46.88,37.53,1856.10,28.47,3292.38,0.2511,567.7653,32.0000,43.08,26.23,1002.89,0.00,0.00
2024-03-12T20:04:44,25.28,46.88,37.49,1856.29,28.47,3292.73,0.2510,567.6717,32.0000,43.07,26.23,1002.89,0.00,0.00
2024-03-12T20:04:49,30.05,55.73,37.48,1855.88,28.46,3292.04,0.2509,567.5108,32.0000,43.08,26.23,1002.90,0.00,0.00
2024-03-12T20:04:54,34.82,64.57,37.46,1855.53,28.44,3291.36,0.2510,567.7112,32.0000,43.07,26.23,1002.88,0.00,0.00
2024-03-12T20:04:59,34.82,64.57,37.48,1855.49,28.46,3291.18,0.2510,567.6614,32.0000,43.07,26.24,1002.88,0.00,0.00
2024-03-12T20:05:04,30.05,55.73,37.50,1854.71,28.46,3289.97,0.2512,568.1763,32.0000,43.07,26.23,1002.90,0.00,0.00
2024-03-12T20:05:09,34.34,63.68,37.52,1854.73,28.46,3289.97,0.2514,568.4547,32.0000,43.08,26.23,1002.89,0.00,0.00
2024-03-12T20:05:14,25.28,46.88,37.46,1854.98,28.49,3290.43,0.2512,567.9871,32.0000,43.08,26.23,1002.89,0.00,0.00
2024-03-12T20:05:19,30.05,55.72,37.53,1854.01,28.47,3288.54,0.2511,567.7928,32.0000,43.07,26.24,1002.88,0.00,0.00
2024-03-12T20:05:24,39.11,72.53,37.50,1853.81,28.46,3288.28,0.2511,567.8653,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:05:29,16.22,30.08,37.46,1853.11,28.46,3287.04,0.2512,568.0188,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:05:34,20.99,38.92,37.49,1853.00,28.44,3286.93,0.2512,568.1436,32.0000,43.07,26.23,1002.90,0.00,0.00
2024-03-12T20:05:39,25.28,46.88,37.45,1853.54,28.47,3287.81,0.2512,568.0187,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:05:44,16.69,30.95,37.51,1853.41,28.50,3287.59,0.2512,568.1214,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:05:49,25.76,47.77,37.53,1854.15,28.49,3288.76,0.2511,567.8869,32.0000,43.07,26.24,1002.87,0.00,0.00
2024-03-12T20:05:54,25.76,47.77,37.50,1853.22,28.46,3287.13,0.2512,568.0312,32.0000,43.06,26.24,1002.87,0.00,0.00
2024-03-12T20:05:59,30.05,55.72,37.52,1853.33,28.49,3287.42,0.2513,568.3280,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:06:04,30.05,55.72,37.49,1853.11,28.49,3286.92,0.2513,568.1863,32.0000,43.06,26.24,1002.87,0.00,0.00
2024-03-12T20:06:09,16.22,30.08,37.50,1853.08,28.47,3287.01,0.2512,568.1982,32.0000,43.07,26.23,1002.88,0.00,0.00
2024-03-12T20:06:14,39.59,73.42,37.49,1853.32,28.47,3287.39,0.2512,568.1796,32.0000,43.07,26.23,1002.87,0.00,0.00
2024-03-12T20:06:19,34.82,64.57,37.48,1853.58,28.47,3287.82,0.2513,568.2934,32.0000,43.07,26.24,1002.89,0.00,0.00
2024-03-12T20:06:24,20.99,38.92,37.48,1853.59,28.46,3287.97,0.2513,568.2584,32.0000,43.07,26.23,1002.90,0.00,0.00
2024-03-12T20:06:29,39.11,72.53,37.48,1852.90,28.46,3286.69,0.2513,568.3549,32.0000,43.07,26.24,1002.91,0.00,0.00
2024-03-12T20:06:34,20.99,38.92,37.50,1852.56,28.47,3286.04,0.2513,568.3595,32.0000,43.06,26.24,1002.90,0.00,0.00
2024-03-12T20:06:39,39.11,72.52,37.45,1852.86,28.47,3286.47,0.2513,568.2836,32.0000,43.05,26.24,1002.87,0.00,0.00
2024-03-12T20:06:44,25.28,46.88,37.52,1852.83,28.49,3286.52,0.2513,568.4025,32.0000,43.05,26.24,1002.90,0.00,0.00
2024-03-12T20:06:49,34.82,64.57,37.50,1852.43,28.49,3285.82,0.2515,568.7719,32.0000,43.05,26.24,1002.90,0.00,0.00
2024-03-12T20:06:54,43.88,81.37,37.47,1851.88,28.44,3284.95,0.2515,568.7348,32.0000,43.05,26.24,1002.94,0.00,0.00
2024-03-12T20:06:59,25.76,47.77,37.48,1852.34,28.47,3285.72,0.2515,568.7722,32.0000,43.05,26.24,1002.92,0.00,0.00
2024-03-12T20:07:04,30.05,55.72,37.50,1851.73,28.46,3284.42,0.2515,568.7037,32.0000,43.05,26.25,1002.89,0.00,0.00
2024-03-12T20:07:09,25.28,46.88,37.48,1851.78,28.49,3284.63,0.2516,568.9702,32.0000,43.05,26.25,1002.92,0.00,0.00
2024-03-12T20:07:14,20.99,38.92,37.44,1851.40,28.49,3283.92,0.2516,568.8863,32.0000,43.05,26.25,1002.92,0.00,0.00
2024-03-12T20:07:19,34.34,63.68,37.48,1850.87,28.50,3282.94,0.2516,568.9683,32.0000,43.05,26.25,1002.90,0.00,0.00
2024-03-12T20:07:24,20.99,38.92,37.49,1849.89,28.49,3281.19,0.2515,568.8159,32.0000,43.05,26.24,1002.86,0.00,0.00
2024-03-12T20:07:29,34.34,63.68,37.48,1850.09,28.49,3281.56,0.2514,568.5408,32.0000,43.05,26.25,1002.90,0.00,0.00
2024-03-12T20:07:34,25.76,47.77,37.46,1849.09,28.47,3279.91,0.2515,568.8388,32.0000,43.04,26.24,1002.91,0.00,0.00
2024-03-12T20:07:39,30.05,55.72,37.48,1849.72,28.49,3281.02,0.2517,569.1658,32.0000,43.05,26.24,1002.91,0.00,0.00
2024-03-12T20:07:44,16.69,30.95,37.50,1848.78,28.49,3279.14,0.2516,568.8708,32.0000,43.05,26.25,1002.88,0.00,0.00
2024-03-12T20:07:49,16.22,30.08,37.50,1848.36,28.46,3278.48,0.2516,568.8617,32.0000,43.04,26.26,1002.94,0.00,0.00
2024-03-12T20:07:54,43.88,81.37,37.49,1847.85,28.47,3277.63,0.2517,569.1186,32.0000,43.04,26.25,1002.91,0.00,0.00
2024-03-12T20:07:59,43.88,81.37,37.49,1847.18,28.49,3276.32,0.2517,569.1638,32.0000,43.04,26.25,1002.88,0.00,0.00
2024-03-12T20:08:04,30.05,55.72,37.48,1847.18,28.49,3276.44,0.2517,569.0986,32.0000,43.04,26.25,1002.92,0.00,0.00
2024-03-12T20:08:09,16.22,30.08,37.46,1846.18,28.47,3274.48,0.2516,568.9054,32.0000,43.04,26.25,1002.86,0.00,0.00
2024-03-12T20:08:14,30.05,55.72,37.46,1845.72,28.49,3273.83,0.2517,569.1684,32.0000,43.05,26.25,1002.91,0.00,0.00
2024-03-12T20:08:19,34.82,64.57,37.48,1845.58,28.47,3273.62,0.2516,569.0548,32.0000,43.05,26.25,1002.92,0.00,0.00
2024-03-12T20:08:24,34.82,64.57,37.44,1845.89,28.47,3274.02,0.2517,569.0848,32.0000,43.05,26.25,1002.88,0.00,0.00
2024-03-12T20:08:29,39.11,72.52,37.44,1847.04,28.49,3276.13,0.2517,569.1752,32.0000,43.05,26.25,1002.89,0.00,0.00
2024-03-12T20:08:34,25.76,47.77,37.46,1846.40,28.47,3275.15,0.2517,569.2764,32.0000,43.05,26.24,1002.91,0.00,0.00
2024-03-12T20:08:39,30.05,55.72,37.49,1845.27,28.49,3273.14,0.2516,568.8862,32.0000,43.06,26.24,1002.91,0.00,0.00
2024-03-12T20:08:44,30.05,55.72,37.44,1844.78,28.49,3272.13,0.2516,569.0691,32.0000,43.05,26.24,1002.87,0.00,0.00
2024-03-12T20:08:49,30.05,55.72,37.46,1844.42,28.47,3271.57,0.2516,569.0565,32.0000,43.04,26.24,1002.89,0.00,0.00
2024-03-12T20:08:54,16.22,30.08,37.45,1844.30,28.49,3271.42,0.2517,569.1314,32.0000,43.05,26.24,1002.91,0.00,0.00
2024-03-12T20:08:59,11.93,22.12,37.46,1844.02,28.49,3270.80,0.2518,569.3993,32.0000,43.05,26.24,1002.87,0.00,0.00
2024-03-12T20:09:04,39.11,72.52,37.49,1844.41,28.47,3271.52,0.2517,569.1962,32.0000,43.06,26.24,1002.88,0.00,0.00
2024-03-12T20:09:09,30.05,55.72,37.44,1844.69,28.49,3271.95,0.2518,569.3109,32.0000,43.06,26.25,1002.90,0.00,0.00
2024-03-12T20:09:14,20.99,38.92,37.45,1844.34,28.49,3271.38,0.2518,569.4152,32.0000,43.05,26.24,1002.88,0.00,0.00
2024-03-12T20:09:19,25.28,46.88,37.45,1844.24,28.49,3271.28,0.2517,569.3202,32.0000,43.06,26.24,1002.90,0.00,0.00
2024-03-12T20:09:24,34.34,63.68,37.48,1843.99,28.46,3270.83,0.2519,569.7536,32.0000,43.05,26.24,1002.89,0.00,0.00
2024-03-12T20:09:29,30.05,55.72,37.50,1843.91,28.49,3270.65,0.2520,569.9176,32.0000,43.05,26.24,1002.88,0.00,0.00
2024-03-12T20:09:34,30.05,55.72,37.50,1844.92,28.47,3272.43,0.2519,569.6840,32.0000,43.06,26.24,1002.88,0.00,0.00
2024-03-12T20:09:39,39.11,72.53,37.44,1845.04,28.49,3272.72,0.2519,569.6708,32.0000,43.06,26.24,1002.91,0.00,0.00
2024-03-12T20:09:44,25.76,47.77,37.50,1844.49,28.49,3271.62,0.2519,569.6044,32.0000,43.07,26.24,1002.87,0.00,0.00
2024-03-12T20:09:49,30.05,55.72,37.42,1844.44,28.47,3271.64,0.2518,569.5122,32.0000,43.06,26.24,1002.90,0.00,0.00
2024-03-12T20:09:54,25.28,46.88,37.42,1844.57,28.47,3271.71,0.2520,569.7799,32.0000,43.05,26.24,1002.85,0.00,0.00
2024-03-12T20:09:59,39.11,72.52,37.44,1845.25,28.47,3272.95,0.2518,569.4433,32.0000,43.05,26.25,1002.89,0.00,0.00
2024-03-12T20:10:04,21.46,39.79,37.52,1845.23,28.49,3272.91,0.2519,569.6713,32.0000,43.05,26.26,1002.93,0.00,0.00
2024-03-12T20:10:09,34.34,63.68,37.46,1845.01,28.49,3272.47,0.2520,569.9680,32.0000,43.05,26.25,1002.88,0.00,0.00
2024-03-12T20:10:14,30.05,55.72,37.52,1844.82,28.47,3272.08,0.2520,569.7699,32.0000,43.05,26.25,1002.86,0.00,0.00
2024-03-12T20:10:19,43.88,81.37,37.51,1845.04,28.50,3272.60,0.2519,569.6825,32.0000,43.05,26.24,1002.87,0.00,0.00
2024-03-12T20:10:24,7.16,13.28,37.48,1845.93,28.50,3274.05,0.2521,570.1449,32.0000,43.05,26.25,1002.86,0.00,0.00
2024-03-12T20:10:29,25.28,46.88,37.46,1845.04,28.49,3272.62,0.2522,570.3999,32.0000,43.05,26.25,1002.91,0.00,0.00
2024-03-12T20:10:34,39.11,72.52,37.45,1845.70,28.47,3273.78,0.2522,570.2477,32.0000,43.06,26.24,1002.87,0.00,0.00
2024-03-12T20:10:39,34.82,64.57,37.50,1845.66,28.50,3273.61,0.2519,569.7379,32.0000,43.05,26.25,1002.87,0.00,0.00
2024-03-12T20:10:44,30.05,55.72,37.43,1845.84,28.49,3273.87,0.2521,570.0551,32.0000,43.05,26.25,1002.86,0.00,0.00
2024-03-12T20:10:49,20.99,38.92,37.48,1847.10,28.50,3276.24,0.2522,570.3221,32.0000,43.05,26.25,1002.90,0.00,0.00
2024-03-12T20:10:54,25.28,46.88,37.48,1846.49,28.50,3275.09,0.2522,570.2354,32.0000,43.05,26.25,1002.88,0.00,0.00
2024-03-12T20:10:59,34.34,63.68,37.44,1846.77,28.50,3275.58,0.2521,569.9791,32.0000,43.05,26.24,1002.84,0.00,0.00
