Room,Value,Time,Type
3FAD,634.0,23:38 2023-12-02,CO2 ppm
3FAD,20.8,23:38 2023-12-02,t° C
3FAD,43.1,23:38 2023-12-02,RH %
3FAD,630.0,23:53 2023-12-02,CO2 ppm
3FAD,20.8,23:53 2023-12-02,t° C
3FAD,43.1,23:53 2023-12-02,RH %
3FAD,628.0,00:08 2023-12-03,CO2 ppm
3FAD,20.9,00:08 2023-12-03,t° C
3FAD,43.1,00:08 2023-12-03,RH %
3FAD,627.0,00:23 2023-12-03,CO2 ppm
3FAD,20.8,00:23 2023-12-03,t° C
3FAD,43.1,00:23 2023-12-03,RH %
3FAD,628.0,00:38 2023-12-03,CO2 ppm
3FAD,20.9,00:38 2023-12-03,t° C
3FAD,43.1,00:38 2023-12-03,RH %
3FAD,623.0,00:53 2023-12-03,CO2 ppm
3FAD,20.8,00:53 2023-12-03,t° C
3FAD,43.1,00:53 2023-12-03,RH %
3FAD,623.0,01:08 2023-12-03,CO2 ppm
3FAD,20.8,01:08 2023-12-03,t° C
3FAD,43.1,01:08 2023-12-03,RH %
3FAD,619.0,01:23 2023-12-03,CO2 ppm
3FAD,20.9,01:23 2023-12-03,t° C
3FAD,43.2,01:23 2023-12-03,RH %
3FAD,620.0,01:38 2023-12-03,CO2 ppm
3FAD,20.8,01:38 2023-12-03,t° C
3FAD,43.1,01:38 2023-12-03,RH %
3FAD,614.0,01:53 2023-12-03,CO2 ppm
3FAD,20.9,01:53 2023-12-03,t° C
3FAD,43.2,01:53 2023-12-03,RH %
3FAD,615.0,02:08 2023-12-03,CO2 ppm
3FAD,20.8,02:08 2023-12-03,t° C
3FAD,43.2,02:08 2023-12-03,RH %
3FAD,612.0,02:23 2023-12-03,CO2 ppm
3FAD,20.8,02:23 2023-12-03,t° C
3FAD,43.2,02:23 2023-12-03,RH %
3FAD,615.0,02:38 2023-12-03,CO2 ppm
3FAD,20.8,02:38 2023-12-03,t° C
3FAD,43.2,02:38 2023-12-03,RH %
3FAD,611.0,02:53 2023-12-03,CO2 ppm
3FAD,20.8,02:53 2023-12-03,t° C
3FAD,43.2,02:53 2023-12-03,RH %
3FAD,610.0,03:08 2023-12-03,CO2 ppm
3FAD,20.8,03:08 2023-12-03,t° C
3FAD,43.2,03:08 2023-12-03,RH %
3FAD,606.0,03:23 2023-12-03,CO2 ppm
3FAD,20.8,03:23 2023-12-03,t° C
3FAD,43.1,03:23 2023-12-03,RH %
3FAD,603.0,03:38 2023-12-03,CO2 ppm
3FAD,20.8,03:38 2023-12-03,t° C
3FAD,43.2,03:38 2023-12-03,RH %
3FAD,602.0,03:53 2023-12-03,CO2 ppm
3FAD,20.8,03:53 2023-12-03,t° C
3FAD,43.2,03:53 2023-12-03,RH %
3FAD,600.0,04:08 2023-12-03,CO2 ppm
3FAD,20.8,04:08 2023-12-03,t° C
3FAD,43.1,04:08 2023-12-03,RH %
3FAD,601.0,04:23 2023-12-03,CO2 ppm
3FAD,20.8,04:23 2023-12-03,t° C
3FAD,43.2,04:23 2023-12-03,RH %
3FAD,601.0,04:38 2023-12-03,CO2 ppm
3FAD,20.8,04:38 2023-12-03,t° C
3FAD,43.2,04:38 2023-12-03,RH %
3FAD,595.0,04:53 2023-12-03,CO2 ppm
3FAD,20.8,04:53 2023-12-03,t° C
3FAD,43.2,04:53 2023-12-03,RH %
3FAD,601.0,05:08 2023-12-03,CO2 ppm
3FAD,20.8,05:08 2023-12-03,t° C
3FAD,43.2,05:08 2023-12-03,RH %
3FAD,597.0,05:23 2023-12-03,CO2 ppm
3FAD,20.8,05:23 2023-12-03,t° C
3FAD,43.2,05:23 2023-12-03,RH %
3FAD,596.0,05:38 2023-12-03,CO2 ppm
3FAD,20.8,05:38 2023-12-03,t° C
3FAD,43.2,05:38 2023-12-03,RH %
3FAD,593.0,05:53 2023-12-03,CO2 ppm
3FAD,20.8,05:53 2023-12-03,t° C
3FAD,43.2,05:53 2023-12-03,RH %
3FAD,590.0,06:08 2023-12-03,CO2 ppm
3FAD,20.8,06:08 2023-12-03,t° C
3FAD,43.2,06:08 2023-12-03,RH %
3FAD,588.0,06:23 2023-12-03,CO2 ppm
3FAD,20.8,06:23 2023-12-03,t° C
3FAD,43.2,06:23 2023-12-03,RH %
3FAD,587.0,06:38 2023-12-03,CO2 ppm
3FAD,20.8,06:38 2023-12-03,t° C
3FAD,43.2,06:38 2023-12-03,RH %
3FAD,584.0,06:53 2023-12-03,CO2 ppm
3FAD,20.8,06:53 2023-12-03,t° C
3FAD,43.2,06:53 2023-12-03,RH %
3FAD,586.0,07:08 2023-12-03,CO2 ppm
3FAD,20.8,07:08 2023-12-03,t° C
3FAD,43.2,07:08 2023-12-03,RH %
3FAD,582.0,07:23 2023-12-03,CO2 ppm
3FAD,20.8,07:23 2023-12-03,t° C
3FAD,43.2,07:23 2023-12-03,RH %
3FAD,583.0,07:38 2023-12-03,CO2 ppm
3FAD,20.7,07:38 2023-12-03,t° C
3FAD,43.2,07:38 2023-12-03,RH %
3FAD,580.0,07:53 2023-12-03,CO2 ppm
3FAD,20.8,07:53 2023-12-03,t° C
3FAD,43.2,07:53 2023-12-03,RH %
3FAD,576.0,08:08 2023-12-03,CO2 ppm
3FAD,20.8,08:08 2023-12-03,t° C
3FAD,43.1,08:08 2023-12-03,RH %
3FAD,575.0,08:23 2023-12-03,CO2 ppm
3FAD,20.8,08:23 2023-12-03,t° C
3FAD,43.1,08:23 2023-12-03,RH %
3FAD,576.0,08:38 2023-12-03,CO2 ppm
3FAD,20.8,08:38 2023-12-03,t° C
3FAD,43.2,08:38 2023-12-03,RH %
3FAD,573.0,08:53 2023-12-03,CO2 ppm
3FAD,20.8,08:53 2023-12-03,t° C
3FAD,43.1,08:53 2023-12-03,RH %
3FAD,570.0,09:08 2023-12-03,CO2 ppm
3FAD,20.8,09:08 2023-12-03,t° C
3FAD,43.1,09:08 2023-12-03,RH %
3FAD,570.0,09:23 2023-12-03,CO2 ppm
3FAD,20.8,09:23 2023-12-03,t° C
3FAD,43.2,09:23 2023-12-03,RH %
3FAD,569.0,09:38 2023-12-03,CO2 ppm
3FAD,20.8,09:38 2023-12-03,t° C
3FAD,43.2,09:38 2023-12-03,RH %
3FAD,571.0,09:53 2023-12-03,CO2 ppm
3FAD,20.8,09:53 2023-12-03,t° C
3FAD,43.2,09:53 2023-12-03,RH %
3FAD,568.0,10:08 2023-12-03,CO2 ppm
3FAD,20.8,10:08 2023-12-03,t° C
3FAD,43.2,10:08 2023-12-03,RH %
3FAD,567.0,10:18 2023-12-03,CO2 ppm
3FAD,565.0,10:23 2023-12-03,CO2 ppm
3FAD,20.8,10:23 2023-12-03,t° C
3FAD,43.2,10:23 2023-12-03,RH %
3FAD,565.0,10:38 2023-12-03,CO2 ppm
3FAD,20.8,10:38 2023-12-03,t° C
3FAD,43.1,10:38 2023-12-03,RH %
3FAD,563.0,10:53 2023-12-03,CO2 ppm
3FAD,20.8,10:53 2023-12-03,t° C
3FAD,43.1,10:53 2023-12-03,RH %
3FAD,561.0,11:08 2023-12-03,CO2 ppm
3FAD,20.8,11:08 2023-12-03,t° C
3FAD,43.1,11:08 2023-12-03,RH %
3FAD,558.0,11:23 2023-12-03,CO2 ppm
3FAD,20.8,11:23 2023-12-03,t° C
3FAD,43.2,11:23 2023-12-03,RH %
3FAD,562.0,11:38 2023-12-03,CO2 ppm
3FAD,20.8,11:38 2023-12-03,t° C
3FAD,43.2,11:38 2023-12-03,RH %
3FAD,559.0,11:53 2023-12-03,CO2 ppm
3FAD,20.8,11:53 2023-12-03,t° C
3FAD,43.3,11:53 2023-12-03,RH %
3FAD,557.0,12:08 2023-12-03,CO2 ppm
3FAD,20.8,12:08 2023-12-03,t° C
3FAD,43.3,12:08 2023-12-03,RH %
3FAD,558.0,12:23 2023-12-03,CO2 ppm
3FAD,20.8,12:23 2023-12-03,t° C
3FAD,43.3,12:23 2023-12-03,RH %
3FAD,559.0,12:38 2023-12-03,CO2 ppm
3FAD,20.8,12:38 2023-12-03,t° C
3FAD,43.3,12:38 2023-12-03,RH %
3FAD,553.0,12:53 2023-12-03,CO2 ppm
3FAD,20.8,12:53 2023-12-03,t° C
3FAD,43.3,12:53 2023-12-03,RH %
3FAD,553.0,13:08 2023-12-03,CO2 ppm
3FAD,20.8,13:08 2023-12-03,t° C
3FAD,43.3,13:08 2023-12-03,RH %
3FAD,552.0,13:23 2023-12-03,CO2 ppm
3FAD,20.8,13:23 2023-12-03,t° C
3FAD,43.3,13:23 2023-12-03,RH %
3FAD,549.0,13:38 2023-12-03,CO2 ppm
3FAD,20.8,13:38 2023-12-03,t° C
3FAD,43.3,13:38 2023-12-03,RH %
3FAD,547.0,13:53 2023-12-03,CO2 ppm
3FAD,20.8,13:53 2023-12-03,t° C
3FAD,43.3,13:53 2023-12-03,RH %
3FAD,545.0,14:08 2023-12-03,CO2 ppm
3FAD,20.8,14:08 2023-12-03,t° C
3FAD,43.3,14:08 2023-12-03,RH %
3FAD,545.0,14:23 2023-12-03,CO2 ppm
3FAD,20.8,14:23 2023-12-03,t° C
3FAD,43.3,14:23 2023-12-03,RH %
3FAD,544.0,14:38 2023-12-03,CO2 ppm
3FAD,20.8,14:38 2023-12-03,t° C
3FAD,43.3,14:38 2023-12-03,RH %
3FAD,543.0,14:53 2023-12-03,CO2 ppm
3FAD,20.8,14:53 2023-12-03,t° C
3FAD,43.3,14:53 2023-12-03,RH %
3FAD,541.0,15:08 2023-12-03,CO2 ppm
3FAD,20.8,15:08 2023-12-03,t° C
3FAD,43.3,15:08 2023-12-03,RH %
3FAD,543.0,15:23 2023-12-03,CO2 ppm
3FAD,20.8,15:23 2023-12-03,t° C
3FAD,43.3,15:23 2023-12-03,RH %
3FAD,539.0,15:38 2023-12-03,CO2 ppm
3FAD,20.8,15:38 2023-12-03,t° C
3FAD,43.3,15:38 2023-12-03,RH %
3FAD,43.3,15:53 2023-12-03,RH %
3FAD,539.0,15:53 2023-12-03,CO2 ppm
3FAD,20.8,15:53 2023-12-03,t° C
3FAD,540.0,16:08 2023-12-03,CO2 ppm
3FAD,20.8,16:08 2023-12-03,t° C
3FAD,43.3,16:08 2023-12-03,RH %
3FAD,538.0,16:23 2023-12-03,CO2 ppm
3FAD,20.8,16:23 2023-12-03,t° C
3FAD,43.3,16:23 2023-12-03,RH %
3FAD,540.0,16:38 2023-12-03,CO2 ppm
3FAD,20.8,16:38 2023-12-03,t° C
3FAD,43.3,16:38 2023-12-03,RH %
3FAD,538.0,16:53 2023-12-03,CO2 ppm
3FAD,20.8,16:53 2023-12-03,t° C
3FAD,43.3,16:53 2023-12-03,RH %
3FAD,540.0,17:08 2023-12-03,CO2 ppm
3FAD,20.8,17:08 2023-12-03,t° C
3FAD,43.3,17:08 2023-12-03,RH %
3FAD,536.0,17:23 2023-12-03,CO2 ppm
3FAD,20.8,17:23 2023-12-03,t° C
3FAD,43.2,17:23 2023-12-03,RH %
3FAD,537.0,17:38 2023-12-03,CO2 ppm
3FAD,20.8,17:38 2023-12-03,t° C
3FAD,43.3,17:38 2023-12-03,RH %
3FAD,536.0,17:53 2023-12-03,CO2 ppm
3FAD,20.8,17:53 2023-12-03,t° C
3FAD,43.3,17:53 2023-12-03,RH %
3FAD,532.0,18:08 2023-12-03,CO2 ppm
3FAD,20.8,18:08 2023-12-03,t° C
3FAD,43.3,18:08 2023-12-03,RH %
3FAD,531.0,18:23 2023-12-03,CO2 ppm
3FAD,20.8,18:23 2023-12-03,t° C
3FAD,43.2,18:23 2023-12-03,RH %
3FAD,528.0,18:38 2023-12-03,CO2 ppm
3FAD,20.8,18:38 2023-12-03,t° C
3FAD,43.3,18:38 2023-12-03,RH %
3FAD,532.0,18:53 2023-12-03,CO2 ppm
3FAD,20.7,18:53 2023-12-03,t° C
3FAD,43.3,18:53 2023-12-03,RH %
3FAD,530.0,19:08 2023-12-03,CO2 ppm
3FAD,20.7,19:08 2023-12-03,t° C
3FAD,43.2,19:08 2023-12-03,RH %
3FAD,527.0,19:23 2023-12-03,CO2 ppm
3FAD,20.7,19:23 2023-12-03,t° C
3FAD,43.2,19:23 2023-12-03,RH %
3FAD,526.0,19:38 2023-12-03,CO2 ppm
3FAD,20.7,19:38 2023-12-03,t° C
3FAD,43.2,19:38 2023-12-03,RH %
3FAD,527.0,19:53 2023-12-03,CO2 ppm
3FAD,20.7,19:53 2023-12-03,t° C
3FAD,43.2,19:53 2023-12-03,RH %
3FAD,525.0,20:08 2023-12-03,CO2 ppm
3FAD,20.7,20:08 2023-12-03,t° C
3FAD,43.2,20:08 2023-12-03,RH %
3FAD,526.0,20:23 2023-12-03,CO2 ppm
3FAD,20.7,20:23 2023-12-03,t° C
3FAD,43.2,20:23 2023-12-03,RH %
3FAD,528.0,20:38 2023-12-03,CO2 ppm
3FAD,20.7,20:38 2023-12-03,t° C
3FAD,43.2,20:38 2023-12-03,RH %
3FAD,524.0,20:53 2023-12-03,CO2 ppm
3FAD,20.7,20:53 2023-12-03,t° C
3FAD,43.2,20:53 2023-12-03,RH %
3FAD,521.0,21:08 2023-12-03,CO2 ppm
3FAD,20.7,21:08 2023-12-03,t° C
3FAD,43.1,21:08 2023-12-03,RH %
3FAD,519.0,21:23 2023-12-03,CO2 ppm
3FAD,20.7,21:23 2023-12-03,t° C
3FAD,43.2,21:23 2023-12-03,RH %
3FAD,520.0,21:38 2023-12-03,CO2 ppm
3FAD,20.7,21:38 2023-12-03,t° C
3FAD,43.2,21:38 2023-12-03,RH %
3FAD,519.0,21:53 2023-12-03,CO2 ppm
3FAD,20.7,21:53 2023-12-03,t° C
3FAD,43.1,21:53 2023-12-03,RH %
3FAD,515.0,22:08 2023-12-03,CO2 ppm
3FAD,20.7,22:08 2023-12-03,t° C
3FAD,43.1,22:08 2023-12-03,RH %
3FAD,515.0,22:23 2023-12-03,CO2 ppm
3FAD,20.7,22:23 2023-12-03,t° C
3FAD,43.1,22:23 2023-12-03,RH %
3FAD,514.0,22:38 2023-12-03,CO2 ppm
3FAD,20.7,22:38 2023-12-03,t° C
3FAD,43.0,22:38 2023-12-03,RH %
3FAD,510.0,22:53 2023-12-03,CO2 ppm
3FAD,20.7,22:53 2023-12-03,t° C
3FAD,43.0,22:53 2023-12-03,RH %
3FAD,510.0,23:08 2023-12-03,CO2 ppm
3FAD,20.7,23:08 2023-12-03,t° C
3FAD,43.0,23:08 2023-12-03,RH %
3FAD,514.0,23:23 2023-12-03,CO2 ppm
3FAD,20.7,23:23 2023-12-03,t° C
3FAD,43.0,23:23 2023-12-03,RH %
3FAD,512.0,23:38 2023-12-03,CO2 ppm
3FAD,20.6,23:38 2023-12-03,t° C
3FAD,43.1,23:38 2023-12-03,RH %
3FAD,508.0,23:53 2023-12-03,CO2 ppm
3FAD,20.7,23:53 2023-12-03,t° C
3FAD,43.0,23:53 2023-12-03,RH %
3FAD,505.0,00:08 2023-12-04,CO2 ppm
3FAD,20.6,00:08 2023-12-04,t° C
3FAD,43.0,00:08 2023-12-04,RH %
3FAD,505.0,00:23 2023-12-04,CO2 ppm
3FAD,20.6,00:23 2023-12-04,t° C
3FAD,43.0,00:23 2023-12-04,RH %
3FAD,505.0,00:37 2023-12-04,CO2 ppm
3FAD,20.6,00:37 2023-12-04,t° C
3FAD,43.0,00:37 2023-12-04,RH %
3FAD,502.0,00:52 2023-12-04,CO2 ppm
3FAD,20.6,00:52 2023-12-04,t° C
3FAD,43.0,00:52 2023-12-04,RH %
3FAD,501.0,01:07 2023-12-04,CO2 ppm
3FAD,20.6,01:07 2023-12-04,t° C
3FAD,43.0,01:07 2023-12-04,RH %
3FAD,498.0,01:22 2023-12-04,CO2 ppm
3FAD,20.6,01:22 2023-12-04,t° C
3FAD,43.0,01:22 2023-12-04,RH %
3FAD,500.0,01:37 2023-12-04,CO2 ppm
3FAD,20.6,01:37 2023-12-04,t° C
3FAD,42.9,01:37 2023-12-04,RH %
3FAD,496.0,01:52 2023-12-04,CO2 ppm
3FAD,20.6,01:52 2023-12-04,t° C
3FAD,43.0,01:52 2023-12-04,RH %
3FAD,495.0,02:07 2023-12-04,CO2 ppm
3FAD,20.6,02:07 2023-12-04,t° C
3FAD,42.9,02:07 2023-12-04,RH %
3FAD,494.0,02:22 2023-12-04,CO2 ppm
3FAD,20.6,02:22 2023-12-04,t° C
3FAD,42.9,02:22 2023-12-04,RH %
3FAD,494.0,02:37 2023-12-04,CO2 ppm
3FAD,20.6,02:37 2023-12-04,t° C
3FAD,42.9,02:37 2023-12-04,RH %
3FAD,493.0,02:52 2023-12-04,CO2 ppm
3FAD,20.6,02:52 2023-12-04,t° C
3FAD,42.9,02:52 2023-12-04,RH %
3FAD,491.0,03:07 2023-12-04,CO2 ppm
3FAD,20.6,03:07 2023-12-04,t° C
3FAD,43.0,03:07 2023-12-04,RH %
3FAD,490.0,03:22 2023-12-04,CO2 ppm
3FAD,20.6,03:22 2023-12-04,t° C
3FAD,42.9,03:22 2023-12-04,RH %
3FAD,494.0,03:37 2023-12-04,CO2 ppm
3FAD,20.6,03:37 2023-12-04,t° C
3FAD,42.9,03:37 2023-12-04,RH %
3FAD,491.0,03:52 2023-12-04,CO2 ppm
3FAD,20.6,03:52 2023-12-04,t° C
3FAD,42.9,03:52 2023-12-04,RH %
3FAD,490.0,04:07 2023-12-04,CO2 ppm
3FAD,20.6,04:07 2023-12-04,t° C
3FAD,42.9,04:07 2023-12-04,RH %
3FAD,484.0,04:17 2023-12-04,CO2 ppm
3FAD,483.0,04:22 2023-12-04,CO2 ppm
3FAD,20.6,04:22 2023-12-04,t° C
3FAD,42.9,04:22 2023-12-04,RH %
3FAD,483.0,04:37 2023-12-04,CO2 ppm
3FAD,20.6,04:37 2023-12-04,t° C
3FAD,42.9,04:37 2023-12-04,RH %
3FAD,481.0,04:52 2023-12-04,CO2 ppm
3FAD,20.6,04:52 2023-12-04,t° C
3FAD,42.9,04:52 2023-12-04,RH %
3FAD,485.0,05:07 2023-12-04,CO2 ppm
3FAD,20.6,05:07 2023-12-04,t° C
3FAD,42.9,05:07 2023-12-04,RH %
3FAD,481.0,05:22 2023-12-04,CO2 ppm
3FAD,20.6,05:22 2023-12-04,t° C
3FAD,42.9,05:22 2023-12-04,RH %
3FAD,480.0,05:37 2023-12-04,CO2 ppm
3FAD,20.6,05:37 2023-12-04,t° C
3FAD,42.9,05:37 2023-12-04,RH %
3FAD,482.0,05:52 2023-12-04,CO2 ppm
3FAD,20.6,05:52 2023-12-04,t° C
3FAD,42.9,05:52 2023-12-04,RH %
3FAD,481.0,06:07 2023-12-04,CO2 ppm
3FAD,20.6,06:07 2023-12-04,t° C
3FAD,42.8,06:07 2023-12-04,RH %
3FAD,478.0,06:22 2023-12-04,CO2 ppm
3FAD,20.5,06:22 2023-12-04,t° C
3FAD,42.8,06:22 2023-12-04,RH %
3FAD,477.0,06:37 2023-12-04,CO2 ppm
3FAD,20.5,06:37 2023-12-04,t° C
3FAD,42.8,06:37 2023-12-04,RH %
3FAD,42.8,06:52 2023-12-04,RH %
3FAD,473.0,06:52 2023-12-04,CO2 ppm
3FAD,20.5,06:52 2023-12-04,t° C
3FAD,20.5,07:07 2023-12-04,t° C
3FAD,474.0,07:07 2023-12-04,CO2 ppm
3FAD,42.8,07:07 2023-12-04,RH %
3FAD,471.0,07:22 2023-12-04,CO2 ppm
3FAD,20.5,07:22 2023-12-04,t° C
3FAD,42.8,07:22 2023-12-04,RH %
3FAD,468.0,07:37 2023-12-04,CO2 ppm
3FAD,20.5,07:37 2023-12-04,t° C
3FAD,42.8,07:37 2023-12-04,RH %
3FAD,473.0,07:52 2023-12-04,CO2 ppm
3FAD,20.5,07:52 2023-12-04,t° C
3FAD,42.8,07:52 2023-12-04,RH %
3FAD,470.0,08:07 2023-12-04,CO2 ppm
3FAD,20.5,08:07 2023-12-04,t° C
3FAD,42.8,08:07 2023-12-04,RH %
3FAD,467.0,08:22 2023-12-04,CO2 ppm
3FAD,20.5,08:22 2023-12-04,t° C
3FAD,42.7,08:22 2023-12-04,RH %
3FAD,470.0,08:37 2023-12-04,CO2 ppm
3FAD,20.5,08:37 2023-12-04,t° C
3FAD,42.7,08:37 2023-12-04,RH %
3FAD,468.0,08:52 2023-12-04,CO2 ppm
3FAD,20.5,08:52 2023-12-04,t° C
3FAD,42.7,08:52 2023-12-04,RH %
3FAD,463.0,09:07 2023-12-04,CO2 ppm
3FAD,20.5,09:07 2023-12-04,t° C
3FAD,42.7,09:07 2023-12-04,RH %
3FAD,462.0,09:22 2023-12-04,CO2 ppm
3FAD,20.5,09:22 2023-12-04,t° C
3FAD,42.6,09:22 2023-12-04,RH %
3FAD,469.0,09:37 2023-12-04,CO2 ppm
3FAD,20.6,09:37 2023-12-04,t° C
3FAD,42.9,09:37 2023-12-04,RH %
3FAD,528.0,09:52 2023-12-04,CO2 ppm
3FAD,20.7,09:52 2023-12-04,t° C
3FAD,43.3,09:52 2023-12-04,RH %
3FAD,608.0,10:07 2023-12-04,CO2 ppm
3FAD,20.7,10:07 2023-12-04,t° C
3FAD,42.5,10:07 2023-12-04,RH %
3FAD,634.0,10:22 2023-12-04,CO2 ppm
3FAD,20.7,10:22 2023-12-04,t° C
3FAD,42.4,10:22 2023-12-04,RH %
3FAD,630.0,10:37 2023-12-04,CO2 ppm
3FAD,20.7,10:37 2023-12-04,t° C
3FAD,42.7,10:37 2023-12-04,RH %
3FAD,624.0,10:52 2023-12-04,CO2 ppm
3FAD,20.7,10:52 2023-12-04,t° C
3FAD,42.8,10:52 2023-12-04,RH %
3FAD,618.0,11:07 2023-12-04,CO2 ppm
3FAD,20.6,11:07 2023-12-04,t° C
3FAD,39.2,11:07 2023-12-04,RH %
3FAD,701.0,11:22 2023-12-04,CO2 ppm
3FAD,20.5,11:22 2023-12-04,t° C
3FAD,41.0,11:22 2023-12-04,RH %
3FAD,770.0,11:37 2023-12-04,CO2 ppm
3FAD,20.6,11:37 2023-12-04,t° C
3FAD,41.4,11:37 2023-12-04,RH %
3FAD,818.0,11:52 2023-12-04,CO2 ppm
3FAD,20.7,11:52 2023-12-04,t° C
3FAD,42.0,11:52 2023-12-04,RH %
3FAD,897.0,12:07 2023-12-04,CO2 ppm
3FAD,20.8,12:07 2023-12-04,t° C
3FAD,42.5,12:07 2023-12-04,RH %
3FAD,964.0,12:22 2023-12-04,CO2 ppm
3FAD,20.9,12:22 2023-12-04,t° C
3FAD,42.8,12:22 2023-12-04,RH %
3FAD,1016.0,12:37 2023-12-04,CO2 ppm
3FAD,21.0,12:37 2023-12-04,t° C
3FAD,42.9,12:37 2023-12-04,RH %
3FAD,1075.0,12:52 2023-12-04,CO2 ppm
3FAD,21.2,12:52 2023-12-04,t° C
3FAD,43.1,12:52 2023-12-04,RH %
3FAD,1121.0,13:07 2023-12-04,CO2 ppm
3FAD,21.2,13:07 2023-12-04,t° C
3FAD,43.1,13:07 2023-12-04,RH %
3FAD,1187.0,13:22 2023-12-04,CO2 ppm
3FAD,21.3,13:22 2023-12-04,t° C
3FAD,43.2,13:22 2023-12-04,RH %
3FAD,1178.0,13:37 2023-12-04,CO2 ppm
3FAD,21.3,13:37 2023-12-04,t° C
3FAD,40.9,13:37 2023-12-04,RH %
3FAD,1092.0,13:52 2023-12-04,CO2 ppm
3FAD,21.3,13:52 2023-12-04,t° C
3FAD,42.2,13:52 2023-12-04,RH %
3FAD,1121.0,14:07 2023-12-04,CO2 ppm
3FAD,21.3,14:07 2023-12-04,t° C
3FAD,42.7,14:07 2023-12-04,RH %
3FAD,1185.0,14:22 2023-12-04,CO2 ppm
3FAD,21.5,14:22 2023-12-04,t° C
3FAD,43.0,14:22 2023-12-04,RH %
3FAD,21.2,14:37 2023-12-04,t° C
3FAD,960.0,14:37 2023-12-04,CO2 ppm
3FAD,38.8,14:37 2023-12-04,RH %
3FAD,922.0,14:52 2023-12-04,CO2 ppm
3FAD,20.9,14:52 2023-12-04,t° C
3FAD,38.3,14:52 2023-12-04,RH %
3FAD,613.0,14:57 2023-12-04,CO2 ppm
3FAD,19.9,15:07 2023-12-04,t° C
3FAD,704.0,15:07 2023-12-04,CO2 ppm
3FAD,33.6,15:07 2023-12-04,RH %
3FAD,676.0,15:22 2023-12-04,CO2 ppm
3FAD,20.4,15:22 2023-12-04,t° C
3FAD,36.3,15:22 2023-12-04,RH %
3FAD,20.7,15:37 2023-12-04,t° C
3FAD,759.0,15:37 2023-12-04,CO2 ppm
3FAD,37.4,15:37 2023-12-04,RH %
3FAD,802.0,15:52 2023-12-04,CO2 ppm
3FAD,20.9,15:52 2023-12-04,t° C
3FAD,38.0,15:52 2023-12-04,RH %
3FAD,832.0,16:07 2023-12-04,CO2 ppm
3FAD,21.0,16:07 2023-12-04,t° C
3FAD,38.8,16:07 2023-12-04,RH %
3FAD,990.0,16:22 2023-12-04,CO2 ppm
3FAD,21.3,16:22 2023-12-04,t° C
3FAD,40.2,16:22 2023-12-04,RH %
3FAD,1268.0,16:37 2023-12-04,CO2 ppm
3FAD,21.4,16:37 2023-12-04,t° C
3FAD,36.9,16:37 2023-12-04,RH %
3FAD,538.0,16:42 2023-12-04,CO2 ppm
3FAD,625.0,16:52 2023-12-04,CO2 ppm
3FAD,20.3,16:52 2023-12-04,t° C
3FAD,33.8,16:52 2023-12-04,RH %
3FAD,801.0,17:07 2023-12-04,CO2 ppm
3FAD,20.8,17:07 2023-12-04,t° C
3FAD,35.6,17:07 2023-12-04,RH %
3FAD,958.0,17:22 2023-12-04,CO2 ppm
3FAD,21.2,17:22 2023-12-04,t° C
3FAD,37.0,17:22 2023-12-04,RH %
3FAD,1069.0,17:37 2023-12-04,CO2 ppm
3FAD,21.3,17:37 2023-12-04,t° C
3FAD,37.8,17:37 2023-12-04,RH %
3FAD,1210.0,17:52 2023-12-04,CO2 ppm
3FAD,21.6,17:52 2023-12-04,t° C
3FAD,38.5,17:52 2023-12-04,RH %
3FAD,1348.0,18:07 2023-12-04,CO2 ppm
3FAD,21.9,18:07 2023-12-04,t° C
3FAD,39.2,18:07 2023-12-04,RH %
3FAD,1487.0,18:22 2023-12-04,CO2 ppm
3FAD,21.9,18:22 2023-12-04,t° C
3FAD,39.3,18:22 2023-12-04,RH %
3FAD,1531.0,18:37 2023-12-04,CO2 ppm
3FAD,22.0,18:37 2023-12-04,t° C
3FAD,39.4,18:37 2023-12-04,RH %
3FAD,1555.0,18:52 2023-12-04,CO2 ppm
3FAD,21.9,18:52 2023-12-04,t° C
3FAD,39.4,18:52 2023-12-04,RH %
3FAD,1547.0,19:07 2023-12-04,CO2 ppm
3FAD,21.8,19:07 2023-12-04,t° C
3FAD,39.4,19:07 2023-12-04,RH %
3FAD,1533.0,19:22 2023-12-04,CO2 ppm
3FAD,21.8,19:22 2023-12-04,t° C
3FAD,39.5,19:22 2023-12-04,RH %
3FAD,1522.0,19:37 2023-12-04,CO2 ppm
3FAD,21.6,19:37 2023-12-04,t° C
3FAD,39.7,19:37 2023-12-04,RH %
3FAD,1512.0,19:52 2023-12-04,CO2 ppm
3FAD,21.6,19:52 2023-12-04,t° C
3FAD,39.8,19:52 2023-12-04,RH %
3FAD,1503.0,20:07 2023-12-04,CO2 ppm
3FAD,21.5,20:07 2023-12-04,t° C
3FAD,39.9,20:07 2023-12-04,RH %
3FAD,1484.0,20:22 2023-12-04,CO2 ppm
3FAD,21.4,20:22 2023-12-04,t° C
3FAD,40.1,20:22 2023-12-04,RH %
3FAD,1473.0,20:37 2023-12-04,CO2 ppm
3FAD,21.4,20:37 2023-12-04,t° C
3FAD,40.1,20:37 2023-12-04,RH %
3FAD,1462.0,20:52 2023-12-04,CO2 ppm
3FAD,21.3,20:52 2023-12-04,t° C
3FAD,40.2,20:52 2023-12-04,RH %
