timestamp(UTC),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-15T00:12:05,0.71,0.71,38.69,512.52,28.29,911.33,202.38,178.83,61.77,33.23,0.4,884.3,33.0,0.2341,530.6987,34.0000,47.10,26.53,1006.33,58.22,30.02
2024-02-15T00:12:11,0.66,0.66,38.59,512.39,28.32,911.09,199.76,176.52,53.96,29.03,0.4,887.1,33.0,0.2340,530.3697,34.0000,47.06,26.53,1006.33,58.22,30.02
2024-02-15T00:12:16,0.64,0.64,38.68,512.19,28.32,910.72,181.44,160.33,36.64,19.71,0.4,888.0,33.0,0.2339,530.2172,34.0000,47.09,26.53,1006.32,72.18,37.22
2024-02-15T00:12:22,0.67,0.67,38.58,511.95,28.32,910.33,194.53,171.89,36.64,19.71,0.4,887.7,33.0,0.2339,530.3278,34.0000,47.04,26.53,1006.35,65.20,33.62
2024-02-15T00:12:27,0.65,0.65,38.61,511.51,28.32,909.54,210.24,185.77,61.77,33.23,0.4,884.8,33.0,0.2339,530.3098,34.0000,47.00,26.53,1006.34,58.22,30.02
2024-02-15T00:12:32,0.58,0.58,38.75,511.07,28.31,908.75,199.77,176.52,53.97,29.03,0.4,886.5,33.0,0.2341,530.6095,34.0000,47.09,26.53,1006.33,58.22,30.02
2024-02-15T00:12:38,0.50,0.50,38.82,510.91,28.29,908.47,202.38,178.83,28.85,15.52,0.4,886.2,33.0,0.2340,530.5879,34.0000,47.16,26.53,1006.34,58.22,30.02
2024-02-15T00:12:43,0.48,0.48,38.67,510.79,28.34,908.27,178.83,158.02,36.64,19.71,0.4,886.0,33.0,0.2339,530.1604,34.0000,47.15,26.52,1006.32,58.22,30.02
2024-02-15T00:12:48,0.53,0.53,38.49,510.37,28.32,907.50,186.67,164.95,61.77,33.23,0.4,886.2,33.0,0.2340,530.3744,34.0000,47.08,26.52,1006.29,43.56,22.46
2024-02-15T00:12:54,0.54,0.54,38.63,510.21,28.34,907.23,181.45,160.33,53.11,28.57,0.4,888.2,33.0,0.2339,530.3345,34.0000,47.12,26.52,1006.31,79.86,41.18
2024-02-15T00:12:59,0.49,0.49,38.78,509.96,28.32,906.77,173.59,153.39,37.51,20.18,0.4,886.8,33.0,0.2339,530.3096,34.0000,47.12,26.53,1006.32,36.56,18.85
2024-02-15T00:13:04,0.42,0.42,38.60,510.38,28.31,907.54,181.45,160.33,45.30,24.37,0.4,885.4,33.0,0.2339,530.3773,34.0000,47.09,26.53,1006.36,51.24,26.42
2024-02-15T00:13:10,0.48,0.48,38.59,509.97,28.31,906.76,186.66,164.95,45.30,24.37,0.4,886.7,33.0,0.2340,530.3491,34.0000,47.11,26.53,1006.30,57.52,29.66
2024-02-15T00:13:15,0.50,0.50,38.65,509.99,28.29,906.83,202.38,178.83,53.11,28.57,0.4,886.1,33.0,0.2340,530.4561,34.0000,47.12,26.53,1006.34,50.54,26.06
2024-02-15T00:13:21,0.49,0.49,38.67,509.84,28.29,906.57,178.83,158.02,70.44,37.89,0.4,887.0,33.0,0.2341,530.6043,34.0000,47.06,26.53,1006.34,57.52,29.66
2024-02-15T00:13:26,0.44,0.44,38.69,509.56,28.31,906.04,184.05,162.64,70.43,37.89,0.4,883.3,33.0,0.2340,530.3753,34.0000,47.11,26.54,1006.33,50.54,26.06
2024-02-15T00:13:31,0.42,0.42,38.80,509.67,28.32,906.25,218.07,192.70,70.43,37.89,0.4,884.6,33.0,0.2339,530.3586,34.0000,47.20,26.53,1006.32,64.50,33.26
2024-02-15T00:13:37,0.50,0.50,38.93,509.90,28.31,906.67,204.99,181.14,53.97,29.03,0.4,885.8,33.0,0.2340,530.4088,34.0000,47.27,26.53,1006.34,50.54,26.06
2024-02-15T00:13:42,0.71,0.71,38.89,510.51,28.29,907.77,223.32,197.33,45.30,24.37,0.4,887.2,33.0,0.2340,530.4050,34.0000,47.36,26.53,1006.34,64.50,33.26
2024-02-15T00:13:47,0.74,0.74,38.88,510.79,28.32,908.22,225.92,199.64,53.11,28.57,0.4,884.8,33.0,0.2340,530.5006,34.0000,47.27,26.54,1006.34,43.56,22.46
2024-02-15T00:13:53,0.69,0.69,38.82,510.86,28.32,908.35,189.29,167.27,53.96,29.03,0.4,886.4,33.0,0.2339,530.3472,34.0000,47.30,26.54,1006.34,43.56,22.46
2024-02-15T00:13:58,0.61,0.61,38.90,510.75,28.32,908.18,210.23,185.77,36.64,19.71,0.4,887.5,33.0,0.2339,530.2076,34.0000,47.30,26.53,1006.32,43.56,22.46
2024-02-15T00:14:03,0.59,0.59,38.84,511.45,28.31,909.41,210.23,185.77,61.77,33.23,0.4,885.6,33.0,0.2340,530.3781,34.0000,47.25,26.53,1006.32,43.56,22.46
2024-02-15T00:14:09,0.63,0.63,38.84,511.66,28.34,909.76,207.60,183.45,36.64,19.71,0.4,884.2,33.0,0.2341,530.7514,34.0000,47.27,26.53,1006.29,58.22,30.02
2024-02-15T00:14:14,0.68,0.68,39.00,512.11,28.34,910.57,173.58,153.39,37.51,20.18,0.4,884.1,33.0,0.2343,531.2129,34.0000,47.43,26.53,1006.30,72.18,37.22
2024-02-15T00:14:20,0.69,0.69,39.00,512.13,28.32,910.62,191.91,169.58,61.77,33.23,0.4,887.1,33.0,0.2341,530.6189,34.0000,47.42,26.53,1006.32,72.18,37.22
2024-02-15T00:14:25,0.63,0.63,38.98,511.99,28.34,910.33,189.29,167.27,36.64,19.71,0.4,885.6,33.0,0.2340,530.4041,34.0000,47.40,26.54,1006.31,58.22,30.02
2024-02-15T00:14:30,0.51,0.51,38.78,511.64,28.34,909.76,210.23,185.77,70.43,37.89,0.4,889.1,33.0,0.2342,530.8418,34.0000,47.35,26.53,1006.32,43.56,22.46
2024-02-15T00:14:36,0.49,0.49,38.67,511.76,28.34,909.99,199.77,176.52,36.64,19.71,0.4,886.3,33.0,0.2341,530.6300,34.0000,47.32,26.53,1006.35,50.54,26.06
2024-02-15T00:14:41,0.56,0.56,38.84,511.26,28.32,909.11,202.38,178.83,45.30,24.37,0.4,886.7,33.0,0.2341,530.7593,34.0000,47.36,26.52,1006.33,58.22,30.02
2024-02-15T00:14:46,0.60,0.60,38.84,510.98,28.35,908.59,184.06,162.64,69.56,37.42,0.4,887.5,33.0,0.2341,530.7294,34.0000,47.33,26.53,1006.33,65.20,33.62
2024-02-15T00:14:52,0.56,0.56,38.80,510.97,28.32,908.55,218.07,192.70,36.64,19.71,0.4,887.3,33.0,0.2341,530.7896,34.0000,47.27,26.53,1006.31,43.56,22.46
2024-02-15T00:14:57,0.50,0.50,38.72,510.80,28.34,908.27,207.61,183.45,44.45,23.91,0.4,887.9,33.0,0.2342,530.9426,34.0000,47.19,26.52,1006.29,58.22,30.02
2024-02-15T00:15:02,0.47,0.47,38.82,510.47,28.32,907.66,189.29,167.27,36.64,19.71,0.4,886.5,33.0,0.2342,531.0047,34.0000,47.13,26.53,1006.30,36.56,18.85
2024-02-15T00:15:08,0.50,0.50,38.78,509.99,28.29,906.81,191.91,169.58,45.30,24.37,0.4,884.7,33.0,0.2341,530.7703,34.0000,47.25,26.52,1006.27,50.54,26.06
2024-02-15T00:15:13,0.60,0.60,38.89,509.80,28.34,906.48,199.76,176.52,53.11,28.57,0.4,884.6,33.0,0.2340,530.5574,34.0000,47.32,26.53,1006.31,79.16,40.82
2024-02-15T00:15:18,0.66,0.66,38.73,509.96,28.34,906.75,181.44,160.33,27.98,15.05,0.4,886.5,33.0,0.2342,531.0198,34.0000,47.20,26.52,1006.27,65.20,33.62
2024-02-15T00:15:24,0.63,0.63,38.93,509.76,28.34,906.41,204.99,181.14,69.56,37.42,0.4,887.6,33.0,0.2342,530.8939,34.0000,47.25,26.53,1006.33,43.56,22.46
2024-02-15T00:15:29,0.51,0.51,39.02,509.67,28.31,906.25,207.61,183.45,69.56,37.42,0.4,888.3,33.0,0.2343,531.2120,34.0000,47.27,26.52,1006.29,50.54,26.06
2024-02-15T00:15:35,0.45,0.45,38.86,509.88,28.34,906.58,186.66,164.95,70.43,37.89,0.4,888.1,33.0,0.2345,531.5070,34.0000,47.25,26.53,1006.26,65.20,33.62
2024-02-15T00:15:40,0.41,0.41,38.86,509.51,28.32,905.98,215.46,190.39,70.44,37.89,0.4,884.6,33.0,0.2342,530.9234,34.0000,47.40,26.53,1006.33,58.22,30.02
2024-02-15T00:15:45,0.34,0.34,38.80,509.79,28.34,906.47,186.67,164.95,45.30,24.37,0.4,886.9,33.0,0.2340,530.4904,34.0000,47.53,26.52,1006.29,71.48,36.86
2024-02-15T00:15:51,0.80,0.80,38.86,509.33,28.31,905.65,197.14,174.20,36.64,19.71,0.4,888.4,33.0,0.2341,530.7526,34.0000,47.36,26.52,1006.29,65.20,33.62
2024-02-15T00:15:56,0.87,0.87,38.86,509.50,28.32,905.94,202.38,178.83,61.77,33.23,0.4,890.3,33.0,0.2342,530.9797,34.0000,47.24,26.52,1006.28,28.88,14.89
2024-02-15T00:16:01,0.82,0.82,38.85,509.51,28.34,905.94,212.84,188.08,53.11,28.57,0.4,888.6,33.0,0.2342,530.9593,34.0000,47.17,26.53,1006.30,36.56,18.85
2024-02-15T00:16:07,0.71,0.71,38.81,509.47,28.31,905.91,199.77,176.52,45.30,24.37,0.4,889.2,33.0,0.2344,531.2812,34.0000,47.15,26.53,1006.34,51.24,26.42
2024-02-15T00:16:12,0.61,0.61,38.80,509.72,28.29,906.33,220.70,195.02,45.30,24.37,0.4,886.3,33.0,0.2342,531.0225,34.0000,47.26,26.52,1006.28,57.52,29.66
2024-02-15T00:16:17,0.60,0.60,38.75,509.94,28.31,906.75,205.00,181.14,61.77,33.23,0.4,888.8,33.0,0.2342,530.9647,34.0000,47.20,26.52,1006.31,57.52,29.66
2024-02-15T00:16:23,0.59,0.59,38.85,510.50,28.34,907.72,197.14,174.20,53.96,29.03,0.4,887.2,33.0,0.2342,530.9621,34.0000,47.25,26.52,1006.29,43.56,22.46
2024-02-15T00:16:28,0.56,0.56,38.97,510.60,28.34,907.88,197.13,174.20,36.64,19.71,0.4,884.1,33.0,0.2342,530.7991,34.0000,47.39,26.52,1006.25,50.54,26.06
2024-02-15T00:16:33,0.59,0.59,38.90,510.46,28.31,907.64,225.92,199.64,45.30,24.37,0.4,884.2,33.0,0.2342,531.0260,34.0000,47.34,26.52,1006.28,65.20,33.62
2024-02-15T00:16:39,0.60,0.60,38.81,510.95,28.29,908.54,191.91,169.58,36.64,19.71,0.4,888.7,33.0,0.2343,531.1262,34.0000,47.31,26.51,1006.26,51.24,26.42
2024-02-15T00:16:44,0.70,0.70,38.69,510.77,28.32,908.19,207.60,183.45,53.96,29.03,0.4,888.4,33.0,0.2344,531.3090,34.0000,47.37,26.52,1006.26,72.18,37.22
2024-02-15T00:16:50,0.81,0.81,38.81,511.00,28.31,908.62,220.70,195.02,53.96,29.03,0.4,885.5,33.0,0.2343,531.0881,34.0000,47.43,26.51,1006.26,72.18,37.22
2024-02-15T00:16:55,0.92,0.92,38.64,511.53,28.32,909.60,186.68,164.95,45.30,24.37,0.4,887.6,33.0,0.2341,530.8239,34.0000,47.34,26.52,1006.33,43.56,22.46
2024-02-15T00:17:00,0.91,0.91,38.73,511.66,28.32,909.81,223.32,197.33,61.77,33.23,0.4,890.0,33.0,0.2342,530.9469,34.0000,47.31,26.51,1006.28,36.56,18.85
2024-02-15T00:17:06,0.88,0.88,38.85,511.91,28.32,910.26,212.85,188.08,53.11,28.57,0.4,889.2,33.0,0.2343,531.1478,34.0000,47.36,26.52,1006.31,43.56,22.46
2024-02-15T00:17:11,0.85,0.85,38.84,512.14,28.34,910.67,218.08,192.70,78.23,42.08,0.4,886.4,33.0,0.2344,531.3342,34.0000,47.27,26.51,1006.29,51.24,26.42
2024-02-15T00:17:16,0.77,0.77,38.93,511.69,28.31,909.82,204.99,181.14,61.77,33.23,0.4,887.9,33.0,0.2343,531.1120,34.0000,47.30,26.52,1006.26,65.20,33.62
2024-02-15T00:17:22,0.69,0.69,38.86,511.92,28.34,910.24,218.07,192.70,36.64,19.71,0.4,888.5,33.0,0.2342,530.9734,34.0000,47.34,26.52,1006.27,58.22,30.02
2024-02-15T00:17:27,0.58,0.58,38.72,512.05,28.32,910.47,207.60,183.45,36.64,19.71,0.4,889.3,33.0,0.2343,531.2224,34.0000,47.24,26.52,1006.28,57.52,29.66
2024-02-15T00:17:32,0.46,0.46,38.79,511.86,28.35,910.16,194.53,171.89,37.51,20.18,0.4,888.2,33.0,0.2345,531.5841,34.0000,47.30,26.52,1006.30,58.22,30.02
2024-02-15T00:17:38,0.39,0.39,38.82,511.65,28.31,909.78,199.76,176.52,53.11,28.57,0.4,886.8,33.0,0.2345,531.5945,34.0000,47.24,26.52,1006.29,42.84,22.09
2024-02-15T00:17:43,0.34,0.34,38.73,511.57,28.32,909.59,199.75,176.52,61.77,33.23,0.4,887.3,33.0,0.2344,531.3154,34.0000,47.21,26.52,1006.25,43.56,22.46
2024-02-15T00:17:49,0.38,0.38,38.77,511.10,28.31,908.81,181.45,160.33,36.64,19.71,0.4,886.8,33.0,0.2343,531.2044,34.0000,47.27,26.52,1006.32,50.54,26.06
2024-02-15T00:17:54,0.37,0.37,38.88,510.96,28.32,908.55,204.99,181.14,45.30,24.37,0.4,885.1,33.0,0.2344,531.3239,34.0000,47.33,26.51,1006.27,50.54,26.06
2024-02-15T00:17:59,0.43,0.43,38.94,510.87,28.31,908.34,191.90,169.58,61.77,33.23,0.4,886.6,33.0,0.2343,531.0638,34.0000,47.42,26.51,1006.20,65.20,33.62
2024-02-15T00:18:05,0.58,0.58,38.95,511.37,28.29,909.30,215.47,190.39,53.11,28.57,0.4,883.0,33.0,0.2343,531.2276,34.0000,47.36,26.51,1006.28,58.22,30.02
2024-02-15T00:18:10,0.64,0.64,38.89,511.37,28.31,909.29,212.85,188.08,45.30,24.37,0.4,885.5,33.0,0.2344,531.3165,34.0000,47.40,26.51,1006.27,50.54,26.06
2024-02-15T00:18:15,0.74,0.74,38.90,511.61,28.32,909.65,212.83,188.08,78.22,42.08,0.4,885.1,33.0,0.2343,531.2217,34.0000,47.42,26.51,1006.20,65.20,33.62
2024-02-15T00:18:21,0.75,0.75,39.03,511.97,28.32,910.34,212.85,188.08,53.11,28.57,0.4,883.5,33.0,0.2343,531.0679,34.0000,47.57,26.51,1006.25,58.22,30.02
2024-02-15T00:18:26,0.68,0.68,39.07,511.40,28.31,909.36,197.14,174.20,70.44,37.89,0.4,886.8,33.0,0.2343,531.2051,34.0000,47.54,26.51,1006.29,43.56,22.46
2024-02-15T00:18:31,0.71,0.71,38.94,511.79,28.32,910.07,212.86,188.08,45.30,24.37,0.4,886.6,33.0,0.2343,531.1064,34.0000,47.63,26.50,1006.28,72.19,37.22
2024-02-15T00:18:37,0.72,0.72,38.68,511.22,28.35,909.00,189.30,167.27,53.96,29.03,0.4,886.5,33.0,0.2345,531.5271,34.0000,47.42,26.51,1006.26,43.56,22.46
2024-02-15T00:18:42,0.69,0.69,38.68,511.44,28.34,909.39,215.46,190.39,45.30,24.37,0.4,885.7,33.0,0.2345,531.6380,34.0000,47.36,26.51,1006.24,43.56,22.46
2024-02-15T00:18:48,0.73,0.73,38.83,511.50,28.35,909.48,215.45,190.39,53.96,29.03,0.4,886.0,33.0,0.2345,531.5280,34.0000,47.50,26.52,1006.26,43.56,22.46
2024-02-15T00:18:53,0.72,0.72,39.00,511.35,28.34,909.22,220.69,195.02,70.43,37.89,0.4,887.8,33.0,0.2344,531.3850,34.0000,47.52,26.51,1006.23,65.20,33.62
2024-02-15T00:18:58,0.74,0.74,39.00,511.07,28.31,908.76,215.46,190.39,45.30,24.37,0.4,886.5,33.0,0.2344,531.4049,34.0000,47.51,26.50,1006.25,43.56,22.46
2024-02-15T00:19:04,0.69,0.69,39.02,511.40,28.32,909.30,194.52,171.89,45.30,24.37,0.4,887.2,33.0,0.2345,531.6838,34.0000,47.36,26.51,1006.22,58.22,30.02
2024-02-15T00:19:09,0.70,0.70,39.01,510.97,28.34,908.56,199.76,176.52,45.30,24.37,0.4,891.5,33.0,0.2349,532.4249,34.0000,47.38,26.50,1006.22,50.54,26.06
2024-02-15T00:19:14,0.75,0.75,38.92,511.26,28.35,909.09,202.38,178.83,78.22,42.08,0.4,888.5,33.0,0.2349,532.5148,34.0000,47.40,26.51,1006.26,79.86,41.18
2024-02-15T00:19:20,0.93,0.93,38.86,511.31,28.34,909.16,210.23,185.77,45.30,24.37,0.4,887.7,33.0,0.2346,531.7925,34.0000,47.46,26.51,1006.24,57.52,29.66
2024-02-15T00:19:25,0.92,0.92,38.81,511.58,28.32,909.66,236.40,208.89,61.77,33.23,0.4,889.4,33.0,0.2345,531.6429,34.0000,47.45,26.51,1006.27,43.56,22.46
2024-02-15T00:19:30,0.92,0.92,38.68,512.27,28.34,910.90,215.46,190.39,37.51,20.18,0.4,889.2,33.0,0.2344,531.4901,34.0000,47.46,26.48,1006.18,50.54,26.06
2024-02-15T00:19:36,0.90,0.90,38.80,512.51,28.32,911.32,218.08,192.70,61.77,33.23,0.4,890.5,33.0,0.2345,531.5420,34.0000,47.55,26.50,1006.23,86.86,44.79
2024-02-15T00:19:41,0.99,0.99,38.88,512.81,28.34,911.83,202.37,178.83,36.64,19.71,0.4,889.0,33.0,0.2346,531.9278,34.0000,47.45,26.51,1006.24,42.84,22.09
2024-02-15T00:19:46,0.97,0.97,38.84,512.59,28.32,911.50,220.71,195.02,45.30,24.37,0.4,889.3,33.0,0.2347,532.1121,34.0000,47.31,26.50,1006.29,36.56,18.85
2024-02-15T00:19:52,0.99,0.99,38.71,512.26,28.31,910.86,212.85,188.08,45.30,24.37,0.4,888.2,33.0,0.2346,531.8985,34.0000,47.34,26.50,1006.23,43.56,22.46
2024-02-15T00:19:57,0.94,0.94,38.75,512.23,28.34,910.80,197.13,174.20,61.77,33.23,0.4,889.6,33.0,0.2346,531.7231,34.0000,47.28,26.50,1006.21,51.24,26.42
2024-02-15T00:20:03,0.93,0.93,38.64,512.32,28.32,910.97,215.46,190.39,46.18,24.84,0.4,889.4,33.0,0.2346,531.7981,34.0000,47.26,26.50,1006.23,43.56,22.46
2024-02-15T00:20:08,0.83,0.83,38.63,512.24,28.32,910.83,259.95,229.70,53.96,29.03,0.4,889.4,33.0,0.2345,531.5228,34.0000,47.47,26.50,1006.23,64.50,33.26
2024-02-15T00:20:13,0.74,0.74,38.76,511.87,28.32,910.14,176.20,155.70,70.43,37.89,0.4,890.7,33.0,0.2345,531.5688,34.0000,47.47,26.50,1006.19,65.20,33.62
2024-02-15T00:20:19,0.64,0.64,38.83,511.74,28.34,909.92,202.38,178.83,53.96,29.03,0.4,886.2,33.0,0.2345,531.5302,34.0000,47.62,26.50,1006.21,43.56,22.46
2024-02-15T00:20:24,0.55,0.55,38.97,511.57,28.34,909.64,225.93,199.64,36.64,19.71,0.4,890.8,33.0,0.2345,531.5658,34.0000,47.60,26.50,1006.23,57.52,29.66
2024-02-15T00:20:29,0.45,0.45,38.89,511.59,28.35,909.68,210.23,185.77,86.89,46.74,0.4,887.0,33.0,0.2345,531.7079,34.0000,47.56,26.50,1006.23,51.24,26.42
2024-02-15T00:20:35,0.50,0.50,38.77,511.81,28.34,910.10,207.62,183.45,45.30,24.37,0.4,889.8,33.0,0.2347,532.0726,34.0000,47.52,26.50,1006.27,57.52,29.66
2024-02-15T00:20:40,0.50,0.50,38.59,511.54,28.34,909.57,191.91,169.58,20.19,10.86,0.4,890.6,33.0,0.2347,532.1513,34.0000,47.44,26.50,1006.22,50.54,26.06
2024-02-15T00:20:45,0.59,0.59,38.76,511.23,28.34,909.01,207.60,183.45,19.31,10.39,0.4,889.8,33.0,0.2347,531.9571,34.0000,47.31,26.50,1006.21,50.54,26.06
2024-02-15T00:20:51,0.61,0.61,38.93,511.18,28.31,908.96,220.70,195.02,53.97,29.03,0.4,887.0,33.0,0.2348,532.3369,34.0000,47.34,26.50,1006.24,58.22,30.02
2024-02-15T00:20:56,0.65,0.65,38.91,511.01,28.29,908.69,194.53,171.89,36.64,19.71,0.4,889.0,33.0,0.2350,532.6912,34.0000,47.42,26.49,1006.24,65.20,33.62
2024-02-15T00:21:02,0.74,0.74,38.76,511.16,28.32,908.96,236.41,208.89,45.30,24.37,0.4,886.6,33.0,0.2348,532.2931,34.0000,47.36,26.49,1006.25,72.19,37.22
2024-02-15T00:21:07,0.81,0.81,38.77,510.73,28.31,908.15,223.32,197.33,53.97,29.03,0.4,886.4,33.0,0.2347,531.9943,34.0000,47.32,26.50,1006.24,43.56,22.46
2024-02-15T00:21:12,0.91,0.91,38.69,510.38,28.32,907.54,215.47,190.39,45.30,24.37,0.4,890.8,33.0,0.2347,532.0197,34.0000,47.27,26.50,1006.26,51.24,26.42
2024-02-15T00:21:18,0.95,0.95,38.71,510.13,28.34,907.14,186.68,164.95,53.11,28.57,0.4,887.5,33.0,0.2346,531.9529,34.0000,47.28,26.49,1006.26,58.22,30.02
2024-02-15T00:21:23,0.86,0.86,38.76,510.16,28.32,907.14,220.71,195.02,45.30,24.37,0.4,890.1,33.0,0.2347,532.0456,34.0000,47.31,26.49,1006.22,50.54,26.06
2024-02-15T00:21:28,0.84,0.84,38.84,510.16,28.31,907.19,225.95,199.64,53.97,29.03,0.4,890.2,33.0,0.2348,532.3687,34.0000,47.41,26.49,1006.27,57.52,29.66
2024-02-15T00:21:34,0.77,0.77,39.10,510.02,28.31,906.90,220.71,195.02,36.64,19.71,0.4,887.6,33.0,0.2347,532.0699,34.0000,47.65,26.49,1006.22,64.50,33.26
2024-02-15T00:21:39,0.76,0.76,39.20,509.87,28.32,906.68,207.63,183.45,27.98,15.05,0.4,889.7,33.0,0.2349,532.6575,34.0000,47.56,26.49,1006.28,50.54,26.06
2024-02-15T00:21:44,0.74,0.74,39.07,509.27,28.29,905.59,207.62,183.45,86.89,46.74,0.4,887.7,33.0,0.2349,532.6006,34.0000,47.42,26.49,1006.24,57.52,29.66
2024-02-15T00:21:50,0.64,0.64,38.87,509.29,28.31,905.60,215.47,190.39,53.97,29.03,0.4,886.8,33.0,0.2349,532.5192,34.0000,47.30,26.49,1006.22,58.22,30.02
2024-02-15T00:21:55,0.53,0.53,38.78,508.91,28.31,904.99,212.87,188.08,45.31,24.37,0.4,885.3,33.0,0.2348,532.3209,34.0000,47.32,26.48,1006.26,65.21,33.62
2024-02-15T00:22:00,0.49,0.49,38.81,508.69,28.34,904.56,223.33,197.33,36.64,19.71,0.4,887.6,33.0,0.2347,532.0659,34.0000,47.30,26.49,1006.25,65.20,33.62
2024-02-15T00:22:06,0.48,0.48,38.63,508.62,28.31,904.46,197.15,174.20,53.11,28.57,0.4,886.5,33.0,0.2348,532.3844,34.0000,47.27,26.50,1006.30,57.52,29.66
2024-02-15T00:22:11,0.49,0.49,38.69,508.81,28.32,904.77,231.18,204.27,45.30,24.37,0.4,885.4,33.0,0.2348,532.3152,34.0000,47.28,26.50,1006.28,79.87,41.18
2024-02-15T00:22:17,0.55,0.55,38.67,508.74,28.31,904.63,210.24,185.77,61.77,33.23,0.4,888.4,33.0,0.2350,532.7850,34.0000,47.27,26.49,1006.23,43.56,22.46
2024-02-15T00:22:22,0.57,0.57,38.72,508.52,28.31,904.27,231.18,204.27,61.78,33.23,0.4,885.2,33.0,0.2349,532.5574,34.0000,47.24,26.49,1006.26,43.56,22.46
2024-02-15T00:22:27,0.73,0.73,38.77,508.62,28.31,904.45,207.62,183.45,61.78,33.23,0.4,887.3,33.0,0.2348,532.3647,34.0000,47.27,26.50,1006.29,43.56,22.46
2024-02-15T00:22:33,0.70,0.70,38.85,508.61,28.31,904.46,194.54,171.89,70.44,37.89,0.4,885.4,33.0,0.2347,532.2013,34.0000,47.40,26.49,1006.28,79.87,41.18
2024-02-15T00:22:38,0.61,0.61,39.00,508.65,28.28,904.50,194.54,171.89,61.78,33.23,0.4,886.0,33.0,0.2347,532.1302,34.0000,47.49,26.49,1006.26,50.54,26.06
2024-02-15T00:22:43,0.54,0.54,39.03,508.67,28.32,904.56,220.72,195.02,61.78,33.23,0.4,887.5,33.0,0.2348,532.2352,34.0000,47.51,26.49,1006.29,58.22,30.02
2024-02-15T00:22:49,0.56,0.56,38.95,508.81,28.31,904.77,223.32,197.33,36.64,19.71,0.4,888.9,33.0,0.2350,532.7066,34.0000,47.48,26.49,1006.23,58.22,30.02
2024-02-15T00:22:54,0.54,0.54,38.90,508.94,28.31,905.05,218.10,192.70,61.78,33.23,0.4,886.5,33.0,0.2349,532.5894,34.0000,47.45,26.49,1006.29,50.54,26.06
2024-02-15T00:22:59,0.53,0.53,38.81,508.74,28.29,904.67,207.62,183.45,78.23,42.08,0.4,887.5,33.0,0.2349,532.5650,34.0000,47.35,26.49,1006.27,65.20,33.62
2024-02-15T00:23:05,0.64,0.64,38.82,508.39,28.29,904.05,202.39,178.83,61.78,33.23,0.4,889.1,33.0,0.2349,532.4860,34.0000,47.39,26.49,1006.28,58.22,30.02
2024-02-15T00:23:10,0.67,0.67,38.93,508.43,28.29,904.11,212.86,188.08,36.64,19.71,0.4,888.6,33.0,0.2349,532.4802,34.0000,47.43,26.50,1006.30,65.20,33.62
2024-02-15T00:23:15,0.61,0.61,38.89,508.43,28.31,904.14,212.87,188.08,45.31,24.37,0.4,890.0,33.0,0.2349,532.4910,34.0000,47.37,26.49,1006.28,43.56,22.46
2024-02-15T00:23:21,0.55,0.55,38.81,508.71,28.31,904.61,207.62,183.45,53.11,28.57,0.4,888.1,33.0,0.2349,532.6279,34.0000,47.28,26.49,1006.25,72.88,37.58
2024-02-15T00:23:26,0.61,0.61,38.80,508.86,28.29,904.92,231.20,204.27,37.52,20.18,0.4,887.6,33.0,0.2349,532.5790,34.0000,47.37,26.48,1006.28,57.53,29.66
2024-02-15T00:23:32,0.65,0.65,38.85,509.07,28.29,905.24,220.71,195.02,53.11,28.57,0.4,889.2,33.0,0.2348,532.2608,34.0000,47.47,26.49,1006.24,72.19,37.22
2024-02-15T00:23:37,0.71,0.71,38.85,509.43,28.34,905.89,207.62,183.45,45.31,24.37,0.4,887.8,33.0,0.2348,532.3804,34.0000,47.38,26.49,1006.26,65.20,33.62
2024-02-15T00:23:42,0.76,0.76,38.76,509.67,28.31,906.35,205.02,181.14,45.31,24.37,0.4,887.2,33.0,0.2349,532.6715,34.0000,47.43,26.49,1006.30,51.24,26.42
2024-02-15T00:23:48,0.78,0.78,38.83,509.75,28.29,906.47,202.39,178.83,69.57,37.42,0.4,888.9,33.0,0.2349,532.6239,34.0000,47.43,26.49,1006.27,79.87,41.18
2024-02-15T00:23:53,0.73,0.73,38.73,509.89,28.29,906.71,210.25,185.77,53.11,28.57,0.4,890.0,33.0,0.2350,532.7146,34.0000,47.37,26.49,1006.26,58.22,30.02
2024-02-15T00:23:58,0.62,0.62,38.85,510.09,28.31,907.09,197.16,174.20,45.31,24.37,0.4,888.8,33.0,0.2348,532.3836,34.0000,47.45,26.49,1006.29,57.53,29.66
2024-02-15T00:24:04,0.60,0.60,38.85,509.91,28.29,906.81,231.20,204.27,45.31,24.37,0.4,891.2,33.0,0.2349,532.6461,34.0000,47.52,26.49,1006.33,72.19,37.22
