timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-14T21:43:03,80.89,43.40,39.80,612.88,27.30,1092.58,46.51,40.99,0.84,0.84,0.1626,369.6129,31.0000,44.26,26.03,1007.24,61.58,31.67
2024-02-14T21:43:08,38.22,20.51,39.67,612.85,27.29,1092.54,52.10,45.92,0.79,0.79,0.1626,369.6137,31.0000,44.30,26.04,1007.27,80.67,41.49
2024-02-14T21:43:13,64.89,34.82,39.62,612.42,27.29,1091.75,32.54,28.68,0.81,0.81,0.1627,369.6761,31.0000,44.23,26.04,1007.27,67.31,34.62
2024-02-14T21:43:18,80.88,43.40,39.59,613.01,27.29,1092.79,26.96,23.76,0.80,0.80,0.1626,369.6387,31.0000,44.05,26.04,1007.25,74.31,38.22
2024-02-14T21:43:23,82.68,44.36,39.68,612.81,27.26,1092.48,21.38,18.84,0.75,0.75,0.1628,370.1052,31.0000,44.10,26.04,1007.28,87.05,44.77
2024-02-14T21:43:28,64.00,34.34,39.72,612.61,27.29,1092.06,32.54,28.68,0.68,0.68,0.1628,370.1019,31.0000,43.92,26.05,1007.27,67.93,34.94
2024-02-14T21:43:33,73.78,39.59,39.72,612.24,27.26,1091.42,43.71,38.53,0.70,0.70,0.1628,369.9218,31.0000,44.19,26.04,1007.24,107.40,55.24
2024-02-14T21:43:38,90.67,48.65,39.74,612.25,27.26,1091.46,74.44,65.61,0.68,0.68,0.1627,369.8592,31.0000,44.45,26.04,1007.26,87.05,44.77
2024-02-14T21:43:43,38.23,20.51,39.89,612.11,27.26,1091.22,35.34,31.15,0.70,0.70,0.1628,369.9343,31.0000,44.44,26.04,1007.28,60.94,31.34
2024-02-14T21:43:48,90.67,48.65,39.97,612.44,27.29,1091.79,32.54,28.68,0.74,0.74,0.1626,369.4561,31.0000,44.66,26.05,1007.31,107.40,55.24
2024-02-14T21:43:53,47.11,25.28,39.90,612.43,27.26,1091.72,49.30,43.45,0.75,0.75,0.1626,369.5982,31.0000,44.58,26.05,1007.24,80.67,41.49
2024-02-14T21:43:58,56.00,30.05,40.00,612.52,27.26,1091.91,15.78,13.91,0.73,0.73,0.1626,369.6430,31.0000,44.62,26.05,1007.28,80.67,41.49
2024-02-14T21:44:03,73.78,39.59,39.88,612.69,27.27,1092.25,26.96,23.76,0.71,0.71,0.1626,369.5176,31.0000,44.76,26.04,1007.27,94.05,48.37
2024-02-14T21:44:08,47.12,25.28,40.05,613.59,27.29,1093.88,52.10,45.92,0.77,0.77,0.1627,369.8072,31.0000,44.28,26.04,1007.30,74.96,38.55
2024-02-14T21:44:13,38.22,20.51,40.05,612.98,27.26,1092.76,46.51,40.99,0.76,0.76,0.1627,369.7906,31.0000,44.24,26.04,1007.27,81.31,41.82
2024-02-14T21:44:18,99.56,53.42,39.71,612.81,27.29,1092.44,57.68,50.84,0.77,0.77,0.1627,369.7398,31.0000,44.48,26.04,1007.26,67.31,34.62
2024-02-14T21:44:23,56.01,30.05,39.79,612.96,27.27,1092.78,29.75,26.22,0.89,0.89,0.1626,369.4890,31.0000,44.48,26.03,1007.28,80.67,41.49
2024-02-14T21:44:28,64.00,34.34,39.96,612.70,27.27,1092.31,57.69,50.84,1.00,1.00,0.1627,369.8054,31.0000,44.35,26.04,1007.31,61.58,31.67
2024-02-14T21:44:33,72.89,39.11,39.76,612.87,27.27,1092.57,43.72,38.53,1.05,1.05,0.1628,370.0962,31.0000,44.55,26.04,1007.27,80.67,41.49
2024-02-14T21:44:38,64.00,34.34,39.77,612.89,27.27,1092.61,38.13,33.61,1.10,1.10,0.1628,370.0345,31.0000,44.39,26.04,1007.29,81.31,41.82
2024-02-14T21:44:43,64.00,34.34,39.79,612.98,27.27,1092.77,10.20,8.99,1.06,1.06,0.1628,370.1002,31.0000,44.21,26.04,1007.27,67.93,34.94
2024-02-14T21:44:48,72.89,39.11,39.69,612.90,27.27,1092.63,52.10,45.92,0.95,0.95,0.1627,369.7556,31.0000,44.21,26.04,1007.28,80.67,41.49
2024-02-14T21:44:53,38.23,20.51,39.64,613.18,27.26,1093.15,29.75,26.22,0.89,0.89,0.1628,369.9376,31.0000,43.96,26.03,1007.26,61.58,31.67
2024-02-14T21:44:58,73.79,39.59,39.49,613.41,27.29,1093.57,60.48,53.30,0.94,0.94,0.1628,369.9872,31.0000,44.26,26.03,1007.28,60.94,31.34
2024-02-14T21:45:03,38.23,20.51,39.50,612.56,27.30,1092.05,57.68,50.84,1.07,1.07,0.1628,370.0938,31.0000,44.12,26.03,1007.27,67.94,34.94
2024-02-14T21:45:08,64.90,34.82,39.49,612.13,27.29,1091.26,74.44,65.61,1.03,1.03,0.1628,370.1062,31.0000,44.30,26.03,1007.25,80.67,41.49
2024-02-14T21:45:13,64.90,34.82,39.48,612.97,27.27,1092.76,26.96,23.76,0.97,0.97,0.1627,369.9117,31.0000,44.28,26.03,1007.26,60.94,31.34
2024-02-14T21:45:18,56.01,30.05,39.60,612.23,27.26,1091.45,54.89,48.38,0.82,0.82,0.1627,369.8310,31.0000,44.41,26.03,1007.25,74.31,38.22
2024-02-14T21:45:23,56.01,30.05,39.59,611.84,27.27,1090.75,68.86,60.69,0.68,0.68,0.1630,370.5032,31.0000,44.47,26.03,1007.26,74.31,38.22
2024-02-14T21:45:28,56.00,30.05,39.68,612.45,27.30,1091.83,49.30,43.45,0.60,0.60,0.1628,370.0942,31.0000,44.48,26.03,1007.24,87.67,45.09
2024-02-14T21:45:33,64.00,34.34,39.81,612.25,27.29,1091.47,38.13,33.61,0.51,0.51,0.1628,370.0224,31.0000,44.38,26.03,1007.24,61.58,31.67
2024-02-14T21:45:38,55.11,29.57,39.75,612.27,27.27,1091.53,35.34,31.15,0.57,0.57,0.1629,370.2316,31.0000,44.00,26.03,1007.27,74.96,38.55
2024-02-14T21:45:43,47.11,25.28,39.55,612.92,27.30,1092.65,57.68,50.84,0.61,0.61,0.1629,370.1715,31.0000,44.06,26.04,1007.27,67.93,34.94
2024-02-14T21:45:48,48.01,25.76,39.34,613.29,27.29,1093.30,32.54,28.68,0.65,0.65,0.1628,369.9702,31.0000,44.33,26.04,1007.26,80.67,41.49
2024-02-14T21:45:53,81.78,43.88,39.54,613.84,27.29,1094.30,40.93,36.07,0.74,0.74,0.1629,370.2243,31.0000,44.38,26.04,1007.27,74.31,38.22
2024-02-14T21:45:58,72.89,39.11,39.67,613.63,27.27,1093.95,49.30,43.45,0.75,0.75,0.1630,370.4413,31.0000,44.19,26.03,1007.27,74.31,38.22
2024-02-14T21:46:03,39.12,20.99,39.70,613.60,27.26,1093.86,18.58,16.38,0.69,0.69,0.1629,370.3561,31.0000,44.18,26.03,1007.23,74.31,38.22
2024-02-14T21:46:08,98.67,52.94,39.53,613.70,27.27,1094.08,40.93,36.07,0.68,0.68,0.1627,369.9001,31.0000,44.39,26.03,1007.28,101.05,51.97
2024-02-14T21:46:13,64.00,34.34,39.55,613.67,27.27,1094.04,49.30,43.45,0.76,0.76,0.1630,370.4625,31.0000,44.21,26.02,1007.25,87.67,45.09
2024-02-14T21:46:18,73.79,39.59,39.56,613.55,27.26,1093.81,63.27,55.76,0.74,0.74,0.1629,370.2645,31.0000,44.49,26.02,1007.23,73.67,37.89
2024-02-14T21:46:23,73.79,39.59,39.53,613.30,27.27,1093.40,60.48,53.30,0.69,0.69,0.1631,370.7090,31.0000,44.64,26.01,1007.23,80.68,41.49
2024-02-14T21:46:28,63.11,33.86,39.72,613.00,27.30,1092.83,43.72,38.53,0.58,0.58,0.1630,370.5495,31.0000,44.20,26.02,1007.23,67.94,34.94
2024-02-14T21:46:33,64.00,34.34,39.80,612.94,27.27,1092.73,52.10,45.92,0.53,0.53,0.1630,370.4837,31.0000,44.28,26.02,1007.24,67.94,34.94
2024-02-14T21:46:38,81.78,43.88,39.55,612.92,27.26,1092.68,57.68,50.84,0.49,0.49,0.1630,370.4234,31.0000,44.50,26.02,1007.22,80.67,41.49
2024-02-14T21:46:43,90.67,48.65,39.56,612.00,27.26,1091.07,38.14,33.61,0.49,0.49,0.1628,370.0637,31.0000,44.76,26.01,1007.23,94.05,48.37
2024-02-14T21:46:48,81.78,43.88,39.82,611.70,27.26,1090.55,38.14,33.61,0.46,0.46,0.1630,370.5729,31.0000,44.55,26.01,1007.22,74.32,38.22
2024-02-14T21:46:53,47.12,25.28,39.87,611.92,27.27,1090.96,38.14,33.61,0.51,0.51,0.1632,370.9593,31.0000,44.24,26.01,1007.25,54.58,28.07
2024-02-14T21:46:58,73.79,39.59,39.76,612.16,27.27,1091.36,77.24,68.07,0.60,0.60,0.1632,370.8576,31.0000,44.21,26.03,1007.28,74.32,38.22
2024-02-14T21:47:03,81.78,43.88,39.87,612.97,27.27,1092.78,68.86,60.69,0.69,0.69,0.1632,370.8723,31.0000,44.51,26.02,1007.23,80.67,41.49
2024-02-14T21:47:08,56.01,30.05,39.88,613.48,27.29,1093.70,63.27,55.76,0.69,0.69,0.1631,370.7351,31.0000,44.45,26.02,1007.25,74.32,38.22
2024-02-14T21:47:13,73.78,39.59,39.91,613.37,27.27,1093.47,77.23,68.07,0.75,0.75,0.1631,370.6490,31.0000,44.60,26.03,1007.24,81.31,41.82
2024-02-14T21:47:18,64.89,34.82,39.90,613.45,27.26,1093.57,49.30,43.45,0.84,0.84,0.1630,370.4863,31.0000,44.76,26.03,1007.20,80.67,41.49
2024-02-14T21:47:23,89.78,48.17,40.08,613.23,27.27,1093.25,24.17,21.30,0.86,0.86,0.1630,370.5203,31.0000,44.81,26.03,1007.28,94.05,48.37
2024-02-14T21:47:28,64.90,34.82,40.05,613.66,27.29,1093.99,68.86,60.69,0.95,0.95,0.1630,370.3973,31.0000,44.67,26.03,1007.26,80.67,41.49
2024-02-14T21:47:33,47.12,25.28,40.01,613.74,27.27,1094.12,52.10,45.92,0.97,0.97,0.1632,370.9274,31.0000,44.42,26.03,1007.24,81.31,41.82
2024-02-14T21:47:38,56.01,30.05,39.96,614.36,27.29,1095.27,57.69,50.84,0.87,0.87,0.1633,371.2246,31.0000,44.19,26.03,1007.27,67.94,34.94
2024-02-14T21:47:43,81.78,43.88,39.84,614.53,27.27,1095.50,43.72,38.53,0.84,0.84,0.1633,371.2097,31.0000,44.28,26.03,1007.21,60.93,31.34
2024-02-14T21:47:48,65.79,35.30,39.70,614.67,27.25,1095.78,66.06,58.22,0.74,0.74,0.1633,371.0978,31.0000,44.22,26.04,1007.28,67.31,34.62
2024-02-14T21:47:53,47.11,25.28,39.88,615.03,27.27,1096.38,43.71,38.53,0.61,0.61,0.1632,370.8152,31.0000,44.47,26.03,1007.20,74.31,38.22
2024-02-14T21:47:58,72.89,39.11,39.83,614.96,27.27,1096.24,38.13,33.61,0.61,0.61,0.1630,370.5397,31.0000,44.50,26.04,1007.21,67.93,34.94
2024-02-14T21:48:03,64.00,34.34,39.80,614.40,27.27,1095.28,35.34,31.15,0.60,0.60,0.1632,370.8893,31.0000,44.23,26.03,1007.22,74.31,38.22
2024-02-14T21:48:08,48.01,25.76,39.71,614.19,27.29,1094.87,49.30,43.45,0.69,0.69,0.1634,371.2849,31.0000,44.15,26.04,1007.22,94.04,48.37
2024-02-14T21:48:13,81.78,43.88,39.61,614.06,27.27,1094.62,57.68,50.84,0.64,0.64,0.1632,370.8657,31.0000,44.63,26.04,1007.22,94.04,48.37
2024-02-14T21:48:18,64.89,34.82,39.65,613.41,27.26,1093.49,68.86,60.69,0.57,0.57,0.1631,370.6109,31.0000,44.55,26.04,1007.23,80.03,41.16
2024-02-14T21:48:23,73.78,39.59,39.96,612.65,27.26,1092.14,74.44,65.61,0.61,0.61,0.1631,370.7346,31.0000,44.54,26.03,1007.21,74.31,38.22
2024-02-14T21:48:28,81.78,43.88,39.91,613.27,27.27,1093.25,46.51,40.99,0.75,0.75,0.1631,370.7933,31.0000,44.51,26.03,1007.22,80.67,41.49
2024-02-14T21:48:33,81.78,43.88,39.88,612.82,27.25,1092.46,43.72,38.53,0.70,0.70,0.1633,371.1143,31.0000,44.42,26.03,1007.22,74.31,38.22
2024-02-14T21:48:38,64.00,34.34,40.00,612.59,27.29,1092.04,49.30,43.45,0.78,0.78,0.1634,371.2668,31.0000,44.30,26.03,1007.22,87.67,45.09
2024-02-14T21:48:43,55.11,29.57,39.96,611.98,27.27,1090.95,71.65,63.15,0.82,0.82,0.1632,371.0180,31.0000,44.15,26.03,1007.20,81.31,41.82
2024-02-14T21:48:48,29.33,15.74,39.72,612.02,27.29,1091.04,66.06,58.22,0.87,0.87,0.1633,371.0414,31.0000,43.84,26.02,1007.19,55.22,28.40
2024-02-14T21:48:53,64.89,34.82,39.44,611.89,27.26,1090.82,21.38,18.84,0.91,0.91,0.1633,371.0837,31.0000,44.22,26.03,1007.24,74.31,38.22
2024-02-14T21:48:58,56.90,30.53,39.37,612.08,27.26,1091.13,26.96,23.76,0.90,0.90,0.1632,371.0081,31.0000,44.48,26.02,1007.18,87.05,44.77
2024-02-14T21:49:03,73.78,39.59,39.69,611.83,27.27,1090.69,49.30,43.45,0.91,0.91,0.1633,371.1726,31.0000,44.49,26.02,1007.17,74.31,38.22
2024-02-14T21:49:08,56.00,30.05,39.89,612.34,27.26,1091.61,43.72,38.53,0.82,0.82,0.1634,371.4861,31.0000,44.50,26.03,1007.22,94.05,48.37
2024-02-14T21:49:13,64.00,34.34,39.90,611.95,27.26,1090.91,54.89,48.38,0.73,0.73,0.1634,371.4520,31.0000,44.32,26.03,1007.21,81.31,41.82
2024-02-14T21:49:18,73.78,39.59,39.75,611.54,27.27,1090.17,57.68,50.84,0.71,0.71,0.1633,371.1805,31.0000,44.72,26.03,1007.21,87.05,44.77
2024-02-14T21:49:23,56.00,30.05,39.75,611.19,27.27,1089.55,52.10,45.92,0.81,0.81,0.1632,370.9636,31.0000,44.64,26.03,1007.22,80.67,41.49
2024-02-14T21:49:28,64.00,34.34,39.92,610.96,27.27,1089.16,74.44,65.61,0.84,0.84,0.1634,371.4277,31.0000,44.42,26.02,1007.20,54.58,28.07
2024-02-14T21:49:33,73.78,39.59,39.89,611.00,27.26,1089.23,66.06,58.22,0.84,0.84,0.1634,371.2973,31.0000,44.52,26.02,1007.20,80.67,41.49
2024-02-14T21:49:38,64.00,34.34,39.89,610.57,27.26,1088.48,43.72,38.53,0.93,0.93,0.1634,371.2870,31.0000,44.55,26.02,1007.21,80.67,41.49
2024-02-14T21:49:43,47.11,25.28,40.08,610.01,27.27,1087.46,43.72,38.53,1.00,1.00,0.1633,371.0684,31.0000,44.48,26.02,1007.20,81.31,41.82
2024-02-14T21:49:48,64.89,34.82,39.89,610.27,27.26,1087.92,29.75,26.22,1.05,1.05,0.1634,371.4640,31.0000,44.42,26.02,1007.19,87.67,45.09
2024-02-14T21:49:53,64.89,34.82,39.89,609.99,27.27,1087.40,43.71,38.53,1.01,1.01,0.1633,371.0389,31.0000,44.61,26.03,1007.21,94.04,48.37
2024-02-14T21:49:58,38.22,20.51,39.84,610.06,27.26,1087.54,68.86,60.69,0.88,0.88,0.1633,371.1258,31.0000,44.35,26.02,1007.18,74.95,38.55
2024-02-14T21:50:03,56.00,30.05,39.81,610.22,27.29,1087.78,66.05,58.22,0.91,0.91,0.1632,370.9631,31.0000,44.59,26.03,1007.18,67.93,34.94
2024-02-14T21:50:08,64.89,34.82,39.69,609.92,27.27,1087.28,49.30,43.45,0.88,0.88,0.1633,371.0578,31.0000,44.63,26.02,1007.18,80.67,41.49
2024-02-14T21:50:13,56.00,30.05,39.87,609.70,27.27,1086.86,40.92,36.07,0.88,0.88,0.1633,371.1549,31.0000,44.74,26.03,1007.19,60.93,31.34
2024-02-14T21:50:18,72.89,39.11,39.96,609.57,27.26,1086.65,46.51,40.99,0.85,0.85,0.1632,370.9471,31.0000,44.83,26.03,1007.20,80.67,41.49
2024-02-14T21:50:23,73.78,39.59,40.04,609.59,27.27,1086.67,43.71,38.53,0.82,0.82,0.1633,371.1025,31.0000,44.78,26.03,1007.19,73.67,37.89
2024-02-14T21:50:28,64.00,34.34,40.04,609.72,27.27,1086.93,38.13,33.61,0.79,0.79,0.1633,371.1768,31.0000,44.89,26.03,1007.21,80.67,41.49
2024-02-14T21:50:33,81.78,43.88,40.06,609.27,27.25,1086.10,66.05,58.22,0.71,0.71,0.1635,371.5480,31.0000,44.84,26.03,1007.19,87.04,44.77
2024-02-14T21:50:38,64.00,34.34,40.12,609.00,27.29,1085.64,54.89,48.38,0.61,0.61,0.1635,371.5537,31.0000,44.83,26.03,1007.21,74.31,38.22
2024-02-14T21:50:43,56.00,30.05,40.16,607.83,27.27,1083.56,57.68,50.84,0.54,0.54,0.1635,371.5575,31.0000,44.76,26.02,1007.18,81.31,41.82
2024-02-14T21:50:48,56.00,30.05,40.10,607.34,27.27,1082.70,77.23,68.07,0.47,0.47,0.1635,371.5933,31.0000,44.72,26.03,1007.23,81.31,41.82
2024-02-14T21:50:53,64.00,34.34,40.00,607.14,27.26,1082.36,66.06,58.22,0.55,0.55,0.1636,371.7705,31.0000,44.51,26.02,1007.20,87.67,45.09
2024-02-14T21:50:58,30.23,16.22,39.91,607.16,27.27,1082.39,66.06,58.22,0.63,0.63,0.1635,371.6974,31.0000,44.37,26.03,1007.23,81.31,41.82
2024-02-14T21:51:03,64.00,34.34,39.83,607.32,27.27,1082.67,66.06,58.22,0.65,0.65,0.1635,371.5642,31.0000,44.41,26.02,1007.20,61.58,31.67
2024-02-14T21:51:08,56.00,30.05,39.68,607.19,27.26,1082.43,85.62,75.46,0.67,0.67,0.1633,371.2180,31.0000,44.54,26.02,1007.19,74.31,38.22
2024-02-14T21:51:13,72.89,39.11,39.60,607.73,27.29,1083.36,40.92,36.07,0.68,0.68,0.1634,371.3149,31.0000,44.51,26.03,1007.19,87.67,45.09
2024-02-14T21:51:18,56.00,30.05,39.76,607.74,27.26,1083.39,107.95,95.15,0.65,0.65,0.1635,371.6974,31.0000,44.30,26.02,1007.18,74.31,38.22
2024-02-14T21:51:23,48.01,25.76,39.77,607.48,27.27,1082.93,68.86,60.69,0.60,0.60,0.1634,371.3539,31.0000,44.63,26.02,1007.18,87.67,45.09
2024-02-14T21:51:28,38.23,20.51,39.72,607.35,27.27,1082.84,74.45,65.61,0.78,0.78,0.1634,371.3717,31.0000,44.62,25.95,1007.07,74.32,38.22
2024-02-14T21:51:33,81.78,43.88,39.81,607.59,27.26,1083.16,24.17,21.30,0.83,0.83,0.1634,371.3066,31.0000,44.93,26.02,1007.20,87.05,44.77
2024-02-14T21:51:38,72.89,39.11,39.98,608.03,27.26,1083.94,35.34,31.15,0.83,0.83,0.1633,371.1102,31.0000,44.71,26.02,1007.21,81.31,41.82
2024-02-14T21:51:43,56.00,30.05,40.07,607.67,27.27,1083.30,35.34,31.15,0.76,0.76,0.1634,371.4527,31.0000,44.68,26.01,1007.17,94.05,48.37
2024-02-14T21:51:48,56.00,30.05,39.95,607.17,27.27,1082.41,57.68,50.84,0.65,0.65,0.1634,371.3785,31.0000,44.73,26.02,1007.20,87.67,45.09
2024-02-14T21:51:53,72.89,39.11,39.94,607.54,27.26,1083.09,60.48,53.30,0.68,0.68,0.1633,371.2763,31.0000,44.70,26.02,1007.23,74.31,38.22
2024-02-14T21:51:58,72.89,39.11,39.93,607.51,27.27,1083.07,66.06,58.22,0.77,0.77,0.1635,371.5241,31.0000,44.71,26.01,1007.22,74.32,38.22
2024-02-14T21:52:03,56.01,30.05,39.95,607.55,27.27,1083.15,77.24,68.07,0.80,0.80,0.1635,371.5928,31.0000,44.72,26.01,1007.23,60.94,31.34
2024-02-14T21:52:08,81.79,43.88,39.97,607.68,27.26,1083.40,43.72,38.53,0.77,0.77,0.1635,371.7342,31.0000,44.69,26.01,1007.25,74.32,38.22
2024-02-14T21:52:13,81.78,43.88,40.00,607.43,27.25,1082.90,77.23,68.07,0.79,0.79,0.1635,371.5993,31.0000,44.77,26.01,1007.20,94.05,48.37
2024-02-14T21:52:18,72.90,39.11,40.00,607.61,27.27,1083.26,66.06,58.22,0.82,0.82,0.1634,371.4734,31.0000,44.72,26.00,1007.20,87.05,44.77
2024-02-14T21:52:23,47.11,25.28,40.05,607.64,27.29,1083.24,49.30,43.45,0.85,0.85,0.1636,371.7604,31.0000,44.68,26.01,1007.16,67.93,34.94
2024-02-14T21:52:28,55.12,29.57,39.92,607.89,27.26,1083.82,40.93,36.07,0.87,0.87,0.1636,371.9137,31.0000,44.56,25.96,1007.12,74.32,38.22
2024-02-14T21:52:33,55.12,29.57,39.88,607.58,27.27,1083.25,85.63,75.46,0.85,0.85,0.1636,371.8281,31.0000,44.58,25.96,1007.12,74.32,38.22
2024-02-14T21:52:38,73.79,39.59,39.96,607.54,27.25,1083.13,-9.35,-8.24,0.80,0.80,0.1636,371.9449,31.0000,44.49,26.01,1007.24,60.94,31.34
2024-02-14T21:52:43,48.01,25.76,40.03,607.37,27.25,1082.77,7.41,6.53,0.77,0.77,0.1637,372.1165,31.0000,44.40,26.01,1007.17,74.31,38.22
2024-02-14T21:52:48,72.89,39.11,40.02,607.26,27.26,1082.58,29.75,26.22,0.72,0.72,0.1638,372.2493,31.0000,44.40,26.01,1007.19,74.31,38.22
2024-02-14T21:52:53,56.01,30.05,39.93,607.76,27.26,1083.49,21.38,18.84,0.58,0.58,0.1637,372.1631,31.0000,44.50,26.01,1007.20,67.94,34.94
2024-02-14T21:52:58,73.79,39.59,39.88,607.10,27.25,1082.35,60.48,53.30,0.54,0.54,0.1636,371.9068,31.0000,44.79,26.01,1007.23,87.05,44.77
2024-02-14T21:53:03,64.90,34.82,40.05,607.11,27.29,1082.34,66.06,58.22,0.60,0.60,0.1636,371.7998,31.0000,44.86,26.01,1007.21,80.67,41.49
2024-02-14T21:53:08,64.90,34.82,40.06,606.94,27.26,1082.06,52.10,45.92,0.65,0.65,0.1635,371.5264,31.0000,44.94,26.01,1007.23,80.67,41.49
2024-02-14T21:53:13,64.90,34.82,40.09,606.45,27.27,1081.15,57.68,50.84,0.68,0.68,0.1635,371.6968,31.0000,44.89,26.01,1007.20,74.31,38.22
2024-02-14T21:53:18,12.45,6.68,40.14,606.48,27.29,1081.25,85.62,75.46,0.81,0.81,0.1636,371.9416,31.0000,44.72,26.01,1007.25,61.58,31.67
2024-02-14T21:53:23,107.56,57.71,40.00,606.41,27.29,1081.07,46.51,40.99,0.81,0.81,0.1638,372.2625,31.0000,44.96,26.01,1007.19,94.05,48.37
2024-02-14T21:53:28,64.00,34.34,39.89,606.11,27.25,1080.59,21.38,18.84,0.81,0.81,0.1638,372.3917,31.0000,44.72,26.01,1007.23,60.94,31.34
2024-02-14T21:53:33,64.90,34.82,40.00,606.11,27.27,1080.57,49.30,43.45,0.79,0.79,0.1638,372.2983,31.0000,44.64,26.01,1007.22,87.67,45.09
2024-02-14T21:53:38,56.01,30.05,39.92,606.36,27.26,1081.00,77.24,68.07,0.80,0.80,0.1637,372.0607,31.0000,44.55,26.01,1007.21,67.94,34.94
2024-02-14T21:53:43,47.12,25.28,39.86,605.88,27.26,1080.17,52.10,45.92,0.83,0.83,0.1637,372.0002,31.0000,44.63,26.01,1007.23,101.05,51.97
2024-02-14T21:53:48,56.01,30.05,39.80,605.36,27.27,1079.26,35.35,31.15,0.86,0.86,0.1638,372.2254,31.0000,44.72,26.01,1007.24,67.94,34.94
2024-02-14T21:53:53,64.90,34.82,39.84,605.46,27.25,1079.40,38.14,33.61,0.94,0.94,0.1637,372.1649,31.0000,44.83,26.01,1007.22,80.67,41.49
2024-02-14T21:53:58,81.78,43.88,39.96,604.93,27.25,1078.44,43.72,38.53,1.12,1.12,0.1638,372.3462,31.0000,44.90,26.01,1007.19,87.05,44.77
2024-02-14T21:54:03,29.34,15.74,40.16,604.86,27.27,1078.32,77.23,68.07,1.13,1.13,0.1637,372.1639,31.0000,44.71,26.01,1007.19,54.58,28.07
2024-02-14T21:54:08,64.90,34.82,39.97,604.96,27.25,1078.48,54.89,48.38,1.14,1.14,0.1639,372.4911,31.0000,44.82,26.01,1007.18,80.67,41.49
2024-02-14T21:54:13,72.89,39.11,40.01,605.82,27.26,1080.00,54.89,48.38,1.13,1.13,0.1638,372.2660,31.0000,44.65,26.01,1007.18,80.67,41.49
2024-02-14T21:54:18,56.01,30.05,40.14,606.13,27.27,1080.58,49.30,43.45,1.02,1.02,0.1638,372.3545,31.0000,44.47,26.01,1007.19,60.94,31.34
2024-02-14T21:54:23,81.78,43.88,39.95,605.88,27.27,1080.15,93.99,82.84,0.88,0.88,0.1639,372.4558,31.0000,44.65,26.00,1007.18,80.67,41.49
2024-02-14T21:54:28,72.89,39.11,39.92,606.15,27.26,1080.64,29.75,26.22,0.83,0.83,0.1638,372.3343,31.0000,44.81,26.01,1007.21,61.58,31.67
2024-02-14T21:54:33,55.11,29.57,40.00,606.30,27.27,1080.92,54.89,48.38,0.77,0.77,0.1638,372.4101,31.0000,44.50,26.00,1007.19,74.32,38.22
2024-02-14T21:54:38,47.12,25.28,40.00,606.13,27.26,1080.59,35.34,31.15,0.74,0.74,0.1639,372.6217,31.0000,44.53,26.01,1007.21,48.22,24.80
2024-02-14T21:54:43,56.01,30.05,39.77,606.14,27.26,1080.60,66.06,58.22,0.74,0.74,0.1640,372.7149,31.0000,44.42,26.01,1007.19,74.31,38.22
2024-02-14T21:54:48,73.79,39.59,39.83,606.32,27.27,1080.92,38.13,33.61,0.78,0.78,0.1640,372.7175,31.0000,44.60,26.01,1007.19,80.67,41.49
2024-02-14T21:54:53,73.79,39.59,39.94,606.46,27.26,1081.16,54.89,48.38,0.78,0.78,0.1639,372.4299,31.0000,44.74,26.01,1007.19,87.05,44.77
2024-02-14T21:54:58,64.00,34.34,40.05,606.44,27.26,1081.14,71.65,63.15,0.75,0.75,0.1638,372.2035,31.0000,44.91,26.01,1007.20,74.31,38.22
2024-02-14T21:55:03,81.79,43.88,40.09,606.12,27.26,1080.63,29.75,26.22,0.72,0.72,0.1638,372.2245,31.0000,44.86,26.00,1007.23,87.68,45.09
2024-02-14T21:55:08,55.12,29.57,40.21,605.89,27.25,1080.22,91.21,80.38,0.83,0.83,0.1639,372.6065,31.0000,44.63,26.00,1007.23,67.94,34.94
2024-02-14T21:55:13,46.22,24.80,40.08,606.01,27.26,1080.38,66.06,58.22,0.83,0.83,0.1640,372.7687,31.0000,44.33,26.01,1007.22,61.58,31.67
2024-02-14T21:55:18,64.90,34.82,39.77,606.03,27.25,1080.40,46.51,40.99,0.91,0.91,0.1639,372.4479,31.0000,44.64,26.01,1007.20,74.31,38.22
2024-02-14T21:55:23,38.23,20.51,39.78,606.18,27.25,1080.71,74.45,65.61,0.88,0.88,0.1640,372.7301,31.0000,44.51,26.00,1007.21,67.94,34.94
2024-02-14T21:55:28,56.01,30.05,39.92,606.15,27.27,1080.67,43.72,38.53,0.83,0.83,0.1637,372.1963,31.0000,44.80,26.00,1007.21,60.94,31.34
2024-02-14T21:55:33,81.79,43.88,39.82,605.77,27.25,1080.02,57.69,50.84,0.80,0.80,0.1638,372.3580,31.0000,44.79,26.00,1007.24,80.68,41.49
2024-02-14T21:55:38,81.79,43.88,39.96,605.48,27.26,1079.48,71.66,63.15,0.78,0.78,0.1641,372.9778,31.0000,44.80,26.00,1007.22,94.06,48.37
