experiment;reference;parameter;avg;device_id;R2;a;b;RMSE;nRMSE;r;device_type;location_type
Zagreb_intercomparison;LS_169;CO;15 min;1;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;10;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;11;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;12;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;13;;0.000;0.000;130.000;112.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;14;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;15;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;2;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;4;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;5;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;6;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;7;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;8;;0.000;0.000;130.000;112.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;9;0.500;0.000;1.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;15 min;mean;0.500;0.000;0.857;129.143;111.143;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;1;0.287;29.400;-7940.000;3750.000;1000.000;0.536;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;10;0.061;-1.000;1940.000;1210.000;322.000;-0.247;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;11;0.143;-4.280;4370.000;2460.000;657.000;-0.379;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;12;0.009;-0.495;1740.000;1210.000;323.000;-0.096;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;13;0.028;-1.120;2310.000;1560.000;416.000;-0.169;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;14;0.007;0.807;1830.000;1820.000;487.000;0.081;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;15;0.009;0.462;972.000;805.000;215.000;0.097;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;2;0.002;-1.530;1290.000;1780.000;477.000;-0.042;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;4;0.059;-1.190;1770.000;983.000;263.000;-0.243;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;5;0.057;-1.180;2160.000;1360.000;365.000;-0.238;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;6;0.110;-4.500;4700.000;2730.000;730.000;-0.331;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;7;0.248;-21.600;13000.000;4990.000;1330.000;-0.498;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;8;0.005;-0.313;1960.000;1490.000;397.000;-0.070;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;9;0.057;-1.220;2240.000;1430.000;382.000;-0.238;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;15 min;mean;0.077;-0.554;2310.143;1969.857;526.000;-0.131;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;1;0.958;1.040;-0.008;0.424;16.200;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;10;0.957;1.070;0.122;0.540;20.700;0.978;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;11;0.944;1.180;0.097;0.863;33.000;0.972;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;12;0.932;1.130;0.103;0.761;29.100;0.966;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;13;0.927;1.160;0.020;0.827;31.700;0.963;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;14;0.954;1.090;0.022;0.551;21.100;0.977;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;15;0.980;1.030;0.194;0.398;15.200;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;2;0.950;1.070;-0.034;0.499;19.100;0.975;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;4;0.975;1.040;0.120;0.396;15.100;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;5;0.943;1.100;0.095;0.647;24.800;0.971;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;6;0.909;0.981;0.059;0.587;22.500;0.954;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;7;0.958;1.000;0.196;0.444;17.000;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;8;0.939;1.060;0.060;0.569;21.800;0.969;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;9;0.946;1.030;0.004;0.478;18.300;0.972;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;15 min;mean;0.948;1.070;0.075;0.570;21.829;0.974;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;1;0.958;1.040;-0.008;0.423;16.200;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;10;0.958;1.070;0.120;0.538;20.600;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;11;0.943;1.180;0.096;0.867;33.200;0.971;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;12;0.932;1.130;0.103;0.762;29.200;0.966;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;13;0.926;1.170;0.019;0.830;31.800;0.962;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;14;0.953;1.090;0.022;0.553;21.200;0.976;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;15;0.980;1.030;0.189;0.398;15.200;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;2;0.950;1.070;-0.034;0.499;19.100;0.975;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;4;0.975;1.040;0.120;0.396;15.100;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;5;0.943;1.100;0.095;0.647;24.800;0.971;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;6;0.909;0.981;0.059;0.587;22.500;0.954;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;7;0.958;1.000;0.195;0.444;17.000;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;8;0.939;1.060;0.059;0.570;21.800;0.969;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;9;0.945;1.030;0.004;0.479;18.300;0.972;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;15 min;mean;0.948;1.071;0.074;0.571;21.857;0.974;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;1;0.118;1.300;-210.000;196.000;103.000;0.344;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;10;0.011;0.315;199.000;126.000;66.300;0.105;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;11;0.182;-2.920;663.000;267.000;140.000;-0.427;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;12;0.011;0.390;201.000;155.000;81.600;0.105;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;13;0.179;3.810;-32.900;584.000;307.000;0.423;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;14;0.075;-2.300;683.000;308.000;162.000;-0.273;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;15;0.053;-0.448;208.000;107.000;56.100;-0.231;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;2;;;;194.000;102.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;4;0.002;0.079;136.000;76.200;40.000;0.048;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;5;0.002;-0.298;477.000;318.000;167.000;-0.048;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;6;0.134;-2.420;560.000;260.000;137.000;-0.366;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;7;0.039;1.680;-222.000;304.000;159.000;0.198;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;8;0.151;2.110;149.000;402.000;211.000;0.388;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;9;0.011;0.752;323.000;369.000;194.000;0.106;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;15 min;mean;0.075;0.158;241.085;261.871;137.571;0.029;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;1;0.963;0.736;0.055;10.600;26.300;0.981;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;10;0.977;0.940;-3.440;5.880;14.600;0.989;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;11;0.970;0.860;-0.806;6.470;16.100;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;12;0.970;0.851;-1.180;7.200;17.900;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;13;0.880;0.644;6.330;8.050;20.000;0.938;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;14;0.959;0.872;-0.598;5.790;14.400;0.979;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;15;0.979;0.951;-2.540;4.530;11.200;0.989;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;2;0.966;0.843;-1.000;7.340;18.200;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;4;0.973;0.858;-2.560;8.270;20.500;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;5;0.933;0.755;1.940;7.980;19.800;0.966;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;6;0.911;0.742;2.400;8.020;19.900;0.954;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;7;0.974;0.843;-3.830;10.200;25.300;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;8;0.936;0.743;3.480;6.890;17.100;0.967;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;9;0.974;0.847;-0.538;6.720;16.700;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;15 min;mean;0.955;0.820;-0.163;7.424;18.429;0.977;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;1;0.878;0.680;11.800;2.360;7.970;0.937;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;10;0.951;1.120;-3.010;0.578;1.950;0.975;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;11;0.898;0.914;3.300;0.751;2.540;0.948;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;12;0.843;0.835;5.870;0.985;3.330;0.918;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;13;0.345;0.343;21.600;2.180;7.350;0.587;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;14;0.854;0.911;3.050;0.431;1.460;0.924;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;15;0.967;0.911;2.670;0.080;0.269;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;2;0.916;0.792;6.820;0.665;2.240;0.957;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;4;0.953;0.912;3.810;1.200;4.060;0.976;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;5;0.790;0.643;11.400;0.863;2.920;0.889;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;6;0.654;0.605;13.400;1.700;5.750;0.808;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;7;0.969;0.934;3.190;1.240;4.180;0.984;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;8;0.692;0.658;11.600;1.490;5.040;0.832;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;9;0.940;0.960;2.010;0.818;2.760;0.969;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;15 min;mean;0.832;0.801;6.965;1.096;3.701;0.906;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;1;0.964;0.880;-0.516;1.950;16.300;0.982;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;10;0.972;0.945;-0.770;1.430;12.000;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;11;0.972;0.950;-0.910;1.510;12.600;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;12;0.972;0.963;-1.160;1.600;13.400;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;13;0.971;0.929;-0.333;1.190;9.950;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;14;0.971;0.922;-0.559;1.490;12.500;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;15;0.978;1.000;-1.370;1.330;11.100;0.989;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;2;0.969;0.941;-1.110;1.820;15.200;0.984;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;4;0.973;0.960;-1.330;1.820;15.200;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;5;0.966;0.910;-0.836;1.910;16.000;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;6;0.967;0.937;-0.694;1.450;12.200;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;7;0.968;0.945;-1.740;2.400;20.100;0.984;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;8;0.969;0.939;-0.477;1.210;10.100;0.984;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;9;0.969;0.924;-0.631;1.540;12.900;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;abs_hum;15 min;mean;0.970;0.939;-0.888;1.618;13.539;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;1;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;10;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;11;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;12;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;13;;0.000;0.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;14;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;15;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;2;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;4;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;5;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;6;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;7;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;8;;0.000;0.000;129.000;111.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;9;0.500;0.000;1.000;129.000;110.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO;1 hour;mean;0.500;0.000;0.857;129.000;110.143;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;1;0.307;30.900;-8510.000;3720.000;993.000;0.554;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;10;0.127;-1.380;2080.000;1200.000;322.000;-0.357;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;11;0.182;-4.820;4560.000;2450.000;655.000;-0.426;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;12;0.021;-0.736;1830.000;1200.000;322.000;-0.144;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;13;0.050;-1.470;2440.000;1550.000;415.000;-0.223;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;14;0.004;0.634;1890.000;1820.000;486.000;0.063;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;15;0.004;0.305;1030.000;802.000;214.000;0.065;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;2;0.001;-1.240;1200.000;1720.000;459.000;-0.035;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;4;0.086;-1.440;1860.000;980.000;262.000;-0.294;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;5;0.075;-1.390;2230.000;1360.000;364.000;-0.273;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;6;0.138;-5.120;4930.000;2720.000;728.000;-0.371;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;7;0.288;-23.700;13800.000;4960.000;1330.000;-0.537;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;8;0.014;-0.524;2040.000;1490.000;397.000;-0.119;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;9;0.081;-1.450;2320.000;1430.000;381.000;-0.284;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;CO2;1 hour;mean;0.098;-0.817;2407.143;1957.286;523.429;-0.170;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;1;0.995;1.050;-0.047;0.176;6.760;0.997;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;10;0.993;1.090;0.059;0.371;14.200;0.996;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;11;0.974;1.210;0.016;0.754;28.900;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;12;0.971;1.160;0.013;0.615;23.600;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;13;0.965;1.200;-0.084;0.685;26.200;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;14;0.981;1.120;-0.054;0.420;16.100;0.991;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;15;0.995;1.060;0.108;0.324;12.400;0.997;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;2;0.974;1.090;-0.109;0.367;14.100;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;4;0.991;1.070;0.035;0.306;11.700;0.996;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;5;0.970;1.140;-0.014;0.543;20.800;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;6;0.960;1.020;-0.047;0.356;13.600;0.980;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;7;0.991;1.030;0.121;0.266;10.200;0.995;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;8;0.974;1.080;0.010;0.396;15.200;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;9;0.975;1.060;-0.066;0.313;12.000;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM02.5;1 hour;mean;0.979;1.099;-0.004;0.421;16.126;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;1;0.995;1.050;-0.047;0.176;6.760;0.997;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;10;0.993;1.090;0.058;0.371;14.200;0.997;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;11;0.974;1.210;0.015;0.755;29.000;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;12;0.971;1.160;0.013;0.615;23.600;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;13;0.965;1.200;-0.085;0.686;26.300;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;14;0.981;1.120;-0.054;0.421;16.100;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;15;0.995;1.070;0.105;0.326;12.500;0.997;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;2;0.974;1.090;-0.109;0.367;14.100;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;4;0.991;1.070;0.035;0.306;11.700;0.996;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;5;0.970;1.140;-0.014;0.543;20.800;0.985;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;6;0.960;1.020;-0.047;0.356;13.600;0.980;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;7;0.991;1.030;0.121;0.266;10.200;0.995;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;8;0.974;1.080;0.010;0.396;15.200;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;9;0.975;1.060;-0.066;0.313;12.000;0.987;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;PM10;1 hour;mean;0.979;1.099;-0.005;0.421;16.147;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;1;0.134;1.410;-228.000;195.000;102.000;0.366;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;10;0.008;0.251;211.000;122.000;64.200;0.088;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;11;0.189;-2.720;630.000;246.000;129.000;-0.435;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;12;0.007;0.310;216.000;151.000;79.200;0.087;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;13;0.170;3.620;-1.390;577.000;303.000;0.413;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;14;0.087;-2.220;669.000;278.000;146.000;-0.294;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;15;0.069;-0.481;214.000;105.000;54.900;-0.263;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;2;;;;194.000;102.000;;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;4;0.001;0.042;143.000;74.900;39.300;0.026;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;5;0.005;-0.452;505.000;314.000;165.000;-0.074;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;6;0.130;-2.150;512.000;238.000;125.000;-0.360;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;7;0.051;1.910;-260.000;298.000;156.000;0.226;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;8;0.159;2.050;160.000;398.000;209.000;0.399;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;9;0.010;0.673;337.000;359.000;188.000;0.100;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;VOC;1 hour;mean;0.078;0.173;239.047;253.564;133.043;0.021;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;1;0.972;0.737;-0.002;10.600;26.300;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;10;0.983;0.941;-3.510;5.880;14.600;0.992;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;11;0.975;0.860;-0.814;6.470;16.100;0.988;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;12;0.977;0.851;-1.190;7.200;17.900;0.988;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;13;0.886;0.647;6.220;8.050;20.000;0.941;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;14;0.967;0.870;-0.516;5.790;14.400;0.983;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;15;0.984;0.952;-2.580;4.530;11.200;0.992;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;2;0.973;0.844;-1.050;7.340;18.200;0.986;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;4;0.978;0.859;-2.580;8.280;20.500;0.989;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;5;0.941;0.756;1.880;7.980;19.800;0.970;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;6;0.916;0.744;2.320;8.010;19.900;0.957;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;7;0.98;0.843;-3.860;10.200;25.300;0.990;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;8;0.943;0.745;3.410;6.890;17.100;0.971;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;9;0.982;0.847;-0.538;6.720;16.700;0.991;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;RH;1 hour;mean;0.961;0.821;-0.201;7.424;18.429;0.980;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;1;0.881;0.687;11.600;2.360;7.970;0.939;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;10;0.956;1.130;-3.230;0.577;1.950;0.978;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;11;0.905;0.919;3.130;0.750;2.530;0.951;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;12;0.855;0.843;5.630;0.984;3.320;0.925;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;13;0.345;0.345;21.500;2.180;7.350;0.587;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;14;0.859;0.912;3.000;0.430;1.450;0.927;Wings_indoor;indoor
Zagreb_intercomparison;LS_169;air_temp;1 hour;15;0.97;0.916;2.500;0.075;0.254;0.985;Wings_indoor;indoor
