date,var,val,device
2024-03-21 16:00:00,PM01,1.16418546175197,Tropos
2024-03-21 16:03:00,PM01,1.21086371025919,Tropos
2024-03-21 16:06:00,PM01,1.19088071584447,Tropos
2024-03-21 16:09:00,PM01,1.31920239829688,Tropos
2024-03-21 16:12:00,PM01,1.28180626574438,Tropos
2024-03-21 16:15:00,PM01,1.25643911515887,Tropos
2024-03-21 16:18:00,PM01,1.37129148051711,Tropos
2024-03-21 16:21:00,PM01,1.33592615651048,Tropos
2024-03-21 16:24:00,PM01,1.38005427743899,Tropos
2024-03-21 16:27:00,PM01,1.29393327559235,Tropos
2024-03-21 16:30:00,PM01,1.33525558949239,Tropos
2024-03-21 16:33:00,PM01,1.30323457980481,Tropos
2024-03-21 16:36:00,PM01,1.34064456112218,Tropos
2024-03-21 16:39:00,PM01,1.3212431713566,Tropos
2024-03-21 16:42:00,PM01,1.34057344006514,Tropos
2024-03-21 16:45:00,PM01,1.29396022492109,Tropos
2024-03-21 16:48:00,PM01,1.32593218500963,Tropos
2024-03-21 16:51:00,PM01,1.42288812621842,Tropos
2024-03-21 16:54:00,PM01,1.36878960603964,Tropos
2024-03-21 16:57:00,PM01,1.28856057738883,Tropos
2024-03-21 17:03:00,PM01,1.38345078336553,Tropos
2024-03-21 17:06:00,PM01,1.1603361847393,Tropos
2024-03-21 17:09:00,PM01,1.29251257509039,Tropos
2024-03-21 17:12:00,PM01,1.29929442044367,Tropos
2024-03-21 17:15:00,PM01,1.31780958391492,Tropos
2024-03-21 17:18:00,PM01,1.22979080740769,Tropos
2024-03-21 17:21:00,PM01,1.35134804235855,Tropos
2024-03-21 17:24:00,PM01,1.32065618825192,Tropos
2024-03-21 17:27:00,PM01,1.46221063318541,Tropos
2024-03-21 17:30:00,PM01,1.40684029886887,Tropos
2024-03-21 17:33:00,PM01,1.44054398621657,Tropos
2024-03-21 17:36:00,PM01,1.41613361975659,Tropos
2024-03-21 17:39:00,PM01,1.40086324204371,Tropos
2024-03-21 17:42:00,PM01,1.27643130940688,Tropos
2024-03-21 17:45:00,PM01,1.43354506935282,Tropos
2024-03-21 17:48:00,PM01,1.42620071245378,Tropos
2024-03-21 17:51:00,PM01,1.34206753337965,Tropos
2024-03-21 17:54:00,PM01,1.48563725931819,Tropos
2024-03-21 17:57:00,PM01,1.35812586705771,Tropos
2024-03-21 18:00:00,PM01,1.4154666030575,Tropos
2024-03-21 18:03:00,PM01,1.49175191331428,Tropos
2024-03-21 18:06:00,PM01,1.54587041581312,Tropos
2024-03-21 18:09:00,PM01,1.57419606841359,Tropos
2024-03-21 18:12:00,PM01,1.65466652338381,Tropos
2024-03-21 18:15:00,PM01,1.52094658044882,Tropos
2024-03-21 18:18:00,PM01,1.60462415419511,Tropos
2024-03-21 18:21:00,PM01,1.59586827539655,Tropos
2024-03-21 18:24:00,PM01,1.60320651685463,Tropos
2024-03-21 18:27:00,PM01,1.50776288702412,Tropos
2024-03-21 18:30:00,PM01,1.44076030810988,Tropos
2024-03-21 18:33:00,PM01,1.57723939280249,Tropos
2024-03-21 18:36:00,PM01,1.49706412622269,Tropos
2024-03-21 18:39:00,PM01,1.4247479997045,Tropos
2024-03-21 18:42:00,PM01,1.31449538098525,Tropos
2024-03-21 18:45:00,PM01,1.41217550476745,Tropos
2024-03-21 18:48:00,PM01,1.27263669935441,Tropos
2024-03-21 18:51:00,PM01,1.32316712880543,Tropos
2024-03-21 18:54:00,PM01,1.36210655389522,Tropos
2024-03-21 18:57:00,PM01,1.22301800899347,Tropos
2024-03-21 19:00:00,PM01,1.16476813263958,Tropos
2024-03-21 19:03:00,PM01,1.2618538185616,Tropos
2024-03-21 19:06:00,PM01,1.22530295194277,Tropos
2024-03-21 19:09:00,PM01,1.21622006691147,Tropos
2024-03-21 19:12:00,PM01,1.21909264840005,Tropos
2024-03-21 19:15:00,PM01,1.20556771210607,Tropos
