timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-12T10:53:55,42.84,1093.00,26.42,1920.75,28.62,14.93,1.10,0.94,0.3131,701.5166,30.0000,48.09,24.82,988.88,-16.35,-8.90
2024-02-12T10:54:00,42.53,1090.59,26.41,1916.64,9.32,4.86,1.14,0.97,0.3126,700.3553,30.0000,47.64,24.82,988.94,-16.35,-8.90
2024-02-12T10:54:05,41.97,1088.48,26.41,1912.82,9.95,5.19,1.19,1.02,0.3115,697.9104,30.0000,47.07,24.82,988.88,-17.21,-9.37
2024-02-12T10:54:10,41.38,1087.15,26.42,1910.51,-33.62,-17.54,1.21,1.03,0.3097,693.9280,30.0000,45.89,24.82,988.89,-51.74,-28.16
2024-02-12T10:54:15,39.66,1084.53,26.41,1905.97,-21.18,-11.05,1.12,0.96,0.3091,692.4614,30.0000,44.59,24.80,988.87,-51.74,-28.16
2024-02-12T10:54:20,38.59,1083.78,26.39,1904.69,-52.31,-27.29,1.08,0.92,0.3077,689.4432,30.0000,43.58,24.80,988.88,-85.38,-46.47
2024-02-12T10:54:25,37.54,1083.20,26.41,1903.77,-44.84,-23.39,1.13,0.96,0.3054,684.4063,30.0000,42.10,24.79,988.90,-69.86,-38.02
2024-02-12T10:54:30,35.94,1082.13,26.39,1901.97,-95.89,-50.02,1.11,0.94,0.3030,678.9782,30.0000,40.37,24.78,988.91,-128.53,-69.95
2024-02-12T10:54:35,34.65,1081.69,26.41,1901.30,-82.82,-43.20,1.06,0.90,0.3015,675.5609,30.0000,38.23,24.77,988.93,-128.54,-69.95
2024-02-12T10:54:40,33.09,1080.66,26.38,1899.53,-44.84,-23.39,1.07,0.91,0.3002,672.8543,30.0000,36.82,24.75,988.88,-120.79,-65.73
2024-02-12T10:54:45,31.93,1078.87,26.34,1896.50,-70.36,-36.70,1.04,0.88,0.2998,671.9678,30.0000,35.73,24.73,988.88,-112.16,-61.03
2024-02-12T10:54:50,31.12,1078.14,26.37,1895.33,-89.06,-46.45,1.14,0.97,0.2985,669.0940,30.0000,34.74,24.71,988.87,-87.13,-47.41
2024-02-12T10:54:55,30.23,1077.57,26.38,1894.41,-70.37,-36.70,1.21,1.02,0.2974,666.6537,30.0000,33.62,24.69,988.85,-104.39,-56.80
2024-02-12T10:55:00,29.25,1076.09,26.32,1891.99,-82.84,-43.20,1.26,1.06,0.2961,663.8090,30.0000,32.83,24.66,988.84,-113.04,-61.50
2024-02-12T10:55:05,28.43,1074.97,26.31,1890.18,-101.53,-52.94,1.26,1.06,0.2947,660.6317,30.0000,31.84,24.64,988.86,-120.83,-65.73
2024-02-12T10:55:10,27.80,1073.63,26.30,1887.92,-69.77,-36.38,1.32,1.11,0.2931,657.0728,30.0000,30.79,24.62,988.85,-113.06,-61.50
2024-02-12T10:55:15,27.03,1071.92,26.30,1885.12,-89.09,-46.45,1.51,1.27,0.2918,654.2806,30.0000,29.58,24.59,988.85,-121.71,-66.20
2024-02-12T10:55:20,25.93,1072.05,26.28,1885.55,-95.95,-50.02,1.53,1.29,0.2899,650.1761,30.0000,28.68,24.55,988.83,-113.95,-61.97
2024-02-12T10:55:25,25.30,1071.74,26.27,1885.25,-108.42,-56.51,1.55,1.30,0.2890,648.0842,30.0000,27.74,24.52,988.86,-113.10,-61.50
2024-02-12T10:55:30,24.59,1071.95,26.27,1885.80,-69.80,-36.38,1.42,1.19,0.2874,644.6172,30.0000,27.02,24.49,988.85,-96.70,-52.58
2024-02-12T10:55:35,23.97,1071.39,26.24,1885.03,-89.13,-46.45,1.30,1.09,0.2863,642.2727,30.0000,26.37,24.46,988.87,-96.71,-52.58
2024-02-12T10:55:40,22.98,1070.66,26.20,1883.94,-57.34,-29.88,1.30,1.08,0.2855,640.4935,30.0000,26.02,24.43,988.87,-104.49,-56.80
2024-02-12T10:55:45,22.55,1069.43,26.17,1881.97,-70.44,-36.70,1.33,1.12,0.2850,639.4970,30.0000,25.48,24.40,988.87,-95.87,-52.11
2024-02-12T10:55:50,22.44,1068.43,26.17,1880.26,-82.92,-43.20,1.51,1.26,0.2848,638.9140,30.0000,25.26,24.38,988.83,-104.50,-56.80
2024-02-12T10:55:55,22.42,1067.06,26.14,1878.02,-63.59,-33.13,1.41,1.18,0.2853,640.1061,30.0000,24.92,24.36,988.85,-96.75,-52.58
2024-02-12T10:56:00,22.26,1065.31,26.13,1875.25,-57.37,-29.88,1.34,1.12,0.2860,641.9590,30.0000,24.92,24.31,988.85,-95.90,-52.11
2024-02-12T10:56:05,22.39,1065.06,26.10,1874.92,-38.67,-20.14,1.29,1.08,0.2864,642.7106,30.0000,25.04,24.29,988.84,-69.97,-38.02
2024-02-12T10:56:10,22.57,1063.52,26.08,1872.48,-32.43,-16.89,1.27,1.06,0.2877,645.8930,30.0000,25.39,24.26,988.88,-69.12,-37.55
2024-02-12T10:56:15,23.09,1063.66,26.07,1872.97,-20.59,-10.72,1.19,0.99,0.2890,648.7191,30.0000,26.07,24.21,988.85,-36.28,-19.71
2024-02-12T10:56:20,23.62,1064.26,26.04,1874.22,-1.27,-0.66,1.12,0.93,0.2899,650.8701,30.0000,26.76,24.18,988.85,-2.56,-1.39
2024-02-12T10:56:25,24.15,1063.98,26.03,1873.81,-26.83,-13.97,1.11,0.92,0.2903,651.9056,30.0000,27.40,24.16,988.83,-27.64,-15.01
2024-02-12T10:56:30,24.82,1062.46,26.01,1871.41,-13.74,-7.15,1.07,0.89,0.2900,651.2004,30.0000,27.92,24.13,988.88,-36.29,-19.71
2024-02-12T10:56:35,25.04,1062.93,25.97,1872.50,-20.60,-10.72,1.00,0.83,0.2894,650.0829,30.0000,28.13,24.08,988.84,-11.22,-6.09
2024-02-12T10:56:40,25.39,1061.40,25.96,1869.91,-20.60,-10.72,1.06,0.88,0.2887,648.4220,30.0000,28.19,24.06,988.84,-52.73,-28.63
2024-02-12T10:56:45,25.11,1061.75,25.90,1870.93,-20.60,-10.72,1.05,0.88,0.2876,646.1814,30.0000,28.11,24.01,988.88,-19.86,-10.78
2024-02-12T10:56:50,25.05,1061.78,25.89,1871.06,-51.82,-26.96,1.03,0.86,0.2866,643.9224,30.0000,27.89,23.99,988.86,-44.95,-24.40
2024-02-12T10:56:55,24.61,1061.43,25.83,1870.73,-45.58,-23.71,0.94,0.78,0.2858,642.1170,29.0000,27.66,23.96,988.90,-61.39,-33.32
2024-02-12T10:57:00,24.64,1060.64,25.82,1869.52,-26.24,-13.65,0.89,0.75,0.2858,642.1522,29.0000,27.45,23.92,988.87,-52.76,-28.63
2024-02-12T10:57:05,24.62,1060.09,25.80,1868.80,-33.11,-17.22,0.83,0.69,0.2862,643.2322,30.0000,27.46,23.88,988.87,-36.33,-19.71
2024-02-12T10:57:10,24.54,1060.27,25.77,1869.32,-13.75,-7.15,1.01,0.85,0.2867,644.4181,29.0000,27.66,23.85,988.88,-27.67,-15.01
2024-02-12T10:57:15,24.86,1059.87,25.75,1868.85,-1.88,-0.98,1.17,0.97,0.2874,646.1112,29.0000,28.05,23.81,988.87,6.10,3.31
2024-02-12T10:57:20,25.14,1059.24,25.72,1867.97,17.46,9.08,1.23,1.03,0.2883,648.2563,30.0000,28.49,23.78,988.89,-2.56,-1.39
2024-02-12T10:57:25,25.67,1059.25,25.70,1868.23,17.47,9.08,1.21,1.01,0.2893,650.4604,29.0000,29.16,23.74,988.88,23.42,12.70
2024-02-12T10:57:30,26.17,1059.17,25.65,1868.26,23.10,12.01,1.28,1.07,0.2901,652.4857,29.0000,29.86,23.71,988.88,14.75,8.00
2024-02-12T10:57:35,26.79,1058.71,25.61,1867.63,29.34,15.25,1.28,1.07,0.2913,655.0972,29.0000,30.68,23.69,988.90,23.42,12.70
2024-02-12T10:57:40,27.51,1058.92,25.61,1868.17,29.34,15.25,1.18,0.99,0.2920,656.7428,29.0000,31.36,23.66,988.89,40.74,22.09
2024-02-12T10:57:45,28.08,1058.74,25.59,1868.10,22.48,11.68,1.12,0.94,0.2929,658.9666,29.0000,32.31,23.61,988.86,40.75,22.09
2024-02-12T10:57:50,28.83,1058.82,25.55,1868.35,48.11,25.00,0.98,0.83,0.2936,660.5114,29.0000,33.20,23.59,988.85,32.95,17.86
2024-02-12T10:57:55,29.60,1058.11,25.55,1867.32,41.23,21.42,0.87,0.73,0.2947,663.0436,29.0000,34.05,23.57,988.90,58.08,31.48
2024-02-12T10:58:00,30.64,1056.92,25.49,1865.44,41.23,21.42,0.93,0.79,0.2955,664.9320,29.0000,34.99,23.54,988.92,58.09,31.48
2024-02-12T10:58:05,31.37,1056.28,25.44,1864.40,60.62,31.49,1.21,1.02,0.2964,667.0541,29.0000,35.80,23.51,988.86,66.76,36.18
2024-02-12T10:58:10,32.04,1056.06,25.44,1864.15,53.75,27.92,1.38,1.15,0.2970,668.3061,29.0000,36.73,23.49,988.87,75.44,40.88
2024-02-12T10:58:15,32.81,1056.34,25.39,1864.93,73.15,37.99,1.44,1.21,0.2978,670.3717,29.0000,37.46,23.46,988.92,50.31,27.26
2024-02-12T10:58:20,33.40,1056.88,25.37,1865.99,73.15,37.99,1.39,1.16,0.2988,672.6048,29.0000,38.27,23.44,988.91,66.78,36.18
2024-02-12T10:58:25,34.10,1056.65,25.35,1865.69,73.16,37.99,1.33,1.12,0.2990,673.1691,29.0000,39.09,23.42,988.90,91.06,49.33
2024-02-12T10:58:30,34.66,1056.51,25.32,1865.66,79.41,41.23,1.30,1.10,0.2997,674.6817,29.0000,39.77,23.39,988.92,75.47,40.88
2024-02-12T10:58:35,35.15,1055.72,25.31,1864.33,66.27,34.41,1.28,1.07,0.3001,675.6765,29.0000,40.45,23.38,988.92,84.13,45.57
2024-02-12T10:58:40,35.74,1055.51,25.27,1864.09,73.18,37.99,1.35,1.14,0.3005,676.5575,29.0000,41.14,23.35,988.89,75.48,40.88
2024-02-12T10:58:45,36.23,1055.03,25.25,1863.37,79.42,41.23,1.28,1.07,0.3006,676.9206,29.0000,41.60,23.33,988.89,84.14,45.57
