timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3)
2024-02-12T17:40:05,101.35,52.94,32.31,1530.31,15.68,2802.43,0.2734,638.2578,20.0000,37.48,14.49,994.76,1.79,1.61
2024-02-12T17:40:10,83.09,43.40,32.31,1530.39,15.68,2802.62,0.2736,638.8200,20.0000,37.49,14.49,994.77,1.76,1.59
2024-02-12T17:40:15,83.09,43.40,32.28,1530.66,15.70,2803.22,0.2737,638.9689,20.0000,37.38,14.48,994.77,1.68,1.52
2024-02-12T17:40:20,83.09,43.40,32.16,1530.16,15.70,2802.28,0.2734,638.4554,20.0000,37.27,14.48,994.76,1.61,1.45
2024-02-12T17:40:25,64.83,33.86,32.10,1529.73,15.68,2801.60,0.2734,638.2655,20.0000,37.16,14.48,994.80,1.50,1.35
2024-02-12T17:40:30,83.10,43.40,32.00,1529.85,15.70,2801.80,0.2731,637.5759,20.0000,36.97,14.48,994.79,1.41,1.27
2024-02-12T17:40:35,83.09,43.40,31.82,1529.92,15.71,2801.90,0.2732,637.8493,20.0000,36.91,14.48,994.78,1.29,1.17
2024-02-12T17:40:40,91.32,47.70,31.73,1528.84,15.70,2799.79,0.2729,637.1287,20.0000,36.82,14.48,994.74,1.18,1.06
2024-02-12T17:40:45,83.10,43.40,31.64,1529.09,15.68,2800.38,0.2733,638.1384,20.0000,36.76,14.47,994.75,1.16,1.04
2024-02-12T17:40:50,100.46,52.47,31.51,1529.36,15.67,2800.87,0.2737,639.0629,20.0000,36.65,14.47,994.75,1.22,1.09
2024-02-12T17:40:55,92.23,48.17,31.53,1528.82,15.68,2800.01,0.2732,637.8433,20.0000,36.66,14.46,994.76,1.27,1.14
2024-02-12T17:41:00,65.75,34.34,31.43,1528.75,15.68,2799.99,0.2731,637.7503,20.0000,36.58,14.46,994.79,1.33,1.19
2024-02-12T17:41:05,110.50,57.71,31.40,1529.33,15.67,2800.97,0.2732,638.0333,20.0000,36.62,14.46,994.77,1.35,1.21
2024-02-12T17:41:10,65.75,34.34,31.51,1529.44,15.65,2801.22,0.2738,639.2853,20.0000,36.77,14.46,994.78,1.35,1.21
2024-02-12T17:41:15,109.60,57.24,31.65,1529.15,15.67,2800.59,0.2736,638.8192,20.0000,36.88,14.47,994.79,1.41,1.27
2024-02-12T17:41:20,101.36,52.94,31.71,1529.34,15.68,2800.94,0.2733,638.2243,20.0000,36.97,14.47,994.78,1.54,1.38
2024-02-12T17:41:25,92.23,48.17,31.77,1529.76,15.70,2801.81,0.2734,638.4823,20.0000,37.03,14.46,994.79,1.58,1.42
2024-02-12T17:41:30,92.23,48.17,31.89,1530.40,15.68,2802.98,0.2737,639.0272,20.0000,37.13,14.46,994.79,1.60,1.44
2024-02-12T17:41:35,101.37,52.94,31.95,1530.55,15.67,2803.22,0.2738,639.4544,20.0000,37.24,14.46,994.77,1.77,1.60
2024-02-12T17:41:40,109.61,57.24,32.02,1530.93,15.67,2804.04,0.2737,639.1450,20.0000,37.30,14.45,994.79,1.80,1.62
2024-02-12T17:41:45,109.61,57.24,32.12,1531.18,15.67,2804.68,0.2742,640.3040,20.0000,37.35,14.44,994.81,1.83,1.65
2024-02-12T17:41:50,92.24,48.17,32.19,1531.39,15.67,2804.91,0.2736,638.8428,20.0000,37.42,14.45,994.79,1.84,1.66
2024-02-12T17:41:55,83.11,43.40,32.14,1531.28,15.67,2804.79,0.2734,638.4332,20.0000,37.41,14.44,994.78,1.81,1.62
2024-02-12T17:42:00,83.11,43.40,32.20,1531.98,15.67,2806.13,0.2735,638.6244,20.0000,37.41,14.43,994.77,1.87,1.68
2024-02-12T17:42:05,65.76,34.34,32.17,1531.65,15.64,2805.46,0.2733,638.1945,20.0000,37.46,14.44,994.79,1.75,1.57
2024-02-12T17:42:10,109.61,57.24,32.24,1531.29,15.67,2804.88,0.2728,637.1908,20.0000,37.32,14.43,994.78,1.57,1.41
2024-02-12T17:42:15,83.11,43.40,32.10,1531.44,15.65,2805.24,0.2728,637.0332,20.0000,37.21,14.43,994.81,1.47,1.32
2024-02-12T17:42:20,56.63,29.57,32.03,1532.12,15.67,2806.53,0.2732,637.9884,20.0000,37.05,14.42,994.79,1.47,1.31
2024-02-12T17:42:25,83.12,43.40,31.86,1531.74,15.67,2805.92,0.2735,638.7992,20.0000,37.03,14.42,994.82,1.58,1.42
2024-02-12T17:42:30,92.25,48.17,31.78,1532.29,15.65,2806.91,0.2732,638.0905,20.0000,36.95,14.41,994.78,1.64,1.46
2024-02-12T17:42:35,100.49,52.47,31.74,1531.90,15.65,2806.26,0.2735,638.7351,20.0000,36.98,14.41,994.80,1.60,1.43
2024-02-12T17:42:40,100.49,52.47,31.68,1532.52,15.65,2807.56,0.2733,638.4499,20.0000,36.83,14.40,994.82,1.63,1.46
2024-02-12T17:42:45,100.49,52.47,31.57,1532.38,15.67,2807.27,0.2734,638.6049,20.0000,36.74,14.40,994.82,1.64,1.46
2024-02-12T17:42:50,83.12,43.40,31.54,1532.59,15.65,2807.77,0.2732,638.0531,20.0000,36.74,14.39,994.82,1.56,1.40
2024-02-12T17:42:55,83.12,43.40,31.51,1532.70,15.65,2807.92,0.2731,637.8800,20.0000,36.76,14.39,994.80,1.74,1.55
2024-02-12T17:43:00,83.13,43.40,31.53,1532.93,15.63,2808.52,0.2737,639.4257,20.0000,36.78,14.38,994.83,1.73,1.54
2024-02-12T17:43:05,109.63,57.24,31.58,1532.93,15.65,2808.37,0.2735,638.7412,20.0000,36.85,14.39,994.81,1.53,1.36
2024-02-12T17:43:10,92.27,48.17,31.62,1533.05,15.64,2808.86,0.2736,639.1140,20.0000,36.94,14.37,994.83,1.44,1.28
2024-02-12T17:43:15,109.64,57.24,31.70,1533.14,15.64,2808.97,0.2739,639.8216,20.0000,37.05,14.37,994.82,1.50,1.33
2024-02-12T17:43:20,109.64,57.24,31.77,1533.11,15.63,2809.04,0.2737,639.3869,20.0000,37.17,14.36,994.83,1.44,1.28
2024-02-12T17:43:25,118.78,62.01,31.93,1532.47,15.63,2807.82,0.2734,638.7044,20.0000,37.32,14.36,994.81,1.55,1.38
2024-02-12T17:43:30,83.13,43.40,32.06,1532.09,15.64,2806.98,0.2734,638.6895,20.0000,37.47,14.37,994.79,1.61,1.43
2024-02-12T17:43:35,118.78,62.01,32.21,1532.38,15.63,2807.70,0.2730,637.7313,20.0000,37.57,14.36,994.83,1.67,1.48
2024-02-12T17:43:40,100.50,52.47,32.28,1532.52,15.64,2807.84,0.2734,638.5513,20.0000,37.54,14.37,994.82,1.67,1.48
2024-02-12T17:43:45,109.64,57.24,32.25,1532.30,15.61,2807.49,0.2731,637.8792,20.0000,37.52,14.36,994.80,1.71,1.51
2024-02-12T17:43:50,100.51,52.47,32.24,1532.56,15.63,2808.03,0.2729,637.4666,20.0000,37.50,14.36,994.83,1.66,1.47
2024-02-12T17:43:55,66.70,34.82,32.24,1533.33,15.64,2809.59,0.2729,637.6084,20.0000,37.48,14.35,994.85,1.61,1.43
2024-02-12T17:44:00,109.64,57.24,32.18,1532.51,15.61,2807.87,0.2733,638.3350,20.0000,37.47,14.35,994.77,1.71,1.51
2024-02-12T17:44:05,56.64,29.57,32.14,1532.72,15.64,2808.43,0.2734,638.6947,20.0000,37.45,14.35,994.83,1.70,1.50
2024-02-12T17:44:10,100.51,52.47,32.18,1532.47,15.60,2808.02,0.2733,638.3830,20.0000,37.39,14.34,994.81,1.70,1.50
2024-02-12T17:44:15,83.14,43.40,32.04,1532.93,15.60,2808.84,0.2731,638.0342,20.0000,37.28,14.35,994.84,1.83,1.61
2024-02-12T17:44:20,91.37,47.70,31.97,1532.85,15.57,2808.71,0.2733,638.4275,20.0000,37.28,14.35,994.84,1.89,1.67
2024-02-12T17:44:25,92.28,48.17,31.99,1532.30,15.57,2807.89,0.2729,637.6157,20.0000,37.29,14.33,994.84,1.90,1.67
2024-02-12T17:44:30,83.14,43.40,31.97,1532.25,15.57,2807.57,0.2729,637.4468,20.0000,37.23,14.34,994.80,1.87,1.65
2024-02-12T17:44:35,109.65,57.24,31.93,1531.86,15.57,2806.99,0.2728,637.3575,20.0000,37.09,14.34,994.84,1.81,1.59
2024-02-12T17:44:40,74.00,38.63,31.82,1531.84,15.58,2806.97,0.2725,636.7102,20.0000,37.07,14.33,994.81,1.68,1.48
2024-02-12T17:44:45,100.52,52.47,31.83,1531.74,15.58,2806.87,0.2728,637.3284,20.0000,36.98,14.33,994.84,1.61,1.41
2024-02-12T17:44:50,65.79,34.34,31.70,1531.50,15.57,2806.51,0.2727,637.1243,20.0000,36.99,14.32,994.84,1.48,1.31
2024-02-12T17:44:55,100.52,52.47,31.73,1531.74,15.57,2806.93,0.2726,636.9189,20.0000,36.99,14.32,994.83,1.47,1.29
2024-02-12T17:45:00,83.14,43.40,31.73,1532.06,15.57,2807.42,0.2726,636.8537,20.0000,37.06,14.33,994.83,1.62,1.42
2024-02-12T17:45:05,92.28,48.17,31.79,1531.83,15.58,2807.08,0.2729,637.6414,20.0000,37.15,14.32,994.83,1.69,1.49
2024-02-12T17:45:10,101.42,52.94,31.88,1532.73,15.56,2808.74,0.2730,637.7772,20.0000,37.25,14.32,994.83,1.78,1.56
2024-02-12T17:45:15,109.66,57.24,31.99,1533.26,15.56,2809.80,0.2734,638.8550,20.0000,37.35,14.31,994.83,1.77,1.56
2024-02-12T17:45:20,74.01,38.63,32.03,1533.86,15.57,2810.77,0.2733,638.5053,20.0000,37.39,14.32,994.81,1.59,1.40
2024-02-12T17:45:25,101.42,52.94,32.08,1533.28,15.57,2809.82,0.2729,637.6517,20.0000,37.44,14.31,994.82,1.56,1.38
2024-02-12T17:45:30,83.15,43.40,32.20,1532.71,15.54,2808.93,0.2727,637.2841,20.0000,37.49,14.31,994.87,1.46,1.29
2024-02-12T17:45:35,118.80,62.01,32.18,1532.53,15.56,2808.52,0.2734,638.8786,20.0000,37.48,14.30,994.81,1.30,1.15
2024-02-12T17:45:40,101.43,52.94,32.21,1532.36,15.56,2808.34,0.2734,638.8145,20.0000,37.58,14.30,994.86,1.18,1.04
2024-02-12T17:45:45,74.93,39.11,32.25,1532.53,15.57,2808.55,0.2732,638.3429,20.0000,37.58,14.30,994.82,1.21,1.06
2024-02-12T17:45:50,83.15,43.40,32.30,1532.71,15.57,2808.94,0.2732,638.3177,20.0000,37.66,14.30,994.85,1.22,1.08
2024-02-12T17:45:55,100.53,52.47,32.36,1532.36,15.54,2808.43,0.2730,637.9977,20.0000,37.61,14.29,994.86,1.77,1.56
2024-02-12T17:46:00,83.15,43.40,32.28,1532.41,15.57,2808.42,0.2732,638.2325,20.0000,37.59,14.30,994.86,1.81,1.60
2024-02-12T17:46:05,74.94,39.11,32.23,1532.35,15.57,2808.42,0.2734,638.9204,20.0000,37.46,14.28,994.83,1.76,1.55
2024-02-12T17:46:10,100.54,52.47,32.16,1532.16,15.54,2808.10,0.2731,638.1605,20.0000,37.41,14.28,994.84,1.66,1.47
2024-02-12T17:46:15,91.41,47.70,32.12,1532.02,15.57,2808.13,0.2731,638.2277,20.0000,37.43,14.27,994.90,1.50,1.33
2024-02-12T17:46:20,83.16,43.40,32.11,1531.62,15.53,2807.27,0.2730,637.8731,20.0000,37.27,14.27,994.86,1.37,1.21
2024-02-12T17:46:25,92.30,48.17,31.99,1532.04,15.53,2808.12,0.2726,636.9517,20.0000,37.27,14.26,994.85,2.17,1.92
2024-02-12T17:46:30,100.54,52.47,31.98,1531.57,15.53,2807.21,0.2728,637.3977,20.0000,37.27,14.26,994.83,2.00,1.77
2024-02-12T17:46:35,83.17,43.40,31.92,1531.20,15.54,2806.63,0.2729,637.7850,20.0000,37.19,14.26,994.87,1.75,1.55
2024-02-12T17:46:40,83.17,43.40,31.88,1531.00,15.54,2806.40,0.2728,637.6465,20.0000,37.11,14.25,994.88,1.56,1.38
2024-02-12T17:46:45,83.17,43.40,31.77,1531.20,15.51,2806.77,0.2732,638.3916,20.0000,37.13,14.26,994.92,1.59,1.40
2024-02-12T17:46:50,118.83,62.01,31.83,1531.67,15.53,2807.59,0.2728,637.5704,19.0000,37.14,14.25,994.87,1.71,1.51
2024-02-12T17:46:55,100.55,52.47,31.77,1532.08,15.53,2808.36,0.2730,637.9708,20.0000,37.17,14.25,994.88,1.75,1.54
2024-02-12T17:47:00,65.81,34.34,31.84,1532.76,15.51,2809.65,0.2730,637.8969,20.0000,37.24,14.25,994.89,1.80,1.59
2024-02-12T17:47:05,83.17,43.40,31.92,1532.77,15.50,2809.79,0.2733,638.6864,20.0000,37.32,14.24,994.90,1.76,1.55
2024-02-12T17:47:10,92.31,48.17,31.97,1533.27,15.53,2810.58,0.2729,637.8286,20.0000,37.35,14.24,994.85,1.59,1.40
2024-02-12T17:47:15,109.70,57.24,32.02,1533.98,15.54,2812.01,0.2731,638.1720,20.0000,37.40,14.24,994.90,1.43,1.27
2024-02-12T17:47:20,109.70,57.24,32.12,1534.78,15.51,2813.51,0.2725,636.9904,20.0000,37.49,14.23,994.87,1.33,1.17
2024-02-12T17:47:25,92.32,48.17,32.16,1534.77,15.49,2813.49,0.2723,636.5017,20.0000,37.55,14.24,994.91,1.51,1.33
2024-02-12T17:47:30,100.56,52.47,32.23,1534.54,15.49,2813.20,0.2729,637.8370,19.0000,37.60,14.23,994.92,1.57,1.38
2024-02-12T17:47:35,109.70,57.24,32.26,1534.83,15.50,2813.71,0.2727,637.2673,19.0000,37.66,14.23,994.91,1.54,1.36
2024-02-12T17:47:40,92.32,48.17,32.29,1534.21,15.50,2812.64,0.2730,638.1464,20.0000,37.71,14.23,994.94,1.50,1.32
2024-02-12T17:47:45,83.18,43.40,32.35,1534.22,15.49,2812.70,0.2731,638.4016,20.0000,37.76,14.22,994.92,1.43,1.26
2024-02-12T17:47:50,91.42,47.70,32.37,1534.47,15.49,2813.17,0.2735,639.2994,20.0000,37.73,14.22,994.92,1.61,1.41
2024-02-12T17:47:55,65.82,34.34,32.35,1535.75,15.49,2815.52,0.2731,638.2715,20.0000,37.68,14.22,994.93,1.62,1.43
2024-02-12T17:48:00,83.18,43.40,32.31,1536.10,15.50,2816.19,0.2730,637.9934,20.0000,37.74,14.22,994.93,1.60,1.41
2024-02-12T17:48:05,92.33,48.17,32.34,1536.13,15.50,2816.41,0.2728,637.6155,20.0000,37.69,14.21,994.96,1.61,1.42
2024-02-12T17:48:10,83.18,43.40,32.35,1536.04,15.49,2816.15,0.2723,636.4774,20.0000,37.72,14.21,994.92,1.56,1.37
2024-02-12T17:48:15,57.60,30.05,32.35,1537.01,15.47,2817.97,0.2723,636.5552,20.0000,37.61,14.21,994.94,1.59,1.40
2024-02-12T17:48:20,83.19,43.40,32.28,1536.45,15.46,2816.93,0.2722,636.3188,20.0000,37.55,14.21,994.94,1.65,1.45
2024-02-12T17:48:25,83.19,43.40,32.23,1536.01,15.50,2816.26,0.2728,637.5781,20.0000,37.48,14.20,994.95,1.71,1.50
2024-02-12T17:48:30,65.82,34.34,32.14,1535.26,15.49,2814.82,0.2731,638.4422,19.0000,37.50,14.20,994.92,1.85,1.62
2024-02-12T17:48:35,65.83,34.34,32.12,1535.06,15.49,2814.60,0.2722,636.4010,20.0000,37.46,14.20,994.97,1.89,1.65
2024-02-12T17:48:40,65.83,34.34,32.10,1535.12,15.47,2814.73,0.2722,636.3398,20.0000,37.39,14.19,994.95,2.02,1.77
2024-02-12T17:48:45,74.05,38.63,32.03,1534.79,15.46,2814.14,0.2731,638.3668,20.0000,37.39,14.19,994.95,2.12,1.86
2024-02-12T17:48:50,74.97,39.11,32.00,1534.92,15.44,2814.41,0.2724,636.8086,20.0000,37.37,14.19,994.97,2.27,1.99
2024-02-12T17:48:55,92.34,48.17,32.04,1535.20,15.46,2815.03,0.2727,637.5639,19.0000,37.35,14.18,994.97,2.19,1.92
2024-02-12T17:49:00,83.20,43.40,32.02,1535.64,15.44,2815.82,0.2728,637.7290,20.0000,37.33,14.18,994.97,1.97,1.72
2024-02-12T17:49:05,109.73,57.24,32.02,1535.41,15.44,2815.42,0.2727,637.4948,20.0000,37.41,14.18,994.97,1.81,1.59
2024-02-12T17:49:10,100.59,52.47,32.07,1535.29,15.43,2815.26,0.2725,637.0709,19.0000,37.44,14.18,994.99,1.78,1.56
2024-02-12T17:49:15,65.83,34.34,32.13,1534.80,15.44,2814.34,0.2721,636.2362,19.0000,37.46,14.19,995.02,2.00,1.75
2024-02-12T17:49:20,83.20,43.40,32.13,1534.66,15.46,2814.00,0.2724,636.8516,20.0000,37.53,14.19,994.99,2.10,1.85
2024-02-12T17:49:25,92.34,48.17,32.24,1535.37,15.43,2815.35,0.2731,638.5690,19.0000,37.59,14.18,994.97,2.07,1.82
2024-02-12T17:49:30,83.20,43.40,32.26,1535.65,15.46,2815.98,0.2726,637.3791,20.0000,37.67,14.18,995.01,1.89,1.66
2024-02-12T17:49:35,83.20,43.40,32.28,1536.13,15.44,2816.81,0.2726,637.2046,19.0000,37.73,14.18,994.99,1.74,1.53
2024-02-12T17:49:40,92.34,48.17,32.38,1536.71,15.43,2817.81,0.2725,637.1639,19.0000,37.80,14.18,994.98,1.69,1.49
2024-02-12T17:49:45,74.98,39.11,32.46,1537.32,15.43,2818.99,0.2720,635.8178,20.0000,37.87,14.18,995.00,1.53,1.34
2024-02-12T17:49:50,84.12,43.88,32.52,1537.78,15.44,2819.99,0.2722,636.4735,19.0000,37.89,14.17,995.02,1.41,1.24
2024-02-12T17:49:55,65.83,34.34,32.50,1537.09,15.43,2818.71,0.2720,635.9461,19.0000,37.87,14.17,995.01,1.47,1.30
2024-02-12T17:50:00,109.74,57.24,32.53,1537.50,15.44,2819.50,0.2721,636.0579,20.0000,37.82,14.16,994.99,1.55,1.37
2024-02-12T17:50:05,74.98,39.11,32.48,1537.79,15.43,2820.06,0.2723,636.5752,19.0000,37.79,14.16,995.00,1.46,1.29
2024-02-12T17:50:10,82.30,42.93,32.48,1537.79,15.44,2820.07,0.2723,636.6956,20.0000,37.85,14.17,995.04,1.62,1.43
2024-02-12T17:50:15,83.21,43.40,32.50,1537.03,15.40,2818.76,0.2723,636.7651,19.0000,37.77,14.16,995.03,1.73,1.53
2024-02-12T17:50:20,92.35,48.17,32.41,1536.63,15.40,2817.97,0.2720,636.0087,20.0000,37.71,14.16,995.01,1.77,1.57
2024-02-12T17:50:25,100.60,52.47,32.32,1536.56,15.42,2817.98,0.2722,636.5260,19.0000,37.65,14.15,995.03,1.86,1.65
2024-02-12T17:50:30,100.60,52.47,32.26,1536.26,15.42,2817.30,0.2723,636.7386,20.0000,37.60,14.16,995.01,2.01,1.78
2024-02-12T17:50:35,92.35,48.17,32.25,1536.09,15.42,2817.03,0.2720,636.0771,19.0000,37.65,14.16,995.03,2.13,1.89
2024-02-12T17:50:40,100.60,52.47,32.31,1536.53,15.40,2817.88,0.2723,636.6273,19.0000,37.60,14.15,995.01,2.04,1.80
2024-02-12T17:50:45,92.36,48.17,32.25,1536.42,15.40,2817.71,0.2720,635.9702,19.0000,37.52,14.15,995.02,1.73,1.53
2024-02-12T17:50:50,109.75,57.24,32.18,1536.75,15.42,2818.32,0.2722,636.3449,19.0000,37.50,14.15,995.03,1.81,1.60
2024-02-12T17:50:55,92.36,48.17,32.13,1536.75,15.40,2818.39,0.2726,637.3102,19.0000,37.42,14.14,995.02,1.91,1.69
2024-02-12T17:51:00,84.13,43.88,32.11,1536.92,15.37,2818.71,0.2721,636.1809,19.0000,37.47,14.15,995.05,2.02,1.78
2024-02-12T17:51:05,100.61,52.47,32.14,1537.00,15.37,2818.97,0.2719,635.9033,19.0000,37.53,14.14,995.06,2.05,1.81
2024-02-12T17:51:10,74.99,39.11,32.22,1537.20,15.40,2819.40,0.2723,636.8537,19.0000,37.51,14.14,995.08,1.98,1.75
2024-02-12T17:51:15,109.75,57.24,32.17,1537.39,15.39,2819.73,0.2722,636.4402,19.0000,37.55,14.14,995.07,1.77,1.56
2024-02-12T17:51:20,92.36,48.17,32.21,1537.28,15.40,2819.55,0.2723,636.7003,20.0000,37.59,14.13,995.04,1.67,1.47
2024-02-12T17:51:25,118.90,62.01,32.24,1537.26,15.40,2819.46,0.2726,637.3421,20.0000,37.64,14.14,995.06,1.57,1.39
2024-02-12T17:51:30,83.22,43.40,32.32,1538.05,15.42,2820.94,0.2723,636.7895,19.0000,37.71,14.14,995.08,1.48,1.31
2024-02-12T17:51:35,75.00,39.11,32.33,1539.57,15.42,2823.87,0.2724,637.0114,19.0000,37.75,14.13,995.09,2.08,1.84
2024-02-12T17:51:40,118.90,62.01,32.42,1539.39,15.37,2823.44,0.2720,636.0149,19.0000,37.81,14.13,995.05,2.39,2.12
2024-02-12T17:51:45,101.51,52.94,32.44,1539.92,15.39,2824.43,0.2722,636.4094,20.0000,37.84,14.13,995.06,2.51,2.23
2024-02-12T17:51:50,92.37,48.17,32.48,1539.44,15.37,2823.72,0.2721,636.2909,19.0000,37.92,14.12,995.08,2.37,2.11
2024-02-12T17:51:55,83.22,43.40,32.56,1539.49,15.39,2823.83,0.2726,637.4312,19.0000,37.89,14.12,995.09,2.32,2.06
2024-02-12T17:52:00,92.37,48.17,32.56,1538.74,15.40,2822.41,0.2729,638.2601,19.0000,37.90,14.12,995.07,2.36,2.10
2024-02-12T17:52:05,83.23,43.40,32.50,1538.31,15.39,2821.78,0.2724,637.0447,19.0000,37.88,14.11,995.09,2.21,1.97
2024-02-12T17:52:10,109.76,57.24,32.50,1537.90,15.37,2820.88,0.2722,636.5424,20.0000,37.90,14.11,995.04,2.11,1.88
2024-02-12T17:52:15,83.23,43.40,32.48,1537.98,15.37,2821.20,0.2718,635.7633,19.0000,37.85,14.10,995.07,1.92,1.71
2024-02-12T17:52:20,92.38,48.17,32.47,1536.98,15.37,2819.38,0.2719,635.8676,19.0000,37.84,14.10,995.07,1.92,1.71
2024-02-12T17:52:25,109.77,57.24,32.44,1537.28,15.40,2819.92,0.2722,636.7093,19.0000,37.88,14.10,995.07,1.93,1.72
2024-02-12T17:52:30,75.00,39.11,32.46,1536.91,15.36,2819.34,0.2726,637.4640,20.0000,37.86,14.09,995.07,1.96,1.75
2024-02-12T17:52:35,100.63,52.47,32.46,1537.19,15.39,2819.86,0.2723,636.7664,19.0000,37.80,14.09,995.08,1.87,1.68
2024-02-12T17:52:40,74.08,38.63,32.42,1537.32,15.37,2820.08,0.2718,635.7144,19.0000,37.78,14.09,995.07,1.73,1.55
2024-02-12T17:52:45,100.63,52.47,32.39,1537.02,15.37,2819.55,0.2720,636.1745,19.0000,37.78,14.09,995.07,1.73,1.56
2024-02-12T17:52:50,65.86,34.34,32.37,1537.08,15.36,2819.68,0.2723,636.8889,20.0000,37.75,14.09,995.09,1.79,1.61
2024-02-12T17:52:55,109.78,57.24,32.41,1537.38,15.36,2820.23,0.2720,636.2169,19.0000,37.69,14.09,995.08,1.88,1.69
2024-02-12T17:53:00,92.38,48.17,32.32,1537.73,15.37,2820.82,0.2721,636.3683,19.0000,37.60,14.09,995.06,1.96,1.76
2024-02-12T17:53:05,65.86,34.34,32.26,1538.20,15.37,2821.71,0.2722,636.6536,20.0000,37.62,14.09,995.08,1.79,1.61
2024-02-12T17:53:10,65.86,34.34,32.23,1538.10,15.36,2821.45,0.2720,636.2254,19.0000,37.61,14.09,995.05,1.64,1.48
2024-02-12T17:53:15,75.00,39.11,32.23,1538.78,15.34,2822.77,0.2721,636.2804,19.0000,37.61,14.09,995.07,1.57,1.41
2024-02-12T17:53:20,109.77,57.24,32.22,1538.61,15.36,2822.41,0.2720,636.0242,19.0000,37.58,14.09,995.05,1.56,1.40
2024-02-12T17:53:25,92.38,48.17,32.26,1539.43,15.36,2824.08,0.2722,636.6348,19.0000,37.59,14.08,995.08,1.55,1.39
2024-02-12T17:53:30,101.53,52.94,32.23,1538.08,15.33,2821.67,0.2721,636.4467,19.0000,37.63,14.08,995.10,1.60,1.43
2024-02-12T17:53:35,109.78,57.24,32.23,1538.94,15.34,2823.30,0.2721,636.5419,19.0000,37.70,14.07,995.09,1.73,1.55
2024-02-12T17:53:40,92.39,48.17,32.30,1538.51,15.36,2822.52,0.2721,636.3472,19.0000,37.77,14.07,995.09,1.79,1.61
2024-02-12T17:53:45,109.78,57.24,32.40,1538.12,15.34,2821.80,0.2719,636.0679,19.0000,37.83,14.07,995.09,1.68,1.50
2024-02-12T17:53:50,92.39,48.17,32.44,1537.79,15.36,2821.14,0.2719,635.8420,19.0000,37.90,14.07,995.06,1.47,1.32
2024-02-12T17:53:55,83.24,43.40,32.50,1537.21,15.32,2820.17,0.2715,635.0806,20.0000,37.95,14.06,995.07,1.49,1.33
2024-02-12T17:54:00,92.39,48.17,32.54,1537.06,15.33,2819.89,0.2716,635.3722,19.0000,37.99,14.06,995.06,1.58,1.41
2024-02-12T17:54:05,83.24,43.40,32.63,1536.71,15.32,2819.24,0.2718,635.7777,19.0000,38.05,14.06,995.06,1.59,1.42
2024-02-12T17:54:10,65.87,34.34,32.62,1536.94,15.34,2819.81,0.2721,636.3829,19.0000,38.08,14.05,995.08,1.61,1.44
2024-02-12T17:54:15,65.86,34.34,32.65,1536.61,15.30,2819.09,0.2719,635.9198,19.0000,38.06,14.05,995.04,1.56,1.40
2024-02-12T17:54:20,109.79,57.24,32.63,1536.14,15.32,2818.35,0.2722,636.7755,19.0000,38.04,14.05,995.08,1.64,1.47
2024-02-12T17:54:25,82.34,42.93,32.72,1535.21,15.32,2816.70,0.2717,635.6468,19.0000,38.09,14.04,995.07,1.49,1.34
2024-02-12T17:54:30,109.79,57.24,32.65,1534.85,15.33,2816.06,0.2717,635.6069,19.0000,38.03,14.04,995.08,1.43,1.29
2024-02-12T17:54:35,75.02,39.11,32.61,1534.61,15.30,2815.56,0.2714,634.9280,19.0000,38.07,14.04,995.05,1.74,1.57
2024-02-12T17:54:40,101.54,52.94,32.66,1534.06,15.29,2814.50,0.2715,635.1216,19.0000,38.03,14.04,995.04,1.85,1.67
2024-02-12T17:54:45,74.10,38.63,32.59,1533.83,15.30,2814.16,0.2718,635.8317,19.0000,38.00,14.04,995.06,1.96,1.77
2024-02-12T17:54:50,83.24,43.40,32.59,1533.44,15.33,2813.35,0.2716,635.4082,19.0000,37.92,14.04,995.03,1.86,1.69
2024-02-12T17:54:55,74.10,38.63,32.54,1532.32,15.30,2811.36,0.2719,636.0154,19.0000,37.84,14.04,995.06,1.71,1.55
2024-02-12T17:55:00,57.64,30.05,32.41,1532.20,15.30,2811.20,0.2716,635.3890,19.0000,37.75,14.03,995.04,1.57,1.43
2024-02-12T17:55:05,83.25,43.40,32.40,1531.48,15.30,2809.92,0.2713,634.6864,19.0000,37.77,14.03,995.05,1.55,1.40
2024-02-12T17:55:10,109.79,57.24,32.38,1530.87,15.27,2808.76,0.2721,636.4192,20.0000,37.70,14.03,995.04,1.57,1.42
2024-02-12T17:55:15,83.25,43.40,32.32,1531.90,15.33,2810.67,0.2721,636.4389,19.0000,37.72,14.02,995.01,1.54,1.39
2024-02-12T17:55:20,100.65,52.47,32.30,1531.66,15.30,2810.36,0.2720,636.1830,19.0000,37.73,14.02,995.06,1.47,1.33
2024-02-12T17:55:25,127.18,66.30,32.31,1531.34,15.29,2809.73,0.2716,635.4521,19.0000,37.77,14.02,995.05,1.40,1.26
2024-02-12T17:55:30,65.87,34.34,32.35,1531.84,15.29,2810.66,0.2718,635.8452,20.0000,37.79,14.02,995.05,1.47,1.33
