timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-13T12:33:03,20.52,1303.79,29.46,2305.89,0.4944,1114.8772,34.0000,7399.88,6574.03,0.65,0.50,80.17,41.56,23.05,27.96,1005.72,72.98,39.47
2024-02-13T12:33:08,20.56,1303.07,29.46,2304.62,0.4943,1114.6728,34.0000,7367.41,6545.19,0.71,0.54,68.27,35.39,23.05,27.95,1005.69,22.61,12.23
2024-02-13T12:33:13,20.58,1302.63,29.44,2303.84,0.4950,1116.1164,34.0000,7375.53,6552.40,0.63,0.48,86.44,44.81,23.04,27.95,1005.69,56.47,30.54
2024-02-13T12:33:18,20.52,1302.35,29.43,2303.38,0.4946,1115.2977,34.0000,7370.24,6547.59,0.63,0.48,74.54,38.64,23.05,27.95,1005.70,55.60,30.07
2024-02-13T12:33:23,20.58,1302.04,29.44,2302.84,0.4949,1115.9706,34.0000,7351.30,6530.77,0.63,0.48,100.21,51.95,23.04,27.95,1005.70,47.80,25.85
2024-02-13T12:33:28,20.63,1301.90,29.44,2302.62,0.4949,1115.8675,34.0000,7370.33,6547.59,0.61,0.47,73.90,38.31,23.05,27.94,1005.68,55.60,30.07
2024-02-13T12:33:33,20.58,1301.46,29.44,2301.79,0.4949,1115.8683,34.0000,7435.10,6605.28,0.53,0.40,80.78,41.88,23.07,27.94,1005.66,55.60,30.07
2024-02-13T12:33:38,20.50,1300.43,29.42,2300.00,0.4954,1116.9853,34.0000,7413.59,6586.05,0.53,0.41,99.57,51.62,23.09,27.94,1005.68,72.98,39.47
2024-02-13T12:33:43,20.55,1299.52,29.42,2298.42,0.4934,1112.7000,34.0000,7429.91,6600.47,0.61,0.47,68.27,35.39,23.09,27.94,1005.69,64.29,34.77
2024-02-13T12:33:48,20.57,1299.58,29.44,2298.40,0.4933,1112.3503,34.0000,7410.53,6583.64,0.61,0.46,80.78,41.88,23.06,27.95,1005.67,64.29,34.77
2024-02-13T12:33:53,20.61,1299.92,29.43,2299.10,0.4950,1116.2516,34.0000,7421.72,6593.26,0.55,0.42,68.27,35.39,23.08,27.94,1005.68,72.11,39.00
2024-02-13T12:33:58,20.66,1300.05,29.42,2299.39,0.4950,1116.1716,34.0000,7384.04,6559.61,0.51,0.39,74.54,38.64,23.08,27.94,1005.71,47.80,25.85
2024-02-13T12:34:03,20.60,1299.88,29.42,2299.04,0.4949,1116.0313,34.0000,7394.67,6569.22,0.62,0.47,105.84,54.87,23.08,27.94,1005.68,72.98,39.47
2024-02-13T12:34:08,20.60,1300.18,29.44,2299.62,0.4946,1115.3197,34.0000,7394.80,6569.22,0.87,0.67,67.63,35.06,23.07,27.94,1005.70,64.29,34.77
2024-02-13T12:34:13,20.54,1300.76,29.43,2300.63,0.4946,1115.2798,34.0000,7411.01,6583.64,0.87,0.67,80.79,41.88,23.06,27.94,1005.70,56.47,30.54
2024-02-13T12:34:18,20.61,1300.91,29.40,2300.93,0.4949,1115.8930,34.0000,7419.22,6590.85,0.87,0.67,87.06,45.13,23.04,27.94,1005.71,56.47,30.54
2024-02-13T12:34:23,20.57,1301.45,29.42,2301.81,0.4955,1117.3787,34.0000,7397.38,6571.63,0.74,0.57,74.54,38.64,23.05,27.94,1005.68,31.30,16.93
2024-02-13T12:34:28,20.49,1301.05,29.43,2301.11,0.4957,1117.7508,34.0000,7400.10,6574.03,0.73,0.56,80.79,41.88,23.04,27.94,1005.68,56.47,30.54
2024-02-13T12:34:33,20.52,1301.15,29.40,2301.29,0.4951,1116.5056,34.0000,7391.97,6566.82,0.74,0.56,74.54,38.64,23.04,27.94,1005.68,47.80,25.85
2024-02-13T12:34:39,20.49,1300.88,29.42,2300.79,0.4945,1114.9627,34.0000,7386.47,6562.01,0.74,0.57,100.21,51.95,23.05,27.94,1005.67,72.98,39.47
2024-02-13T12:34:43,20.49,1300.92,29.42,2300.78,0.4938,1113.5257,34.0000,7407.87,6581.24,0.75,0.57,80.78,41.88,23.04,27.95,1005.67,55.60,30.07
2024-02-13T12:34:49,20.61,1301.10,29.42,2301.23,0.4948,1115.6627,34.0000,7402.90,6576.43,0.67,0.52,87.06,45.13,23.03,27.94,1005.70,55.60,30.07
2024-02-13T12:34:54,20.68,1301.05,29.43,2301.10,0.4949,1115.9724,34.0000,7405.47,6578.84,0.64,0.49,80.79,41.88,23.05,27.94,1005.68,72.98,39.47
2024-02-13T12:34:58,20.68,1301.76,29.42,2302.45,0.4945,1115.0925,34.0000,7397.65,6571.63,0.63,0.48,74.54,38.64,23.05,27.94,1005.72,55.60,30.07
2024-02-13T12:35:03,20.58,1302.78,29.43,2304.20,0.4936,1113.0901,34.0000,7419.12,6590.85,0.57,0.44,73.90,38.31,23.07,27.94,1005.70,56.47,30.54
2024-02-13T12:35:09,20.54,1302.58,29.40,2303.88,0.4943,1114.5744,34.0000,7405.69,6578.84,0.51,0.39,74.54,38.64,23.08,27.94,1005.71,72.98,39.47
2024-02-13T12:35:14,20.55,1303.10,29.42,2304.84,0.4944,1114.7733,34.0000,7400.41,6574.03,0.51,0.39,80.79,41.88,23.07,27.93,1005.69,47.80,25.85
2024-02-13T12:35:19,20.55,1303.53,29.40,2305.65,0.4940,1114.0645,34.0000,7397.89,6571.63,0.43,0.33,87.06,45.13,23.07,27.93,1005.72,56.47,30.54
2024-02-13T12:35:24,20.60,1303.03,29.38,2304.72,0.4956,1117.5445,34.0000,7367.96,6545.19,0.45,0.35,74.54,38.64,23.09,27.93,1005.69,64.29,34.77
2024-02-13T12:35:29,20.57,1304.15,29.40,2306.63,0.4958,1118.1043,34.0000,7394.78,6569.22,1.62,1.25,55.73,28.89,23.08,27.93,1005.66,55.60,30.07
2024-02-13T12:35:34,20.55,1305.35,29.40,2308.83,0.4951,1116.3745,34.0000,7451.83,6619.70,1.64,1.25,87.06,45.13,23.07,27.93,1005.69,64.29,34.77
2024-02-13T12:35:39,20.63,1305.89,29.38,2309.74,0.4950,1116.2370,34.0000,7394.86,6569.22,1.41,1.08,80.79,41.88,23.06,27.93,1005.67,47.80,25.85
2024-02-13T12:35:44,20.63,1305.75,29.40,2309.53,0.4956,1117.5301,34.0000,7451.83,6619.70,1.23,0.94,68.27,35.39,23.06,27.93,1005.69,64.29,34.77
2024-02-13T12:35:49,20.57,1306.06,29.42,2310.05,0.4943,1114.7466,34.0000,7449.06,6617.29,0.99,0.75,106.49,55.20,23.05,27.92,1005.65,72.98,39.47
2024-02-13T12:35:54,20.57,1306.23,29.38,2310.47,0.4945,1115.1103,34.0000,7441.30,6610.08,0.84,0.64,80.79,41.88,23.05,27.92,1005.70,89.48,48.39
2024-02-13T12:35:59,20.50,1306.23,29.38,2310.39,0.4949,1115.9416,34.0000,7411.26,6583.64,0.89,0.68,105.85,54.87,23.07,27.93,1005.70,64.29,34.77
2024-02-13T12:36:04,20.65,1306.32,29.38,2310.50,0.4953,1116.7901,34.0000,7400.28,6574.03,0.95,0.73,68.27,35.39,23.05,27.93,1005.67,64.29,34.77
2024-02-13T12:36:09,20.66,1307.11,29.40,2312.00,0.4943,1114.7882,34.0000,7400.64,6574.03,0.97,0.74,74.54,38.64,23.05,27.92,1005.69,55.60,30.07
2024-02-13T12:36:14,20.55,1306.83,29.38,2311.42,0.4946,1115.3903,34.0000,7373.31,6549.99,0.87,0.66,87.06,45.13,23.03,27.92,1005.65,39.11,21.15
2024-02-13T12:36:19,20.61,1306.52,29.38,2310.97,0.4950,1116.3694,34.0000,7430.41,6600.47,0.76,0.58,80.79,41.88,23.04,27.92,1005.69,64.30,34.77
2024-02-13T12:36:24,20.57,1306.07,29.40,2310.16,0.4952,1116.6260,34.0000,7381.69,6557.20,0.71,0.55,80.79,41.88,23.04,27.92,1005.69,64.30,34.77
2024-02-13T12:36:29,20.54,1305.62,29.40,2309.31,0.4955,1117.2662,34.0000,7419.39,6590.85,0.64,0.49,68.27,35.39,23.09,27.92,1005.67,56.47,30.54
2024-02-13T12:36:34,20.54,1305.43,29.38,2308.99,0.4956,1117.5003,34.0000,7430.29,6600.47,0.60,0.46,105.85,54.87,23.06,27.92,1005.68,90.35,48.86
2024-02-13T12:36:39,20.60,1305.21,29.42,2308.65,0.4961,1118.8430,34.0000,7406.11,6578.84,0.63,0.48,68.27,35.39,23.09,27.92,1005.70,39.11,21.15
2024-02-13T12:36:44,20.58,1304.56,29.38,2307.50,0.4960,1118.5655,34.0000,7365.50,6542.78,0.71,0.54,93.95,48.70,23.05,27.92,1005.70,56.47,30.54
2024-02-13T12:36:49,20.55,1304.61,29.37,2307.58,0.4950,1116.1725,34.0000,7397.95,6571.63,0.81,0.62,80.79,41.88,23.08,27.92,1005.69,72.99,39.47
2024-02-13T12:36:54,20.57,1305.32,29.37,2308.82,0.4951,1116.5726,34.0000,7373.55,6549.99,0.76,0.58,80.79,41.88,23.06,27.91,1005.65,64.30,34.77
2024-02-13T12:36:59,20.57,1305.96,29.38,2310.05,0.4958,1118.0807,34.0000,7449.59,6617.29,0.63,0.48,62.00,32.14,23.06,27.91,1005.69,55.61,30.07
2024-02-13T12:37:04,20.52,1306.68,29.40,2311.19,0.4945,1115.1321,34.0000,7405.90,6578.84,0.52,0.40,87.06,45.13,23.05,27.92,1005.67,80.79,43.69
2024-02-13T12:37:09,20.58,1307.14,29.40,2312.13,0.4941,1114.3517,34.0000,7427.92,6598.06,0.63,0.48,67.64,35.06,23.05,27.91,1005.69,64.30,34.77
2024-02-13T12:37:14,20.60,1306.84,29.40,2311.51,0.4961,1118.7231,34.0000,7387.05,6562.01,0.69,0.53,99.58,51.62,23.07,27.92,1005.68,72.99,39.47
2024-02-13T12:37:19,20.55,1306.66,29.38,2311.26,0.4959,1118.2332,34.0000,7395.42,6569.22,0.74,0.56,93.33,48.38,23.09,27.91,1005.68,64.30,34.77
2024-02-13T12:37:24,20.50,1306.33,29.40,2310.59,0.4961,1118.6340,34.0000,7414.06,6586.05,0.79,0.60,55.11,28.57,23.12,27.92,1005.68,55.60,30.07
2024-02-13T12:37:29,20.55,1304.91,29.42,2308.04,0.4956,1117.5142,34.0000,7424.74,6595.66,0.78,0.60,80.79,41.88,23.09,27.92,1005.66,39.98,21.62
2024-02-13T12:37:34,20.57,1304.34,29.38,2307.19,0.4950,1116.3698,34.0000,7400.90,6574.03,0.80,0.61,67.64,35.06,23.08,27.91,1005.69,56.48,30.54
2024-02-13T12:37:39,20.55,1304.89,29.37,2308.20,0.4947,1115.7141,34.0000,7425.39,6595.66,0.74,0.57,74.55,38.64,23.05,27.91,1005.71,47.80,25.85
2024-02-13T12:37:44,20.60,1304.72,29.37,2307.78,0.4963,1119.3030,34.0000,7389.85,6564.42,0.71,0.54,99.58,51.62,23.07,27.92,1005.69,81.66,44.16
2024-02-13T12:37:49,20.61,1304.19,29.38,2306.80,0.4955,1117.3326,34.0000,7408.67,6581.24,0.61,0.46,100.22,51.95,23.07,27.92,1005.68,39.98,21.62
2024-02-13T12:37:54,20.58,1303.87,29.38,2306.29,0.4952,1116.6639,34.0000,7422.34,6593.26,0.48,0.37,87.06,45.13,23.08,27.91,1005.66,73.86,39.94
2024-02-13T12:37:59,20.53,1304.54,29.37,2307.47,0.4941,1114.1940,34.0000,7408.81,6581.24,0.36,0.27,68.27,35.39,23.11,27.91,1005.66,64.30,34.77
2024-02-13T12:38:04,20.63,1304.06,29.37,2306.59,0.4950,1116.2507,34.0000,7427.62,6598.06,0.33,0.25,93.33,48.38,23.07,27.92,1005.68,64.29,34.77
2024-02-13T12:38:09,20.60,1304.10,29.38,2306.61,0.4953,1116.8472,34.0000,7394.99,6569.22,0.38,0.29,80.79,41.88,23.12,27.92,1005.66,72.98,39.47
2024-02-13T12:38:14,20.54,1303.83,29.38,2306.18,0.4951,1116.3810,34.0000,7411.41,6583.64,0.41,0.32,93.95,48.70,23.09,27.92,1005.68,72.99,39.47
2024-02-13T12:38:19,20.60,1303.52,29.38,2305.64,0.4949,1116.0208,34.0000,7430.40,6600.47,0.37,0.29,80.79,41.88,23.08,27.92,1005.69,89.48,48.39
2024-02-13T12:38:24,20.54,1303.90,29.38,2306.32,0.4956,1117.7212,34.0000,7441.18,6610.08,0.34,0.26,75.16,38.96,23.09,27.92,1005.68,80.79,43.69
2024-02-13T12:38:29,20.53,1304.06,29.37,2306.54,0.4963,1119.0880,34.0000,7430.20,6600.47,0.34,0.26,87.06,45.13,23.06,27.92,1005.66,55.60,30.07
2024-02-13T12:38:34,20.55,1303.25,29.38,2305.17,0.4959,1118.3404,34.0000,7435.80,6605.28,0.35,0.26,107.11,55.52,23.07,27.92,1005.69,72.99,39.47
2024-02-13T12:38:39,20.49,1303.02,29.38,2304.78,0.4961,1118.6732,34.0000,7425.04,6595.66,0.41,0.32,73.91,38.31,23.05,27.92,1005.70,72.99,39.47
2024-02-13T12:38:44,20.49,1303.40,29.38,2305.46,0.4955,1117.4707,34.0000,7438.59,6607.68,0.47,0.36,68.27,35.39,23.07,27.92,1005.70,55.61,30.07
2024-02-13T12:38:49,20.52,1302.74,29.36,2304.32,0.4951,1116.4758,34.0000,7446.81,6614.89,0.45,0.34,73.91,38.31,23.05,27.91,1005.68,64.30,34.77
2024-02-13T12:38:54,20.50,1301.56,29.37,2302.32,0.4954,1117.2047,34.0000,7411.90,6583.64,0.79,0.61,93.34,48.38,23.04,27.91,1005.72,56.48,30.54
2024-02-13T12:38:59,20.53,1300.52,29.36,2300.48,0.4947,1115.6339,34.0000,7401.11,6574.03,0.82,0.63,68.28,35.39,23.04,27.91,1005.72,64.30,34.77
2024-02-13T12:39:04,20.55,1301.24,29.38,2301.74,0.4938,1113.5718,34.0000,7411.86,6583.64,0.84,0.64,87.07,45.13,23.05,27.91,1005.71,81.66,44.16
2024-02-13T12:39:09,20.50,1300.94,29.36,2301.22,0.4957,1117.9638,34.0000,7420.02,6590.85,0.80,0.61,68.28,35.39,23.05,27.91,1005.72,-1.70,-0.92
2024-02-13T12:39:14,20.47,1300.72,29.38,2300.85,0.4947,1115.7470,34.0000,7420.09,6590.85,0.70,0.54,80.80,41.88,23.03,27.91,1005.73,39.11,21.15
2024-02-13T12:39:19,20.57,1300.80,29.37,2300.95,0.4949,1116.0162,34.0000,7403.69,6576.43,0.59,0.45,93.34,48.38,23.02,27.91,1005.70,72.99,39.47
2024-02-13T12:39:24,20.55,1299.75,29.36,2299.12,0.4943,1114.7891,34.0000,7417.32,6588.45,0.62,0.47,93.34,48.38,23.04,27.91,1005.72,64.30,34.77
2024-02-13T12:39:29,20.60,1300.01,29.36,2299.56,0.4950,1116.3549,34.0000,7441.61,6610.08,0.61,0.47,100.22,51.95,23.04,27.91,1005.71,64.30,34.77
2024-02-13T12:39:34,20.58,1299.34,29.38,2298.43,0.4955,1117.3993,34.0000,7468.86,6634.12,0.54,0.41,87.07,45.13,23.06,27.90,1005.70,72.99,39.47
2024-02-13T12:39:39,20.53,1299.35,29.37,2298.43,0.4958,1118.1873,34.0000,7433.59,6602.87,0.45,0.34,74.55,38.64,23.07,27.90,1005.69,39.11,21.15
2024-02-13T12:39:44,20.56,1299.02,29.36,2297.86,0.4952,1116.8080,34.0000,7449.87,6617.29,0.42,0.32,106.50,55.20,23.07,27.91,1005.73,56.48,30.54
2024-02-13T12:39:49,20.56,1298.62,29.34,2297.17,0.4957,1117.9265,34.0000,7409.38,6581.24,0.39,0.30,93.34,48.38,23.08,27.90,1005.71,64.30,34.77
2024-02-13T12:39:54,20.57,1299.54,29.37,2298.69,0.4950,1116.3995,34.0000,7433.36,6602.87,0.34,0.26,80.80,41.88,23.07,27.91,1005.69,55.61,30.07
2024-02-13T12:39:59,20.58,1298.91,29.34,2297.49,0.4936,1113.1240,34.0000,7449.32,6617.29,0.49,0.38,93.33,48.38,23.06,27.91,1005.65,56.47,30.54
2024-02-13T12:40:04,20.60,1299.41,29.36,2298.41,0.4949,1115.9946,34.0000,7498.17,6660.56,0.52,0.40,112.12,58.12,23.05,27.91,1005.67,47.80,25.85
2024-02-13T12:40:09,20.60,1299.45,29.36,2298.62,0.4950,1116.4303,34.0000,7390.35,6564.42,0.53,0.40,80.80,41.88,23.06,27.90,1005.69,64.30,34.77
2024-02-13T12:40:14,20.53,1299.28,29.36,2298.32,0.4954,1117.2517,34.0000,7425.52,6595.66,0.52,0.39,93.34,48.38,23.07,27.91,1005.73,64.30,34.77
2024-02-13T12:40:19,20.55,1298.82,29.34,2297.43,0.4946,1115.5183,34.0000,7392.81,6566.82,0.46,0.35,99.59,51.62,23.07,27.91,1005.70,65.17,35.24
2024-02-13T12:40:24,20.52,1298.78,29.36,2297.30,0.4951,1116.4299,34.0000,7400.77,6574.03,0.58,0.44,93.95,48.70,23.06,27.91,1005.67,56.47,30.54
2024-02-13T12:40:29,20.50,1299.08,29.36,2297.95,0.4943,1114.6862,34.0000,7430.88,6600.47,0.64,0.49,68.28,35.39,23.09,27.91,1005.72,47.80,25.85
2024-02-13T12:40:34,20.56,1298.76,29.36,2297.39,0.4962,1119.0469,34.0000,7409.24,6581.24,0.66,0.50,99.59,51.62,23.08,27.91,1005.72,65.17,35.24
2024-02-13T12:40:39,20.61,1298.45,29.34,2296.83,0.4958,1118.0745,34.0000,7417.36,6588.45,0.65,0.50,80.80,41.88,23.09,27.91,1005.72,39.11,21.15
2024-02-13T12:40:44,20.55,1298.08,29.34,2296.12,0.4961,1118.8835,34.0000,7376.58,6552.40,0.54,0.42,68.28,35.39,23.08,27.91,1005.70,64.30,34.77
2024-02-13T12:40:49,20.58,1298.74,29.36,2297.40,0.4951,1116.5165,34.0000,7412.08,6583.64,0.52,0.40,93.34,48.38,23.06,27.90,1005.71,56.48,30.54
2024-02-13T12:40:54,20.61,1298.58,29.37,2297.03,0.4951,1116.6038,34.0000,7444.31,6612.49,0.50,0.38,100.22,51.95,23.07,27.90,1005.67,72.99,39.47
2024-02-13T12:40:59,20.58,1298.22,29.36,2296.45,0.4951,1116.5704,34.0000,7449.88,6617.29,0.49,0.38,100.23,51.95,23.08,27.91,1005.73,47.80,25.85
2024-02-13T12:41:04,20.53,1297.59,29.37,2295.28,0.4953,1117.1086,34.0000,7430.79,6600.47,0.43,0.33,87.68,45.45,23.07,27.91,1005.71,64.30,34.77
2024-02-13T12:41:09,20.57,1297.99,29.37,2296.09,0.4953,1116.9845,34.0000,7412.19,6583.64,0.81,0.62,87.07,45.13,23.04,27.90,1005.72,56.48,30.54
2024-02-13T12:41:14,20.61,1297.41,29.36,2294.99,0.4954,1117.2861,34.0000,7428.15,6598.06,1.47,1.13,74.55,38.64,23.05,27.91,1005.72,64.30,34.77
2024-02-13T12:41:19,20.50,1296.62,29.36,2293.60,0.4962,1118.9918,34.0000,7425.48,6595.66,1.28,0.99,86.45,44.81,23.04,27.90,1005.69,64.30,34.77
2024-02-13T12:41:24,20.52,1296.83,29.36,2293.88,0.4952,1116.8107,34.0000,7441.44,6610.08,1.20,0.93,73.91,38.31,23.07,27.91,1005.69,56.48,30.54
2024-02-13T12:41:29,20.58,1296.61,29.38,2293.61,0.4950,1116.4184,34.0000,7436.38,6605.28,1.06,0.82,87.07,45.13,23.06,27.90,1005.70,47.80,25.85
2024-02-13T12:41:34,20.55,1296.50,29.36,2293.33,0.4960,1118.6478,34.0000,7411.75,6583.64,0.91,0.70,99.59,51.62,23.07,27.91,1005.70,72.99,39.47
2024-02-13T12:41:39,20.52,1297.90,29.38,2295.80,0.4964,1119.3783,34.0000,7398.22,6571.63,0.73,0.56,86.45,44.81,23.09,27.91,1005.70,72.99,39.47
2024-02-13T12:41:44,20.58,1298.40,29.36,2296.71,0.4953,1116.9713,34.0000,7406.42,6578.84,0.65,0.50,80.80,41.88,23.08,27.90,1005.67,47.80,25.85
2024-02-13T12:41:49,20.58,1298.54,29.37,2297.12,0.4948,1115.9336,34.0000,7406.99,6578.84,0.55,0.43,80.80,41.88,23.06,27.90,1005.75,31.31,16.93
2024-02-13T12:41:54,20.56,1298.45,29.36,2296.87,0.4954,1117.3280,34.0000,7439.11,6607.68,0.54,0.42,106.50,55.20,23.07,27.91,1005.74,47.80,25.85
2024-02-13T12:41:59,20.58,1298.04,29.36,2296.06,0.4960,1118.4988,34.0000,7409.08,6581.24,0.51,0.39,105.86,54.87,23.08,27.91,1005.70,72.99,39.47
2024-02-13T12:42:04,20.63,1297.99,29.37,2295.94,0.4953,1116.9481,34.0000,7371.13,6547.59,0.41,0.32,87.07,45.13,23.07,27.91,1005.69,72.99,39.47
2024-02-13T12:42:09,20.61,1297.38,29.37,2294.86,0.4938,1113.5110,34.0000,7425.22,6595.66,0.55,0.42,62.00,32.14,23.07,27.91,1005.69,64.30,34.77
2024-02-13T12:42:14,20.57,1297.17,29.37,2294.57,0.4949,1116.1514,34.0000,7439.02,6607.68,0.77,0.59,99.59,51.62,23.04,27.91,1005.72,81.66,44.16
2024-02-13T12:42:19,20.60,1297.65,29.37,2295.35,0.4954,1117.3147,34.0000,7414.46,6586.05,0.82,0.64,99.59,51.62,23.04,27.91,1005.70,56.48,30.54
2024-02-13T12:42:24,20.60,1297.42,29.37,2294.95,0.4961,1118.7183,34.0000,7411.76,6583.64,0.71,0.55,55.74,28.89,23.05,27.91,1005.70,39.11,21.15
2024-02-13T12:42:29,20.49,1298.19,29.37,2296.35,0.4973,1121.5431,34.0000,7471.38,6636.52,0.59,0.45,112.13,58.12,23.08,27.91,1005.71,72.99,39.47
2024-02-13T12:42:34,20.57,1298.62,29.40,2297.09,0.4970,1120.9260,34.0000,7430.75,6600.47,0.53,0.41,80.18,41.56,23.07,27.91,1005.70,64.30,34.77
2024-02-13T12:42:39,20.55,1298.89,29.36,2297.52,0.4960,1118.5410,34.0000,7430.61,6600.47,0.76,0.59,61.39,31.82,23.08,27.91,1005.69,55.61,30.07
2024-02-13T12:42:44,20.52,1299.35,29.37,2298.30,0.4950,1116.3449,34.0000,7425.05,6595.66,0.70,0.54,67.64,35.06,23.05,27.91,1005.66,72.99,39.47
2024-02-13T12:42:49,20.53,1298.80,29.36,2297.39,0.4953,1117.0438,34.0000,7444.24,6612.49,0.63,0.49,87.07,45.13,23.04,27.91,1005.70,64.30,34.77
2024-02-13T12:42:54,20.53,1298.90,29.37,2297.58,0.4956,1117.7365,34.0000,7463.19,6629.31,0.61,0.47,99.59,51.62,23.06,27.91,1005.70,72.99,39.47
2024-02-13T12:42:59,20.53,1299.18,29.37,2298.16,0.4959,1118.4652,34.0000,7458.05,6624.50,0.65,0.50,74.55,38.64,23.06,27.91,1005.74,72.99,39.47
2024-02-13T12:43:04,20.55,1300.07,29.38,2299.72,0.4947,1115.6871,34.0000,7444.47,6612.49,0.61,0.47,99.59,51.62,23.05,27.91,1005.73,31.31,16.93
2024-02-13T12:43:09,20.52,1300.68,29.37,2300.73,0.4951,1116.5688,34.0000,7438.85,6607.68,0.58,0.45,93.34,48.38,23.07,27.91,1005.70,81.66,44.16
2024-02-13T12:43:14,20.49,1300.18,29.36,2299.89,0.4958,1118.1543,34.0000,7425.47,6595.66,0.59,0.46,80.80,41.88,23.08,27.91,1005.72,64.30,34.77
2024-02-13T12:43:19,20.55,1301.06,29.36,2301.35,0.4969,1120.6191,34.0000,7438.71,6607.68,0.53,0.41,93.33,48.38,23.07,27.91,1005.68,64.30,34.77
2024-02-13T12:43:24,20.52,1301.22,29.36,2301.67,0.4962,1118.9546,34.0000,7411.71,6583.64,0.72,0.56,87.68,45.45,23.07,27.91,1005.69,72.99,39.47
2024-02-13T12:43:29,20.55,1300.08,29.38,2299.62,0.4957,1117.8469,34.0000,7446.80,6614.89,0.70,0.54,80.79,41.88,23.08,27.91,1005.68,39.11,21.15
2024-02-13T12:43:34,20.58,1300.22,29.34,2299.93,0.4958,1118.0551,34.0000,7417.28,6588.45,0.60,0.46,93.34,48.38,23.06,27.90,1005.68,72.99,39.47
2024-02-13T12:43:39,20.57,1300.08,29.37,2299.69,0.4956,1117.5686,34.0000,7422.66,6593.26,0.61,0.47,80.80,41.88,23.07,27.91,1005.71,64.30,34.77
2024-02-13T12:43:44,20.60,1300.94,29.38,2301.22,0.4956,1117.7802,34.0000,7409.22,6581.24,0.51,0.39,87.69,45.45,23.07,27.91,1005.72,72.99,39.47
2024-02-13T12:43:49,20.55,1301.31,29.37,2301.97,0.4949,1116.1877,34.0000,7425.75,6595.66,0.57,0.44,67.64,35.06,23.04,27.90,1005.73,72.99,39.47
2024-02-13T12:43:54,20.56,1300.82,29.36,2300.97,0.4948,1115.8140,34.0000,7414.51,6586.05,0.74,0.57,105.86,54.87,23.04,27.90,1005.67,72.99,39.47
2024-02-13T12:43:59,20.58,1300.69,29.37,2300.76,0.4954,1117.2066,34.0000,7444.30,6612.49,0.68,0.52,80.80,41.88,23.07,27.90,1005.67,47.80,25.85
2024-02-13T12:44:04,20.49,1300.44,29.38,2300.36,0.4954,1117.2136,34.0000,7430.91,6600.47,0.65,0.50,87.07,45.13,23.06,27.90,1005.69,72.99,39.47
2024-02-13T12:44:09,20.53,1299.57,29.37,2298.83,0.4958,1118.2063,34.0000,7457.97,6624.50,0.62,0.48,99.59,51.62,23.04,27.90,1005.69,65.17,35.24
2024-02-13T12:44:14,20.57,1299.69,29.37,2299.09,0.4959,1118.2971,34.0000,7458.16,6624.50,0.56,0.43,73.91,38.31,23.07,27.90,1005.72,56.48,30.54
2024-02-13T12:44:19,20.50,1299.27,29.37,2298.26,0.4953,1116.9592,34.0000,7455.19,6622.10,0.48,0.37,74.55,38.64,23.08,27.90,1005.68,39.11,21.15
2024-02-13T12:44:24,20.48,1299.43,29.34,2298.59,0.4955,1117.4020,34.0000,7420.11,6590.85,0.39,0.30,87.07,45.13,23.08,27.90,1005.70,81.67,44.16
2024-02-13T12:44:29,20.57,1298.96,29.40,2297.71,0.4964,1119.4852,34.0000,7441.66,6610.08,0.34,0.26,93.34,48.38,23.04,27.90,1005.68,72.99,39.47
2024-02-13T12:44:34,20.49,1298.55,29.37,2296.86,0.4964,1119.3173,34.0000,7438.52,6607.68,0.30,0.24,80.79,41.88,23.07,27.91,1005.66,47.80,25.85
2024-02-13T12:44:39,20.55,1298.61,29.37,2297.04,0.4962,1118.9304,34.0000,7454.96,6622.10,0.29,0.23,87.06,45.13,23.03,27.90,1005.65,72.99,39.47
2024-02-13T12:44:44,20.50,1299.46,29.37,2298.59,0.4954,1117.1978,34.0000,7463.27,6629.31,0.29,0.23,87.07,45.13,23.03,27.90,1005.68,72.99,39.47
2024-02-13T12:44:49,20.49,1299.03,29.37,2297.77,0.4959,1118.3575,34.0000,7454.95,6622.10,0.28,0.22,80.79,41.88,23.03,27.90,1005.65,47.80,25.85
2024-02-13T12:44:54,20.53,1299.21,29.36,2298.13,0.4957,1117.9683,34.0000,7455.08,6622.10,0.43,0.33,87.07,45.13,23.04,27.90,1005.67,72.99,39.47
2024-02-13T12:44:59,20.53,1299.13,29.36,2298.06,0.4958,1118.1257,34.0000,7412.04,6583.64,0.48,0.37,93.34,48.38,23.05,27.90,1005.70,72.99,39.47
2024-02-13T12:45:04,20.52,1298.61,29.36,2297.11,0.4967,1120.1645,34.0000,7422.75,6593.26,0.44,0.34,87.07,45.13,23.06,27.90,1005.69,64.30,34.77
